id,distributionOrderId,flowerId,quantity
6330,6330,8,57
6331,6331,8,30
6332,6332,8,38
6333,6333,9,78
6334,6334,9,56
6335,6335,9,37
6336,6336,9,54
6337,6337,10,37
6338,6338,10,33
6339,6339,10,72
6340,6340,10,26
6341,6341,11,60
6342,6342,11,63
6343,6343,11,41
6344,6344,11,37
6345,6345,12,49
6346,6346,12,84
6347,6347,12,33
6348,6348,12,49
6349,6349,13,83
6350,6350,13,70
6351,6351,13,36
6352,6352,13,27
6353,6353,14,55
6354,6354,14,66
6355,6355,14,29
6356,6356,14,58
6357,6357,15,61
6358,6358,15,33
6359,6359,15,58
6360,6360,15,57
6361,6361,16,67
6362,6362,16,69
6363,6363,16,60
6364,6364,16,37
6365,6365,17,41
6366,6366,17,47
6367,6367,17,39
6368,6368,17,50
6369,6369,18,68
6370,6370,18,24
6371,6371,18,29
6372,6372,18,61
6373,6373,19,109
6374,6374,19,59
6375,6375,19,31
6376,6376,19,41
6377,6377,20,97
6378,6378,20,29
6379,6379,20,27
6380,6380,20,46
6381,6381,21,76
6382,6382,21,44
6383,6383,21,52
6384,6384,21,62
6385,6385,22,58
6386,6386,22,41
6387,6387,22,32
6388,6388,22,55
6389,6389,23,53
6390,6390,23,30
6391,6391,23,49
6392,6392,23,29
6393,6393,24,99
6394,6394,24,21
6395,6395,24,19
6396,6396,24,44
6397,6397,25,82
6398,6398,25,82
6399,6399,25,26
6400,6400,25,44
6401,6401,26,46
6402,6402,26,56
6403,6403,26,32
6404,6404,26,94
6405,6405,27,37
6406,6406,27,29
6407,6407,27,48
6408,6408,27,113
6409,6409,28,96
6410,6410,28,26
6411,6411,28,42
6412,6412,28,72
6413,6413,29,79
6414,6414,29,26
6415,6415,29,52
6416,6416,29,49
6417,6417,30,48
6418,6418,30,54
6419,6419,30,41
6420,6420,30,86
6421,6421,31,52
6422,6422,31,34
6423,6423,31,21
6424,6424,31,50
6425,6425,32,26
6426,6426,32,29
6427,6427,32,55
6428,6428,32,50
6429,6429,33,80
6430,6430,33,15
6431,6431,33,59
6432,6432,33,69
6433,6433,34,76
6434,6434,34,40
6435,6435,34,61
6436,6436,34,48
6437,6437,35,75
6438,6438,35,15
6439,6439,35,41
6440,6440,35,52
6441,6441,1,124
6442,6442,1,85
6443,6443,1,85
6444,6444,1,55
6445,6445,2,86
6446,6446,2,62
6447,6447,2,74
6448,6448,2,66
6449,6449,3,80
6450,6450,3,102
6451,6451,3,24
6452,6452,3,120
6453,6453,4,42
6454,6454,4,31
6455,6455,4,40
6456,6456,4,46
6457,6457,5,172
6458,6458,5,31
6459,6459,5,35
6460,6460,5,39
6461,6461,6,77
6462,6462,6,71
6463,6463,6,45
6464,6464,6,74
6465,6465,7,62
6466,6466,7,32
6467,6467,7,74
6468,6468,7,82
6469,6469,8,63
6470,6470,8,100
6471,6471,8,48
6472,6472,8,54
6473,6473,9,82
6474,6474,9,43
6475,6475,9,41
6476,6476,9,89
6477,6477,10,75
6478,6478,10,33
6479,6479,10,53
6480,6480,10,50
6481,6481,11,64
6482,6482,11,30
6483,6483,11,28
6484,6484,11,68
6485,6485,12,60
6486,6486,12,73
6487,6487,12,42
6488,6488,12,45
6489,6489,13,80
6490,6490,13,75
6491,6491,13,24
6492,6492,13,43
6493,6493,14,80
6494,6494,14,69
6495,6495,14,91
6496,6496,14,77
6497,6497,15,138
6498,6498,15,48
6499,6499,15,30
6500,6500,15,63
6501,6501,16,90
6502,6502,16,49
6503,6503,16,95
6504,6504,16,127
6505,6505,17,95
6506,6506,17,40
6507,6507,17,23
6508,6508,17,67
6509,6509,18,110
6510,6510,18,84
6511,6511,18,66
6512,6512,18,127
6513,6513,19,61
6514,6514,19,46
6515,6515,19,32
6516,6516,19,38
6517,6517,20,119
6518,6518,20,60
6519,6519,20,41
6520,6520,20,69
6521,6521,21,65
6522,6522,21,52
6523,6523,21,69
6524,6524,21,35
6525,6525,22,68
6526,6526,22,58
6527,6527,22,63
6528,6528,22,54
6529,6529,23,90
6530,6530,23,22
6531,6531,23,62
6532,6532,23,27
6533,6533,24,68
6534,6534,24,29
6535,6535,24,56
6536,6536,24,95
6537,6537,25,110
6538,6538,25,90
6539,6539,25,57
6540,6540,25,59
6541,6541,26,62
6542,6542,26,67
6543,6543,26,63
6544,6544,26,59
6545,6545,27,73
6546,6546,27,88
6547,6547,27,15
6548,6548,27,95
6549,6549,28,101
6550,6550,28,31
6551,6551,28,52
6552,6552,28,48
6553,6553,29,69
6554,6554,29,73
6555,6555,29,55
6556,6556,29,47
6557,6557,30,75
6558,6558,30,55
6559,6559,30,73
6560,6560,30,52
6561,6561,31,74
6562,6562,31,39
6563,6563,31,56
6564,6564,31,95
6565,6565,32,69
6566,6566,32,95
6567,6567,32,65
6568,6568,32,89
6569,6569,33,88
6570,6570,33,63
6571,6571,33,16
6572,6572,33,52
6573,6573,34,41
6574,6574,34,47
6575,6575,34,45
6576,6576,34,32
6577,6577,35,118
6578,6578,35,117
6579,6579,35,78
6580,6580,35,115
6581,6581,1,69
6582,6582,1,56
6583,6583,1,30
6584,6584,1,90
6585,6585,2,24
6586,6586,2,58
6587,6587,2,26
6588,6588,2,86
6589,6589,3,57
6590,6590,3,39
6591,6591,3,47
6592,6592,3,41
6593,6593,4,56
6594,6594,4,49
6595,6595,4,62
6596,6596,4,59
6597,6597,5,122
6598,6598,5,43
6599,6599,5,20
6600,6600,5,69
6601,6601,6,140
6602,6602,6,34
6603,6603,6,25
6604,6604,6,17
6605,6605,7,39
6606,6606,7,37
6607,6607,7,65
6608,6608,7,71
6609,6609,8,31
6610,6610,8,58
6611,6611,8,11
6612,6612,8,68
6613,6613,9,43
6614,6614,9,53
6615,6615,9,19
6616,6616,9,60
6617,6617,10,123
6618,6618,10,62
6619,6619,10,84
6620,6620,10,33
6621,6621,11,104
6622,6622,11,31
6623,6623,11,50
6624,6624,11,49
6625,6625,12,50
6626,6626,12,68
6627,6627,12,86
6628,6628,12,43
6629,6629,13,60
6630,6630,13,46
6631,6631,13,31
6632,6632,13,53
6633,6633,14,77
6634,6634,14,56
6635,6635,14,32
6636,6636,14,66
6637,6637,15,68
6638,6638,15,99
6639,6639,15,60
6640,6640,15,45
6641,6641,16,61
6642,6642,16,43
6643,6643,16,49
6644,6644,16,76
6645,6645,17,82
6646,6646,17,15
6647,6647,17,35
6648,6648,17,94
6649,6649,18,71
6650,6650,18,70
6651,6651,18,25
6652,6652,18,81
6653,6653,19,87
6654,6654,19,36
6655,6655,19,39
6656,6656,19,49
6657,6657,20,55
6658,6658,20,52
6659,6659,20,60
6660,6660,20,92
6661,6661,21,85
6662,6662,21,52
6663,6663,21,26
6664,6664,21,76
6665,6665,22,73
6666,6666,22,40
6667,6667,22,38
6668,6668,22,41
6669,6669,23,43
6670,6670,23,69
6671,6671,23,39
6672,6672,23,75
6673,6673,24,97
6674,6674,24,45
6675,6675,24,53
6676,6676,24,40
6677,6677,25,118
6678,6678,25,73
6679,6679,25,24
6680,6680,25,110
6681,6681,26,61
6682,6682,26,65
6683,6683,26,34
6684,6684,26,57
6685,6685,27,65
6686,6686,27,54
6687,6687,27,55
6688,6688,27,71
6689,6689,28,42
6690,6690,28,85
6691,6691,28,63
6692,6692,28,46
6693,6693,29,74
6694,6694,29,66
6695,6695,29,24
6696,6696,29,114
6697,6697,30,70
6698,6698,30,77
6699,6699,30,38
6700,6700,30,49
6701,6701,31,51
6702,6702,31,36
6703,6703,31,46
6704,6704,31,90
6705,6705,32,118
6706,6706,32,69
6707,6707,32,56
6708,6708,32,121
6709,6709,33,42
6710,6710,33,62
6711,6711,33,79
6712,6712,33,44
6713,6713,34,26
6714,6714,34,70
6715,6715,34,54
6716,6716,34,69
6717,6717,35,65
6718,6718,35,74
6719,6719,35,25
6720,6720,35,28
6721,6721,1,55
6722,6722,1,12
6723,6723,1,19
6724,6724,1,29
6725,6725,2,43
6726,6726,2,22
6727,6727,2,30
6728,6728,2,20
6729,6729,3,16
6730,6730,3,18
6731,6731,3,22
6732,6732,3,56
6733,6733,4,16
6734,6734,4,38
6735,6735,4,18
6736,6736,4,22
6737,6737,5,39
6738,6738,5,16
6739,6739,5,18
6740,6740,5,23
6741,6741,6,60
6742,6742,6,24
6743,6743,6,15
6744,6744,6,23
6745,6745,7,36
6746,6746,7,31
6747,6747,7,21
6748,6748,7,21
6749,6749,8,47
6750,6750,8,18
6751,6751,8,18
6752,6752,8,28
6753,6753,9,35
6754,6754,9,9
6755,6755,9,17
6756,6756,9,16
6757,6757,10,42
6758,6758,10,22
6759,6759,10,9
6760,6760,10,12
6761,6761,11,28
6762,6762,11,24
6763,6763,11,42
6764,6764,11,40
6765,6765,12,34
6766,6766,12,37
6767,6767,12,20
6768,6768,12,26
6769,6769,13,34
6770,6770,13,25
6771,6771,13,19
6772,6772,13,40
6773,6773,14,37
6774,6774,14,37
6775,6775,14,27
6776,6776,14,23
6777,6777,15,37
6778,6778,15,35
6779,6779,15,17
6780,6780,15,31
6781,6781,16,58
6782,6782,16,30
6783,6783,16,53
6784,6784,16,22
6785,6785,17,61
6786,6786,17,24
6787,6787,17,34
6788,6788,17,57
6789,6789,18,25
6790,6790,18,49
6791,6791,18,33
6792,6792,18,24
6793,6793,19,41
6794,6794,19,41
6795,6795,19,35
6796,6796,19,29
6797,6797,20,49
6798,6798,20,27
6799,6799,20,29
6800,6800,20,51
6801,6801,21,43
6802,6802,21,29
6803,6803,21,28
6804,6804,21,30
6805,6805,22,38
6806,6806,22,24
6807,6807,22,18
6808,6808,22,52
6809,6809,23,48
6810,6810,23,30
6811,6811,23,28
6812,6812,23,49
6813,6813,24,48
6814,6814,24,20
6815,6815,24,30
6816,6816,24,24
6817,6817,25,21
6818,6818,25,15
6819,6819,25,12
6820,6820,25,44
6821,6821,26,64
6822,6822,26,36
6823,6823,26,19
6824,6824,26,26
6825,6825,27,45
6826,6826,27,46
6827,6827,27,27
6828,6828,27,49
6829,6829,28,52
6830,6830,28,35
6831,6831,28,22
6832,6832,28,16
6833,6833,29,35
6834,6834,29,11
6835,6835,29,17
6836,6836,29,30
6837,6837,30,57
6838,6838,30,28
6839,6839,30,33
6840,6840,30,36
6841,6841,31,68
6842,6842,31,42
6843,6843,31,31
6844,6844,31,34
6845,6845,32,40
6846,6846,32,13
6847,6847,32,18
6848,6848,32,38
6849,6849,33,58
6850,6850,33,36
6851,6851,33,20
6852,6852,33,27
6853,6853,34,40
6854,6854,34,35
6855,6855,34,23
6856,6856,34,21
6857,6857,35,22
6858,6858,35,18
6859,6859,35,17
6860,6860,35,47
6861,6861,1,43
6862,6862,1,40
6863,6863,1,18
6864,6864,1,47
6865,6865,2,27
6866,6866,2,24
6867,6867,2,31
6868,6868,2,19
6869,6869,3,27
6870,6870,3,15
6871,6871,3,16
6872,6872,3,39
6873,6873,4,44
6874,6874,4,42
6875,6875,4,24
6876,6876,4,34
6877,6877,5,18
6878,6878,5,38
6879,6879,5,17
6880,6880,5,24
6881,6881,6,57
6882,6882,6,18
6883,6883,6,12
6884,6884,6,65
6885,6885,7,38
6886,6886,7,19
6887,6887,7,23
6888,6888,7,48
6889,6889,8,14
6890,6890,8,17
6891,6891,8,24
6892,6892,8,56
6893,6893,9,40
6894,6894,9,26
6895,6895,9,17
6896,6896,9,43
6897,6897,10,39
6898,6898,10,22
6899,6899,10,19
6900,6900,10,33
6901,6901,11,49
6902,6902,11,30
6903,6903,11,27
6904,6904,11,24
6905,6905,12,76
6906,6906,12,47
6907,6907,12,23
6908,6908,12,28
6909,6909,13,44
6910,6910,13,14
6911,6911,13,36
6912,6912,13,56
6913,6913,14,44
6914,6914,14,34
6915,6915,14,23
6916,6916,14,19
6917,6917,15,52
6918,6918,15,27
6919,6919,15,16
6920,6920,15,16
6921,6921,16,26
6922,6922,16,14
6923,6923,16,12
6924,6924,16,45
6925,6925,17,70
6926,6926,17,45
6927,6927,17,33
6928,6928,17,49
6929,6929,18,46
6930,6930,18,30
6931,6931,18,9
6932,6932,18,24
6933,6933,19,41
6934,6934,19,49
6935,6935,19,13
6936,6936,19,29
6937,6937,20,35
6938,6938,20,21
6939,6939,20,24
6940,6940,20,35
6941,6941,21,63
6942,6942,21,21
6943,6943,21,19
6944,6944,21,22
6945,6945,22,38
6946,6946,22,45
6947,6947,22,24
6948,6948,22,44
6949,6949,23,64
6950,6950,23,23
6951,6951,23,41
6952,6952,23,22
6953,6953,24,43
6954,6954,24,25
6955,6955,24,17
6956,6956,24,28
6957,6957,25,24
6958,6958,25,11
6959,6959,25,10
6960,6960,25,45
6961,6961,26,31
6962,6962,26,28
6963,6963,26,28
6964,6964,26,56
6965,6965,27,54
6966,6966,27,40
6967,6967,27,23
6968,6968,27,24
6969,6969,28,54
6970,6970,28,21
6971,6971,28,38
6972,6972,28,26
6973,6973,29,48
6974,6974,29,32
6975,6975,29,17
6976,6976,29,21
6977,6977,30,47
6978,6978,30,33
6979,6979,30,21
6980,6980,30,49
6981,6981,31,46
6982,6982,31,22
6983,6983,31,40
6984,6984,31,25
6985,6985,32,19
6986,6986,32,46
6987,6987,32,17
6988,6988,32,28
6989,6989,33,57
6990,6990,33,35
6991,6991,33,20
6992,6992,33,44
6993,6993,34,30
6994,6994,34,19
6995,6995,34,28
6996,6996,34,19
6997,6997,35,27
6998,6998,35,18
6999,6999,35,30
7000,7000,35,23
7001,7001,1,27
7002,7002,1,44
7003,7003,1,27
7004,7004,1,33
7005,7005,2,33
7006,7006,2,35
7007,7007,2,61
7008,7008,2,28
7009,7009,3,52
7010,7010,3,46
7011,7011,3,19
7012,7012,3,30
7013,7013,4,40
7014,7014,4,39
7015,7015,4,10
7016,7016,4,23
7017,7017,5,57
7018,7018,5,30
7019,7019,5,22
7020,7020,5,43
7021,7021,6,28
7022,7022,6,23
7023,7023,6,29
7024,7024,6,22
7025,7025,7,43
7026,7026,7,27
7027,7027,7,33
7028,7028,7,25
7029,7029,8,32
7030,7030,8,48
7031,7031,8,16
7032,7032,8,39
7033,7033,9,47
7034,7034,9,53
7035,7035,9,25
7036,7036,9,13
7037,7037,10,44
7038,7038,10,29
7039,7039,10,19
7040,7040,10,53
7041,7041,11,59
7042,7042,11,39
7043,7043,11,32
7044,7044,11,6
7045,7045,12,36
7046,7046,12,23
7047,7047,12,16
7048,7048,12,53
7049,7049,13,86
7050,7050,13,47
7051,7051,13,17
7052,7052,13,21
7053,7053,14,34
7054,7054,14,26
7055,7055,14,20
7056,7056,14,26
7057,7057,15,67
7058,7058,15,45
7059,7059,15,18
7060,7060,15,53
7061,7061,16,33
7062,7062,16,25
7063,7063,16,24
7064,7064,16,34
7065,7065,17,35
7066,7066,17,24
7067,7067,17,5
7068,7068,17,28
7069,7069,18,33
7070,7070,18,22
7071,7071,18,17
7072,7072,18,24
7073,7073,19,56
7074,7074,19,21
7075,7075,19,36
7076,7076,19,25
7077,7077,20,17
7078,7078,20,33
7079,7079,20,18
7080,7080,20,66
7081,7081,21,26
7082,7082,21,41
7083,7083,21,34
7084,7084,21,35
7085,7085,22,79
7086,7086,22,35
7087,7087,22,14
7088,7088,22,23
7089,7089,23,35
7090,7090,23,20
7091,7091,23,24
7092,7092,23,56
7093,7093,24,73
7094,7094,24,23
7095,7095,24,19
7096,7096,24,49
7097,7097,25,66
7098,7098,25,42
7099,7099,25,14
7100,7100,25,81
7101,7101,26,50
7102,7102,26,34
7103,7103,26,19
7104,7104,26,30
7105,7105,27,27
7106,7106,27,28
7107,7107,27,22
7108,7108,27,50
7109,7109,28,44
7110,7110,28,40
7111,7111,28,19
7112,7112,28,55
7113,7113,29,61
7114,7114,29,52
7115,7115,29,49
7116,7116,29,53
7117,7117,30,78
7118,7118,30,42
7119,7119,30,15
7120,7120,30,46
7121,7121,31,66
7122,7122,31,60
7123,7123,31,36
7124,7124,31,66
7125,7125,32,50
7126,7126,32,10
7127,7127,32,26
7128,7128,32,50
7129,7129,33,36
7130,7130,33,33
7131,7131,33,49
7132,7132,33,32
7133,7133,34,50
7134,7134,34,62
7135,7135,34,24
7136,7136,34,28
7137,7137,35,37
7138,7138,35,45
7139,7139,35,11
7140,7140,35,28
7141,7141,1,49
7142,7142,1,58
7143,7143,1,38
7144,7144,1,31
7145,7145,2,55
7146,7146,2,41
7147,7147,2,39
7148,7148,2,25
7149,7149,3,71
7150,7150,3,32
7151,7151,3,38
7152,7152,3,58
7153,7153,4,28
7154,7154,4,65
7155,7155,4,17
7156,7156,4,52
7157,7157,5,57
7158,7158,5,41
7159,7159,5,28
7160,7160,5,45
7161,7161,6,59
7162,7162,6,34
7163,7163,6,37
7164,7164,6,49
7165,7165,7,67
7166,7166,7,44
7167,7167,7,32
7168,7168,7,45
7169,7169,8,30
7170,7170,8,45
7171,7171,8,25
7172,7172,8,61
7173,7173,9,30
7174,7174,9,66
7175,7175,9,34
7176,7176,9,57
7177,7177,10,43
7178,7178,10,43
7179,7179,10,29
7180,7180,10,30
7181,7181,11,50
7182,7182,11,34
7183,7183,11,16
7184,7184,11,57
7185,7185,12,56
7186,7186,12,12
7187,7187,12,17
7188,7188,12,62
7189,7189,13,55
7190,7190,13,20
7191,7191,13,33
7192,7192,13,103
7193,7193,14,27
7194,7194,14,41
7195,7195,14,27
7196,7196,14,35
7197,7197,15,35
7198,7198,15,33
7199,7199,15,41
7200,7200,15,61
7201,7201,16,50
7202,7202,16,41
7203,7203,16,22
7204,7204,16,61
7205,7205,17,67
7206,7206,17,38
7207,7207,17,38
7208,7208,17,80
7209,7209,18,46
7210,7210,18,34
7211,7211,18,14
7212,7212,18,51
7213,7213,19,39
7214,7214,19,44
7215,7215,19,44
7216,7216,19,40
7217,7217,20,20
7218,7218,20,29
7219,7219,20,20
7220,7220,20,49
7221,7221,21,75
7222,7222,21,25
7223,7223,21,23
7224,7224,21,34
7225,7225,22,102
7226,7226,22,12
7227,7227,22,53
7228,7228,22,33
7229,7229,23,43
7230,7230,23,55
7231,7231,23,49
7232,7232,23,13
7233,7233,24,31
7234,7234,24,48
7235,7235,24,8
7236,7236,24,59
7237,7237,25,46
7238,7238,25,65
7239,7239,25,31
7240,7240,25,31
7241,7241,26,46
7242,7242,26,21
7243,7243,26,40
7244,7244,26,41
7245,7245,27,23
7246,7246,27,50
7247,7247,27,51
7248,7248,27,26
7249,7249,28,90
7250,7250,28,53
7251,7251,28,44
7252,7252,28,55
7253,7253,29,28
7254,7254,29,50
7255,7255,29,15
7256,7256,29,37
7257,7257,30,36
7258,7258,30,33
7259,7259,30,26
7260,7260,30,27
7261,7261,31,59
7262,7262,31,26
7263,7263,31,41
7264,7264,31,29
7265,7265,32,51
7266,7266,32,75
7267,7267,32,62
7268,7268,32,21
7269,7269,33,39
7270,7270,33,40
7271,7271,33,32
7272,7272,33,69
7273,7273,34,46
7274,7274,34,20
7275,7275,34,20
7276,7276,34,61
7277,7277,35,51
7278,7278,35,32
7279,7279,35,28
7280,7280,35,93
7281,7281,1,44
7282,7282,1,76
7283,7283,1,43
7284,7284,1,63
7285,7285,2,72
7286,7286,2,22
7287,7287,2,25
7288,7288,2,54
7289,7289,3,53
7290,7290,3,50
7291,7291,3,20
7292,7292,3,86
7293,7293,4,96
7294,7294,4,49
7295,7295,4,43
7296,7296,4,64
7297,7297,5,60
7298,7298,5,71
7299,7299,5,36
7300,7300,5,64
7301,7301,6,45
7302,7302,6,13
7303,7303,6,28
7304,7304,6,44
7305,7305,7,95
7306,7306,7,26
7307,7307,7,41
7308,7308,7,54
7309,7309,8,80
7310,7310,8,23
7311,7311,8,31
7312,7312,8,62
7313,7313,9,40
7314,7314,9,84
7315,7315,9,25
7316,7316,9,40
7317,7317,10,109
7318,7318,10,29
7319,7319,10,37
7320,7320,10,46
7321,7321,11,42
7322,7322,11,58
7323,7323,11,29
7324,7324,11,86
7325,7325,12,48
7326,7326,12,35
7327,7327,12,40
7328,7328,12,65
7329,7329,13,72
7330,7330,13,64
7331,7331,13,24
7332,7332,13,100
7333,7333,14,82
7334,7334,14,54
7335,7335,14,27
7336,7336,14,47
7337,7337,15,58
7338,7338,15,37
7339,7339,15,54
7340,7340,15,60
7341,7341,16,77
7342,7342,16,46
7343,7343,16,34
7344,7344,16,54
7345,7345,17,43
7346,7346,17,81
7347,7347,17,59
7348,7348,17,44
7349,7349,18,57
7350,7350,18,26
7351,7351,18,19
7352,7352,18,54
7353,7353,19,73
7354,7354,19,36
7355,7355,19,25
7356,7356,19,27
7357,7357,20,70
7358,7358,20,52
7359,7359,20,24
7360,7360,20,47
7361,7361,21,49
7362,7362,21,31
7363,7363,21,27
7364,7364,21,38
7365,7365,22,62
7366,7366,22,35
7367,7367,22,32
7368,7368,22,76
7369,7369,23,72
7370,7370,23,60
7371,7371,23,31
7372,7372,23,26
7373,7373,24,65
7374,7374,24,52
7375,7375,24,17
7376,7376,24,48
7377,7377,25,53
7378,7378,25,30
7379,7379,25,51
7380,7380,25,65
7381,7381,26,82
7382,7382,26,59
7383,7383,26,40
7384,7384,26,32
7385,7385,27,56
7386,7386,27,59
7387,7387,27,38
7388,7388,27,59
7389,7389,28,49
7390,7390,28,44
7391,7391,28,25
7392,7392,28,48
7393,7393,29,40
7394,7394,29,17
7395,7395,29,50
7396,7396,29,81
7397,7397,30,44
7398,7398,30,40
7399,7399,30,50
7400,7400,30,112
7401,7401,31,43
7402,7402,31,59
7403,7403,31,63
7404,7404,31,52
7405,7405,32,68
7406,7406,32,34
7407,7407,32,19
7408,7408,32,44
7409,7409,33,51
7410,7410,33,40
7411,7411,33,41
7412,7412,33,25
7413,7413,34,47
7414,7414,34,39
7415,7415,34,41
7416,7416,34,99
7417,7417,35,64
7418,7418,35,43
7419,7419,35,39
7420,7420,35,50
7421,7421,1,30
7422,7422,1,35
7423,7423,1,62
7424,7424,1,55
7425,7425,2,62
7426,7426,2,81
7427,7427,2,54
7428,7428,2,70
7429,7429,3,79
7430,7430,3,44
7431,7431,3,59
7432,7432,3,90
7433,7433,4,61
7434,7434,4,56
7435,7435,4,85
7436,7436,4,43
7437,7437,5,103
7438,7438,5,51
7439,7439,5,31
7440,7440,5,81
7441,7441,6,30
7442,7442,6,38
7443,7443,6,42
7444,7444,6,80
7445,7445,7,65
7446,7446,7,67
7447,7447,7,27
7448,7448,7,83
7449,7449,8,77
7450,7450,8,48
7451,7451,8,70
7452,7452,8,65
7453,7453,9,69
7454,7454,9,50
7455,7455,9,47
7456,7456,9,109
7457,7457,10,129
7458,7458,10,41
7459,7459,10,32
7460,7460,10,106
7461,7461,11,49
7462,7462,11,41
7463,7463,11,84
7464,7464,11,54
7465,7465,12,139
7466,7466,12,56
7467,7467,12,41
7468,7468,12,63
7469,7469,13,110
7470,7470,13,84
7471,7471,13,38
7472,7472,13,38
7473,7473,14,84
7474,7474,14,133
7475,7475,14,39
7476,7476,14,88
7477,7477,15,58
7478,7478,15,83
7479,7479,15,35
7480,7480,15,72
7481,7481,16,109
7482,7482,16,85
7483,7483,16,7
7484,7484,16,64
7485,7485,17,129
7486,7486,17,24
7487,7487,17,40
7488,7488,17,35
7489,7489,18,91
7490,7490,18,23
7491,7491,18,44
7492,7492,18,44
7493,7493,19,89
7494,7494,19,43
7495,7495,19,75
7496,7496,19,57
7497,7497,20,124
7498,7498,20,79
7499,7499,20,38
7500,7500,20,88
7501,7501,21,81
7502,7502,21,49
7503,7503,21,59
7504,7504,21,35
7505,7505,22,63
7506,7506,22,117
7507,7507,22,52
7508,7508,22,112
7509,7509,23,61
7510,7510,23,52
7511,7511,23,39
7512,7512,23,100
7513,7513,24,88
7514,7514,24,52
7515,7515,24,75
7516,7516,24,76
7517,7517,25,87
7518,7518,25,78
7519,7519,25,58
7520,7520,25,60
7521,7521,26,83
7522,7522,26,46
7523,7523,26,43
7524,7524,26,69
7525,7525,27,128
7526,7526,27,92
7527,7527,27,19
7528,7528,27,36
7529,7529,28,42
7530,7530,28,57
7531,7531,28,43
7532,7532,28,43
7533,7533,29,73
7534,7534,29,99
7535,7535,29,61
7536,7536,29,90
7537,7537,30,45
7538,7538,30,50
7539,7539,30,43
7540,7540,30,61
7541,7541,31,88
7542,7542,31,74
7543,7543,31,44
7544,7544,31,106
7545,7545,32,99
7546,7546,32,73
7547,7547,32,50
7548,7548,32,46
7549,7549,33,63
7550,7550,33,61
7551,7551,33,87
7552,7552,33,106
7553,7553,34,41
7554,7554,34,34
7555,7555,34,32
7556,7556,34,71
7557,7557,35,76
7558,7558,35,13
7559,7559,35,29
7560,7560,35,34
7561,7561,1,131
7562,7562,1,76
7563,7563,1,34
7564,7564,1,11
7565,7565,2,61
7566,7566,2,54
7567,7567,2,39
7568,7568,2,70
7569,7569,3,67
7570,7570,3,60
7571,7571,3,43
7572,7572,3,56
7573,7573,4,85
7574,7574,4,124
7575,7575,4,36
7576,7576,4,57
7577,7577,5,69
7578,7578,5,41
7579,7579,5,24
7580,7580,5,94
7581,7581,6,102
7582,7582,6,30
7583,7583,6,29
7584,7584,6,67
7585,7585,7,90
7586,7586,7,49
7587,7587,7,52
7588,7588,7,47
7589,7589,8,90
7590,7590,8,32
7591,7591,8,31
7592,7592,8,81
7593,7593,9,104
7594,7594,9,32
7595,7595,9,45
7596,7596,9,78
7597,7597,10,105
7598,7598,10,54
7599,7599,10,32
7600,7600,10,34
7601,7601,11,81
7602,7602,11,58
7603,7603,11,116
7604,7604,11,50
7605,7605,12,111
7606,7606,12,45
7607,7607,12,47
7608,7608,12,73
7609,7609,13,55
7610,7610,13,63
7611,7611,13,50
7612,7612,13,52
7613,7613,14,61
7614,7614,14,58
7615,7615,14,30
7616,7616,14,66
7617,7617,15,120
7618,7618,15,59
7619,7619,15,31
7620,7620,15,67
7621,7621,16,77
7622,7622,16,90
7623,7623,16,42
7624,7624,16,71
7625,7625,17,66
7626,7626,17,100
7627,7627,17,92
7628,7628,17,85
7629,7629,18,83
7630,7630,18,54
7631,7631,18,65
7632,7632,18,60
7633,7633,19,56
7634,7634,19,91
7635,7635,19,37
7636,7636,19,95
7637,7637,20,117
7638,7638,20,60
7639,7639,20,42
7640,7640,20,103
7641,7641,21,73
7642,7642,21,36
7643,7643,21,69
7644,7644,21,107
7645,7645,22,64
7646,7646,22,86
7647,7647,22,24
7648,7648,22,71
7649,7649,23,89
7650,7650,23,45
7651,7651,23,73
7652,7652,23,81
7653,7653,24,102
7654,7654,24,31
7655,7655,24,37
7656,7656,24,84
7657,7657,25,66
7658,7658,25,23
7659,7659,25,43
7660,7660,25,85
7661,7661,26,97
7662,7662,26,59
7663,7663,26,65
7664,7664,26,91
7665,7665,27,81
7666,7666,27,39
7667,7667,27,33
7668,7668,27,54
7669,7669,28,92
7670,7670,28,32
7671,7671,28,45
7672,7672,28,52
7673,7673,29,104
7674,7674,29,35
7675,7675,29,29
7676,7676,29,46
7677,7677,30,53
7678,7678,30,100
7679,7679,30,22
7680,7680,30,95
7681,7681,31,64
7682,7682,31,21
7683,7683,31,32
7684,7684,31,37
7685,7685,32,81
7686,7686,32,60
7687,7687,32,68
7688,7688,32,70
7689,7689,33,70
7690,7690,33,69
7691,7691,33,37
7692,7692,33,63
7693,7693,34,49
7694,7694,34,31
7695,7695,34,37
7696,7696,34,48
7697,7697,35,65
7698,7698,35,45
7699,7699,35,26
7700,7700,35,62
7701,7701,1,17
7702,7702,1,18
7703,7703,1,36
7704,7704,1,26
7705,7705,2,34
7706,7706,2,26
7707,7707,2,27
7708,7708,2,44
7709,7709,3,52
7710,7710,3,17
7711,7711,3,19
7712,7712,3,44
7713,7713,4,60
7714,7714,4,22
7715,7715,4,20
7716,7716,4,27
7717,7717,5,36
7718,7718,5,29
7719,7719,5,23
7720,7720,5,29
7721,7721,6,43
7722,7722,6,23
7723,7723,6,18
7724,7724,6,23
7725,7725,7,29
7726,7726,7,27
7727,7727,7,9
