id,branchId,flowerId,sourceOrderId,quantity,shippedAt
3678,2,10,3678,7,2025-08-24
3680,4,10,3680,17,2025-08-24
3681,1,11,3681,31,2025-08-24
3682,2,11,3682,29,2025-08-24
3686,2,12,3686,49,2025-08-24
3687,3,12,3687,14,2025-08-24
3688,4,12,3688,26,2025-08-24
3694,2,14,3694,54,2025-08-24
3697,1,15,3697,11,2025-08-24
3698,2,15,3698,5,2025-08-24
3701,1,16,3701,1,2025-08-24
3703,3,16,3703,28,2025-08-24
3706,2,17,3706,29,2025-08-24
3707,3,17,3707,25,2025-08-24
3708,4,17,3708,47,2025-08-24
3717,1,20,3717,1,2025-08-24
3720,4,20,3720,35,2025-08-24
3734,2,24,3734,2,2025-08-24
3740,4,25,3740,40,2025-08-24
3741,1,26,3741,73,2025-08-24
3742,2,26,3742,3,2025-08-24
3743,3,26,3743,65,2025-08-24
3747,3,27,3747,22,2025-08-24
3753,1,29,3753,15,2025-08-24
3756,4,29,3756,13,2025-08-24
3757,1,30,3757,21,2025-08-24
3763,3,31,3763,6,2025-08-24
3764,4,31,3764,5,2025-08-24
3772,4,33,3772,6,2025-08-24
3775,3,34,3775,38,2025-08-24
3776,4,34,3776,15,2025-08-24
3792,4,3,3792,8,2025-08-25
3805,1,7,3805,19,2025-08-25
3819,3,10,3819,2,2025-08-25
3821,1,11,3821,10,2025-08-25
3822,2,11,3822,24,2025-08-25
3827,3,12,3827,19,2025-08-25
3849,1,18,3849,33,2025-08-25
3851,3,18,3851,14,2025-08-25
3872,4,23,3872,4,2025-08-25
3882,2,26,3882,7,2025-08-25
3893,1,29,3893,8,2025-08-25
3904,4,31,3904,4,2025-08-25
3916,4,34,3916,4,2025-08-25
4158,2,25,4158,6,2025-08-27
4182,2,31,4182,6,2025-08-27
4196,4,34,4196,20,2025-08-27
4239,3,10,4239,11,2025-08-28
4263,3,16,4263,1,2025-08-28
4298,2,25,4298,36,2025-08-28
4315,3,29,4315,1,2025-08-28
4379,3,10,4379,57,2025-08-29
4387,3,12,4387,22,2025-08-29
4401,1,16,4401,37,2025-08-29
4403,3,16,4403,11,2025-08-29
4405,1,17,4405,33,2025-08-29
4440,4,25,4440,15,2025-08-29
4452,4,28,4452,4,2025-08-29
4454,2,29,4454,16,2025-08-29
4455,3,29,4455,15,2025-08-29
4456,4,29,4456,18,2025-08-29
4463,3,31,4463,3,2025-08-29
4464,4,31,4464,39,2025-08-29
4466,2,32,4466,2,2025-08-29
4476,4,34,4476,29,2025-08-29
4496,4,4,4496,49,2025-08-30
4507,3,7,4507,24,2025-08-30
4517,1,10,4517,5,2025-08-30
4519,3,10,4519,19,2025-08-30
4521,1,11,4521,43,2025-08-30
4527,3,12,4527,17,2025-08-30
4534,2,14,4534,41,2025-08-30
4536,4,14,4536,24,2025-08-30
4543,3,16,4543,28,2025-08-30
4545,1,17,4545,25,2025-08-30
4546,2,17,4546,1,2025-08-30
4547,3,17,4547,14,2025-08-30
4548,4,17,4548,22,2025-08-30
4557,1,20,4557,8,2025-08-30
4561,1,21,4561,32,2025-08-30
4578,2,25,4578,57,2025-08-30
4580,4,25,4580,2,2025-08-30
4583,3,26,4583,9,2025-08-30
4590,2,28,4590,2,2025-08-30
4592,4,28,4592,3,2025-08-30
4594,2,29,4594,13,2025-08-30
4595,3,29,4595,33,2025-08-30
4596,4,29,4596,59,2025-08-30
4602,2,31,4602,9,2025-08-30
4603,3,31,4603,33,2025-08-30
4604,4,31,4604,78,2025-08-30
4606,2,32,4606,27,2025-08-30
4616,4,34,4616,26,2025-08-30
4636,4,4,4636,40,2025-08-31
4641,1,6,4641,44,2025-08-31
4647,3,7,4647,27,2025-08-31
4658,2,10,4658,34,2025-08-31
4659,3,10,4659,48,2025-08-31
4660,4,10,4660,65,2025-08-31
4661,1,11,4661,66,2025-08-31
4667,3,12,4667,22,2025-08-31
4668,4,12,4668,48,2025-08-31
4674,2,14,4674,45,2025-08-31
4675,3,14,4675,22,2025-08-31
4678,2,15,4678,25,2025-08-31
4681,1,16,4681,68,2025-08-31
4682,2,16,4682,24,2025-08-31
4683,3,16,4683,32,2025-08-31
4685,1,17,4685,64,2025-08-31
4686,2,17,4686,41,2025-08-31
4687,3,17,4687,57,2025-08-31
4701,1,21,4701,34,2025-08-31
4703,3,21,4703,13,2025-08-31
4705,1,22,4705,7,2025-08-31
4717,1,25,4717,45,2025-08-31
4718,2,25,4718,43,2025-08-31
4720,4,25,4720,25,2025-08-31
4723,3,26,4723,11,2025-08-31
4727,3,27,4727,8,2025-08-31
4730,2,28,4730,88,2025-08-31
4732,4,28,4732,24,2025-08-31
4733,1,29,4733,63,2025-08-31
4734,2,29,4734,30,2025-08-31
4735,3,29,4735,20,2025-08-31
4737,1,30,4737,20,2025-08-31
4742,2,31,4742,24,2025-08-31
4744,4,31,4744,48,2025-08-31
4746,2,32,4746,24,2025-08-31
4800,4,10,4800,32,2025-09-01
4814,2,14,4814,14,2025-09-01
4843,3,21,4843,2,2025-09-01
4867,3,27,4867,6,2025-09-01
4884,4,31,4884,9,2025-09-01
4977,1,20,4977,12,2025-09-02
5297,1,30,5297,1,2025-09-04
5347,3,7,5347,13,2025-09-05
5424,4,26,5424,21,2025-09-05
5433,1,29,5433,28,2025-09-05
5437,1,30,5437,22,2025-09-05
5471,3,3,5471,32,2025-09-06
5487,3,7,5487,10,2025-09-06
5489,1,8,5489,24,2025-09-06
5515,3,14,5515,10,2025-09-06
5516,4,14,5516,43,2025-09-06
5521,1,16,5521,20,2025-09-06
5526,2,17,5526,15,2025-09-06
5527,3,17,5527,23,2025-09-06
5528,4,17,5528,1,2025-09-06
5537,1,20,5537,111,2025-09-06
5560,4,25,5560,12,2025-09-06
5564,4,26,5564,66,2025-09-06
5570,2,28,5570,15,2025-09-06
5574,2,29,5574,7,2025-09-06
5575,3,29,5575,28,2025-09-06
5577,1,30,5577,5,2025-09-06
5583,3,31,5583,5,2025-09-06
5611,3,3,5611,15,2025-09-07
5622,2,6,5622,27,2025-09-07
5627,3,7,5627,18,2025-09-07
5629,1,8,5629,9,2025-09-07
5637,1,10,5637,24,2025-09-07
5651,3,13,5651,15,2025-09-07
5655,3,14,5655,11,2025-09-07
5656,4,14,5656,26,2025-09-07
5661,1,16,5661,61,2025-09-07
5666,2,17,5666,9,2025-09-07
5668,4,17,5668,40,2025-09-07
5669,1,18,5669,13,2025-09-07
5677,1,20,5677,25,2025-09-07
5681,1,21,5681,11,2025-09-07
5685,1,22,5685,40,2025-09-07
5697,1,25,5697,3,2025-09-07
5700,4,25,5700,29,2025-09-07
5704,4,26,5704,40,2025-09-07
5710,2,28,5710,47,2025-09-07
5712,4,28,5712,22,2025-09-07
5715,3,29,5715,2,2025-09-07
5717,1,30,5717,28,2025-09-07
5769,1,8,5769,1,2025-09-08
5837,1,25,5837,33,2025-09-08
5855,3,29,5855,29,2025-09-08
5856,4,29,5856,5,2025-09-08
5891,3,3,5891,8,2025-09-09
5983,3,26,5983,5,2025-09-09
5996,4,29,5996,9,2025-09-09
6123,3,26,6123,19,2025-09-10
6216,4,14,6216,1,2025-09-11
6311,3,3,6311,13,2025-09-12
6356,4,14,6356,24,2025-09-12
6367,3,17,6367,8,2025-09-12
6377,1,20,6377,68,2025-09-12
6403,3,26,6403,19,2025-09-12
6404,4,26,6404,21,2025-09-12
6409,1,28,6409,7,2025-09-12
6467,3,7,6467,16,2025-09-13
6473,1,9,6473,36,2025-09-13
6496,4,14,6496,17,2025-09-13
6501,1,16,6501,20,2025-09-13
6503,3,16,6503,38,2025-09-13
6507,3,17,6507,9,2025-09-13
6508,4,17,6508,28,2025-09-13
6509,1,18,6509,18,2025-09-13
6517,1,20,6517,80,2025-09-13
6523,3,21,6523,15,2025-09-13
6537,1,25,6537,72,2025-09-13
6543,3,26,6543,40,2025-09-13
6549,1,28,6549,47,2025-09-13
6555,3,29,6555,27,2025-09-13
6607,3,7,6607,38,2025-09-14
6638,2,15,6638,6,2025-09-14
6641,1,16,6641,20,2025-09-14
6643,3,16,6643,35,2025-09-14
6648,4,17,6648,9,2025-09-14
6649,1,18,6649,8,2025-09-14
6659,3,20,6659,11,2025-09-14
6660,4,20,6660,51,2025-09-14
6677,1,25,6677,39,2025-09-14
6678,2,25,6678,13,2025-09-14
6680,4,25,6680,53,2025-09-14
6683,3,26,6683,12,2025-09-14
6689,1,28,6689,6,2025-09-14
6690,2,28,6690,56,2025-09-14
6695,3,29,6695,2,2025-09-14
6696,4,29,6696,19,2025-09-14
6766,2,12,6766,12,2025-09-15
6778,2,15,6778,3,2025-09-15
6783,3,16,6783,19,2025-09-15
6788,4,17,6788,30,2025-09-15
6789,1,18,6789,6,2025-09-15
6820,4,25,6820,10,2025-09-15
6823,3,26,6823,10,2025-09-15
6829,1,28,6829,9,2025-09-15
6835,3,29,6835,1,2025-09-15
6963,3,26,6963,13,2025-09-16
7100,4,25,7100,9,2025-09-17
7348,4,17,7348,4,2025-09-19
7380,4,25,7380,41,2025-09-19
7383,3,26,7383,15,2025-09-19
7387,3,27,7387,8,2025-09-19
7456,4,9,7456,30,2025-09-20
7487,3,17,7487,15,2025-09-20
7520,4,25,7520,28,2025-09-20
7552,4,33,7552,38,2025-09-20
7596,4,9,7596,28,2025-09-21
7617,1,15,7617,26,2025-09-21
7618,2,15,7618,33,2025-09-21
7627,3,17,7627,78,2025-09-21
7628,4,17,7628,3,2025-09-21
7639,3,20,7639,1,2025-09-21
7640,4,20,7640,43,2025-09-21
7643,3,21,7643,18,2025-09-21
7647,3,22,7647,1,2025-09-21
7660,4,25,7660,37,2025-09-21
7663,3,26,7663,40,2025-09-21
7667,3,27,7667,9,2025-09-21
7692,4,33,7692,40,2025-09-21
7758,2,15,7758,15,2025-09-22
7780,4,20,7780,15,2025-09-22
7807,3,27,7807,10,2025-09-22
7832,4,33,7832,8,2025-09-22
7920,4,20,7920,17,2025-09-23
8060,4,20,8060,19,2025-09-24
8177,1,15,8177,5,2025-09-25
8243,3,31,8243,9,2025-09-25
8252,4,33,8252,6,2025-09-25
8317,1,15,8317,30,2025-09-26
8383,3,31,8383,48,2025-09-26
8433,1,9,8433,4,2025-09-27
8436,4,9,8436,5,2025-09-27
8450,2,13,8450,21,2025-09-27
8457,1,15,8457,30,2025-09-27
8466,2,17,8466,7,2025-09-27
8500,4,25,8500,11,2025-09-27
8501,1,26,8501,91,2025-09-27
8507,3,27,8507,3,2025-09-27
8523,3,31,8523,31,2025-09-27
8532,4,33,8532,32,2025-09-27
8573,1,9,8573,22,2025-09-28
8577,1,10,8577,36,2025-09-28
8588,4,12,8588,14,2025-09-28
8590,2,13,8590,6,2025-09-28
8597,1,15,8597,57,2025-09-28
8598,2,15,8598,2,2025-09-28
8603,3,16,8603,1,2025-09-28
8605,1,17,8605,44,2025-09-28
8606,2,17,8606,28,2025-09-28
8620,4,20,8620,2,2025-09-28
8621,1,21,8621,33,2025-09-28
8625,1,22,8625,24,2025-09-28
8627,3,22,8627,26,2025-09-28
8637,1,25,8637,44,2025-09-28
8640,4,25,8640,39,2025-09-28
8641,1,26,8641,4,2025-09-28
8663,3,31,8663,3,2025-09-28
8736,4,14,8736,4,2025-09-29
8745,1,17,8745,4,2025-09-29
8760,4,20,8760,15,2025-09-29
8767,3,22,8767,3,2025-09-29
8803,3,31,8803,9,2025-09-29
9040,4,20,9040,15,2025-10-01
9268,4,7,9268,11,2025-10-03
9269,1,8,9269,21,2025-10-03
9327,3,22,9327,12,2025-10-03
9372,4,33,9372,30,2025-10-03
9403,3,6,9403,15,2025-10-04
9408,4,7,9408,39,2025-10-04
9409,1,8,9409,94,2025-10-04
9417,1,10,9417,43,2025-10-04
9430,2,13,9430,6,2025-10-04
9467,3,22,9467,31,2025-10-04
9487,3,27,9487,11,2025-10-04
9510,2,33,9510,7,2025-10-04
9512,4,33,9512,43,2025-10-04
9548,4,7,9548,41,2025-10-05
9549,1,8,9549,21,2025-10-05
9570,2,13,9570,58,2025-10-05
9581,1,16,9581,22,2025-10-05
9597,1,20,9597,42,2025-10-05
9605,1,22,9605,55,2025-10-05
9607,3,22,9607,29,2025-10-05
9627,3,27,9627,9,2025-10-05
9643,3,31,9643,1,2025-10-05
9652,4,33,9652,64,2025-10-05
9718,2,15,9718,30,2025-10-06
9720,4,15,9720,6,2025-10-06
9750,2,23,9750,11,2025-10-06
9783,3,31,9783,17,2025-10-06
10418,2,15,10418,40,2025-10-11
10447,3,22,10447,3,2025-10-11
10558,2,15,10558,6,2025-10-12
12405,1,22,12405,68,2025-10-25
12410,2,23,12410,53,2025-10-25
12518,2,15,12518,35,2025-10-26
12545,1,22,12545,56,2025-10-26
12584,4,31,12584,26,2025-10-26
12658,2,15,12658,14,2025-10-27
13302,2,1,13302,7,2025-11-01
13390,2,23,13390,75,2025-11-01
13424,4,31,13424,28,2025-11-01
13442,2,1,13442,10,2025-11-02
13530,2,23,13530,8,2025-11-02
13564,4,31,13564,23,2025-11-02
13984,4,31,13984,23,2025-11-05
14264,4,31,14264,46,2025-11-07
14271,3,33,14271,79,2025-11-07
14305,1,7,14305,79,2025-11-08
14370,2,23,14370,16,2025-11-08
14404,4,31,14404,60,2025-11-08
14411,3,33,14411,34,2025-11-08
14445,1,7,14445,59,2025-11-09
14471,3,13,14471,33,2025-11-09
14481,1,16,14481,55,2025-11-09
14488,4,17,14488,14,2025-11-09
14510,2,23,14510,1,2025-11-09
14543,3,31,14543,11,2025-11-09
14544,4,31,14544,66,2025-11-09
14550,2,33,14550,15,2025-11-09
14639,3,20,14639,29,2025-11-10
14650,2,23,14650,55,2025-11-10
14691,3,33,14691,19,2025-11-10
14768,4,17,14768,19,2025-11-11
14779,3,20,14779,15,2025-11-11
14803,3,26,14803,19,2025-11-11
14908,4,17,14908,12,2025-11-12
14919,3,20,14919,18,2025-11-12
14964,4,31,14964,29,2025-11-12
14971,3,33,14971,13,2025-11-12
15041,1,16,15041,3,2025-11-13
15048,4,17,15048,39,2025-11-13
15104,4,31,15104,22,2025-11-13
15122,2,1,15122,33,2025-11-14
15157,1,10,15157,41,2025-11-14
15181,1,16,15181,86,2025-11-14
15188,4,17,15188,5,2025-11-14
15199,3,20,15199,22,2025-11-14
15201,1,21,15201,34,2025-11-14
15244,4,31,15244,48,2025-11-14
15251,3,33,15251,50,2025-11-14
15262,2,1,15262,78,2025-11-15
15285,1,7,15285,50,2025-11-15
15296,4,9,15296,2,2025-11-15
15297,1,10,15297,38,2025-11-15
15311,3,13,15311,10,2025-11-15
15321,1,16,15321,36,2025-11-15
15328,4,17,15328,104,2025-11-15
15339,3,20,15339,34,2025-11-15
15341,1,21,15341,54,2025-11-15
15345,1,22,15345,39,2025-11-15
15350,2,23,15350,19,2025-11-15
15358,2,25,15358,11,2025-11-15
15362,2,26,15362,26,2025-11-15
15363,3,26,15363,19,2025-11-15
15367,3,27,15367,41,2025-11-15
15379,3,30,15379,9,2025-11-15
15384,4,31,15384,63,2025-11-15
15391,3,33,15391,23,2025-11-15
15436,4,9,15436,8,2025-11-16
15451,3,13,15451,23,2025-11-16
15481,1,21,15481,26,2025-11-16
15502,2,26,15502,21,2025-11-16
15507,3,27,15507,7,2025-11-16
15516,4,29,15516,3,2025-11-16
15519,3,30,15519,52,2025-11-16
15531,3,33,15531,25,2025-11-16
15576,4,9,15576,2,2025-11-17
15649,1,28,15649,12,2025-11-17
15962,2,1,15962,27,2025-11-20
16090,2,33,16090,11,2025-11-20
16102,2,1,16102,10,2025-11-21
16216,4,29,16216,7,2025-11-21
16230,2,33,16230,37,2025-11-21
16242,2,1,16242,26,2025-11-22
16261,1,6,16261,27,2025-11-22
16265,1,7,16265,7,2025-11-22
16356,4,29,16356,42,2025-11-22
16370,2,33,16370,16,2025-11-22
16382,2,1,16382,22,2025-11-23
16405,1,7,16405,33,2025-11-23
16416,4,9,16416,5,2025-11-23
16421,1,11,16421,29,2025-11-23
16431,3,13,16431,9,2025-11-23
16465,1,22,16465,5,2025-11-23
16467,3,22,16467,11,2025-11-23
16496,4,29,16496,13,2025-11-23
16607,3,22,16607,5,2025-11-24
16622,2,26,16622,11,2025-11-24
16701,1,11,16701,21,2025-11-25
17166,2,22,17166,2,2025-11-28
17178,2,25,17178,15,2025-11-28
17182,2,26,17182,2,2025-11-28
17189,1,28,17189,30,2025-11-28
17245,1,7,17245,42,2025-11-29
17261,1,11,17261,9,2025-11-29
17284,4,16,17284,10,2025-11-29
17297,1,20,17297,6,2025-11-29
17305,1,22,17305,10,2025-11-29
17306,2,22,17306,26,2025-11-29
17318,2,25,17318,3,2025-11-29
17322,2,26,17322,44,2025-11-29
17329,1,28,17329,66,2025-11-29
17385,1,7,17385,24,2025-11-30
17410,2,13,17410,16,2025-11-30
17424,4,16,17424,7,2025-11-30
17437,1,20,17437,47,2025-11-30
17445,1,22,17445,31,2025-11-30
17446,2,22,17446,18,2025-11-30
17450,2,23,17450,32,2025-11-30
17458,2,25,17458,45,2025-11-30
17462,2,26,17462,16,2025-11-30
17469,1,28,17469,82,2025-11-30
17525,1,7,17525,4,2025-12-01
17577,1,20,17577,4,2025-12-01
17590,2,23,17590,15,2025-12-01
17730,2,23,17730,5,2025-12-02
17896,4,29,17896,10,2025-12-03
18109,1,13,18109,3,2025-12-05
18227,3,7,18227,40,2025-12-06
18309,1,28,18309,103,2025-12-06
18367,3,7,18367,39,2025-12-07
18417,1,20,18417,44,2025-12-07
18425,1,22,18425,23,2025-12-07
18432,4,23,18432,10,2025-12-07
18449,1,28,18449,5,2025-12-07
19450,2,33,19450,33,2025-12-14
20250,2,23,20250,8,2025-12-20
20322,2,6,20322,28,2025-12-21
20382,2,21,20382,22,2025-12-21
20390,2,23,20390,39,2025-12-21
20416,4,29,20416,21,2025-12-21
20462,2,6,20462,4,2025-12-22
20496,4,14,20496,8,2025-12-22
20522,2,21,20522,8,2025-12-22
20556,4,29,20556,54,2025-12-22
20742,2,6,20742,10,2025-12-24
20882,2,6,20882,14,2025-12-25
20896,4,9,20896,18,2025-12-25
21036,4,9,21036,2,2025-12-26
21041,1,11,21041,10,2025-12-26
21058,2,15,21058,47,2025-12-26
21137,1,35,21137,73,2025-12-26
21162,2,6,21162,15,2025-12-27
21167,3,7,21167,7,2025-12-27
21176,4,9,21176,91,2025-12-27
21181,1,11,21181,103,2025-12-27
21198,2,15,21198,10,2025-12-27
21207,3,17,21207,21,2025-12-27
21222,2,21,21222,60,2025-12-27
21230,2,23,21230,50,2025-12-27
21249,1,28,21249,164,2025-12-27
21277,1,35,21277,3,2025-12-27
21302,2,6,21302,18,2025-12-28
21307,3,7,21307,24,2025-12-28
21316,4,9,21316,22,2025-12-28
21321,1,11,21321,37,2025-12-28
21338,2,15,21338,40,2025-12-28
21347,3,17,21347,36,2025-12-28
21349,1,18,21349,43,2025-12-28
21362,2,21,21362,37,2025-12-28
21365,1,22,21365,44,2025-12-28
21370,2,23,21370,48,2025-12-28
21389,1,28,21389,95,2025-12-28
21396,4,29,21396,36,2025-12-28
21403,3,31,21403,15,2025-12-28
21410,2,33,21410,101,2025-12-28
21478,2,15,21478,14,2025-12-29
21487,3,17,21487,7,2025-12-29
21489,1,18,21489,28,2025-12-29
21502,2,21,21502,20,2025-12-29
21529,1,28,21529,84,2025-12-29
21536,4,29,21536,23,2025-12-29
21543,3,31,21543,11,2025-12-29
21550,2,33,21550,15,2025-12-29
21637,1,20,21637,18,2025-12-30
21650,2,23,21650,21,2025-12-30
21683,3,31,21683,24,2025-12-30
21690,2,33,21690,3,2025-12-30
21767,3,17,21767,5,2025-12-31
21785,1,22,21785,14,2025-12-31
21790,2,23,21790,30,2025-12-31
21823,3,31,21823,8,2025-12-31
21907,3,17,21907,8,2026-01-01
21930,2,23,21930,18,2026-01-01
21963,3,31,21963,5,2026-01-01
21970,2,33,21970,20,2026-01-01
22047,3,17,22047,33,2026-01-02
22057,1,20,22057,30,2026-01-02
22070,2,23,22070,10,2026-01-02
22103,3,31,22103,13,2026-01-02
22161,1,11,22161,17,2026-01-03
22178,2,15,22178,3,2026-01-03
22187,3,17,22187,16,2026-01-03
22197,1,20,22197,20,2026-01-03
22205,1,22,22205,53,2026-01-03
22210,2,23,22210,29,2026-01-03
22243,3,31,22243,6,2026-01-03
22250,2,33,22250,13,2026-01-03
22287,3,7,22287,39,2026-01-04
22318,2,15,22318,36,2026-01-04
22327,3,17,22327,5,2026-01-04
22337,1,20,22337,37,2026-01-04
22342,2,21,22342,2,2026-01-04
22345,1,22,22345,19,2026-01-04
22383,3,31,22383,44,2026-01-04
22390,2,33,22390,30,2026-01-04
22427,3,7,22427,6,2026-01-05
22530,2,33,22530,5,2026-01-05
22537,1,35,22537,8,2026-01-05
22617,1,20,22617,6,2026-01-06
22670,2,33,22670,14,2026-01-06
22810,2,33,22810,19,2026-01-07
22877,1,15,22877,10,2026-01-08
22897,1,20,22897,6,2026-01-08
22950,2,33,22950,12,2026-01-08
23017,1,15,23017,38,2026-01-09
23037,1,20,23037,12,2026-01-09
23177,1,20,23177,55,2026-01-10
23226,2,32,23226,15,2026-01-10
23230,2,33,23230,32,2026-01-10
23261,1,6,23261,25,2026-01-11
23263,3,6,23263,6,2026-01-11
23277,1,10,23277,64,2026-01-11
23281,1,11,23281,47,2026-01-11
23291,3,13,23291,1,2026-01-11
23297,1,15,23297,13,2026-01-11
23298,2,15,23298,9,2026-01-11
23315,3,19,23315,2,2026-01-11
23317,1,20,23317,12,2026-01-11
23322,2,21,23322,1,2026-01-11
23325,1,22,23325,38,2026-01-11
23370,2,33,23370,22,2026-01-11
23417,1,10,23417,11,2026-01-12
23465,1,22,23465,23,2026-01-12
23510,2,33,23510,6,2026-01-12
23556,4,9,23556,4,2026-01-13
23557,1,10,23557,9,2026-01-13
23858,2,15,23858,7,2026-01-15
23977,1,10,23977,1,2026-01-16
23998,2,15,23998,34,2026-01-16
24070,2,33,24070,25,2026-01-16
24116,4,9,24116,48,2026-01-17
24138,2,15,24138,4,2026-01-17
24162,2,21,24162,37,2026-01-17
24165,1,22,24165,21,2026-01-17
24189,1,28,24189,4,2026-01-17
24196,4,29,24196,10,2026-01-17
24210,2,33,24210,81,2026-01-17
24217,1,35,24217,10,2026-01-17
24257,1,10,24257,53,2026-01-18
24278,2,15,24278,29,2026-01-18
24295,3,19,24295,33,2026-01-18
24301,1,21,24301,4,2026-01-18
24302,2,21,24302,13,2026-01-18
24305,1,22,24305,14,2026-01-18
24336,4,29,24336,40,2026-01-18
24346,2,32,24346,6,2026-01-18
24357,1,35,24357,25,2026-01-18
24418,2,15,24418,11,2026-01-19
24445,1,22,24445,6,2026-01-19
25046,2,32,25046,7,2026-01-23
25118,2,15,25118,18,2026-01-24
25135,3,19,25135,9,2026-01-24
25169,1,28,25169,12,2026-01-24
25186,2,32,25186,6,2026-01-24
25227,3,7,25227,1,2026-01-25
25251,3,13,25251,23,2026-01-25
25258,2,15,25258,8,2026-01-25
25326,2,32,25326,22,2026-01-25
25391,3,13,25391,23,2026-01-26
25425,1,22,25425,41,2026-01-26
25565,1,22,25565,5,2026-01-27
25736,4,29,25736,23,2026-01-28
25876,4,29,25876,1,2026-01-29
26016,4,29,26016,31,2026-01-30
26125,1,22,26125,21,2026-01-31
28178,2,10,28178,62,2026-02-15
28217,1,20,28217,142,2026-02-15
28230,2,23,28230,18,2026-02-15
28238,2,25,28238,45,2026-02-15
28242,2,26,28242,40,2026-02-15
28318,2,10,28318,35,2026-02-16
28357,1,20,28357,81,2026-02-16
28370,2,23,28370,1,2026-02-16
28382,2,26,28382,10,2026-02-16
28458,2,10,28458,1,2026-02-17
28497,1,20,28497,26,2026-02-17
28522,2,26,28522,7,2026-02-17
28529,1,28,28529,38,2026-02-17
28543,3,31,28543,29,2026-02-17
28598,2,10,28598,4,2026-02-18
28738,2,10,28738,10,2026-02-19
28802,2,26,28802,13,2026-02-19
28823,3,31,28823,16,2026-02-19
28827,3,32,28827,14,2026-02-19
28840,4,35,28840,1,2026-02-19
28878,2,10,28878,33,2026-02-20
28942,2,26,28942,25,2026-02-20
28949,1,28,28949,10,2026-02-20
28980,4,35,28980,34,2026-02-20
29082,2,26,29082,13,2026-02-21
29086,2,27,29086,27,2026-02-21
29089,1,28,29089,74,2026-02-21
29103,3,31,29103,12,2026-02-21
29107,3,32,29107,18,2026-02-21
29120,4,35,29120,16,2026-02-21
29148,4,7,29148,23,2026-02-22
29158,2,10,29158,15,2026-02-22
29222,2,26,29222,23,2026-02-22
29229,1,28,29229,6,2026-02-22
29247,3,32,29247,13,2026-02-22
29260,4,35,29260,30,2026-02-22
29871,3,13,29871,27,2026-02-27
30037,1,20,30037,34,2026-02-28
30066,2,27,30066,19,2026-02-28
30138,2,10,30138,38,2026-03-01
30177,1,20,30177,90,2026-03-01
30198,2,25,30198,30,2026-03-01
30223,3,31,30223,13,2026-03-01
30226,2,32,30226,64,2026-03-01
30317,1,20,30317,34,2026-03-02
30418,2,10,30418,1,2026-03-03
30457,1,20,30457,10,2026-03-03
30506,2,32,30506,19,2026-03-03
30646,2,32,30646,1,2026-03-04
30758,2,25,30758,32,2026-03-05
30786,2,32,30786,26,2026-03-05
30976,4,9,30976,17,2026-03-07
30978,2,10,30978,33,2026-03-07
31032,4,23,31032,12,2026-03-07
31038,2,25,31038,21,2026-03-07
31066,2,32,31066,4,2026-03-07
31116,4,9,31116,14,2026-03-08
31118,2,10,31118,11,2026-03-08
31131,3,13,31131,27,2026-03-08
31134,2,14,31134,34,2026-03-08
31172,4,23,31172,32,2026-03-08
31203,3,31,31203,15,2026-03-08
31206,2,32,31206,2,2026-03-08
31271,3,13,31271,5,2026-03-09
31346,2,32,31346,6,2026-03-09
31810,2,8,31810,8,2026-03-13
34765,1,12,34765,46,2026-04-03
34777,1,15,34777,5,2026-04-03
34795,3,19,34795,59,2026-04-03
34905,1,12,34905,58,2026-04-04
34917,1,15,34917,105,2026-04-04
34935,3,19,34935,96,2026-04-04
34946,2,22,34946,69,2026-04-04
34967,3,27,34967,12,2026-04-04
35035,3,9,35035,6,2026-04-05
35045,1,12,35045,19,2026-04-05
35086,2,22,35086,19,2026-04-05
35107,3,27,35107,17,2026-04-05
35116,4,29,35116,2,2026-04-05
35140,4,35,35140,34,2026-04-05
35163,3,6,35163,5,2026-04-06
37963,3,6,37963,19,2026-04-26
38803,3,6,38803,6,2026-05-02
38943,3,6,38943,44,2026-05-03
39083,3,6,39083,16,2026-05-04
39595,3,29,39595,17,2026-05-07
39642,2,6,39642,91,2026-05-08
39726,2,27,39726,72,2026-05-08
39735,3,29,39735,16,2026-05-08
39782,2,6,39782,4,2026-05-09
39783,3,6,39783,50,2026-05-09
39866,2,27,39866,68,2026-05-09
39875,3,29,39875,50,2026-05-09
39922,2,6,39922,42,2026-05-10
39923,3,6,39923,62,2026-05-10
39986,2,22,39986,4,2026-05-10
40006,2,27,40006,63,2026-05-10
40015,3,29,40015,36,2026-05-10
40052,4,3,40052,12,2026-05-11
40080,4,10,40080,7,2026-05-11
40126,2,22,40126,1,2026-05-11
40286,2,27,40286,36,2026-05-12
40426,2,27,40426,8,2026-05-13
40472,4,3,40472,15,2026-05-14
40546,2,22,40546,26,2026-05-14
40612,4,3,40612,15,2026-05-15
40706,2,27,40706,5,2026-05-15
40715,3,29,40715,14,2026-05-15
40737,1,35,40737,37,2026-05-15
40752,4,3,40752,20,2026-05-16
40762,2,6,40762,5,2026-05-16
40763,3,6,40763,9,2026-05-16
40814,2,19,40814,16,2026-05-16
40816,4,19,40816,2,2026-05-16
40846,2,27,40846,15,2026-05-16
40855,3,29,40855,25,2026-05-16
40877,1,35,40877,55,2026-05-16
40892,4,3,40892,31,2026-05-17
40902,2,6,40902,23,2026-05-17
40954,2,19,40954,6,2026-05-17
40956,4,19,40956,27,2026-05-17
