id,dailySaleId,flowerId,soldQuantity,damagedQuantity
8571,245,32,105,5
8572,245,33,53,2
8573,245,34,55,0
8574,245,35,35,1
8575,246,1,12,1
8576,246,2,38,2
8577,246,3,106,3
8578,246,4,123,6
8579,246,5,81,5
8580,246,6,22,1
8581,246,7,61,2
8582,246,8,20,0
8583,246,9,66,1
8584,246,10,37,1
8585,246,11,99,1
8586,246,12,68,2
8587,246,13,46,3
8588,246,14,104,3
8589,246,15,72,3
8590,246,16,42,2
8591,246,17,106,3
8592,246,18,37,1
8593,246,19,41,0
8594,246,20,46,2
8595,246,21,22,1
8596,246,22,47,1
8597,246,23,62,3
8598,246,24,41,2
8599,246,25,42,2
8600,246,26,31,2
8601,246,27,53,1
8602,246,28,61,2
8603,246,29,66,2
8604,246,30,40,1
8605,246,31,18,1
8606,246,32,44,2
8607,246,33,39,2
8608,246,34,51,3
8609,246,35,46,2
8610,247,1,34,1
8611,247,2,42,2
8612,247,3,56,3
8613,247,4,67,1
8614,247,5,29,1
8615,247,6,20,0
8616,247,7,38,0
8617,247,8,20,0
8618,247,9,35,1
8619,247,10,38,2
8620,247,11,50,1
8621,247,12,62,2
8622,247,13,44,1
8623,247,14,75,3
8624,247,15,30,1
8625,247,16,106,3
8626,247,17,21,0
8627,247,18,16,1
8628,247,19,31,2
8629,247,20,95,5
8630,247,21,85,2
8631,247,22,48,2
8632,247,23,43,2
8633,247,24,60,1
8634,247,25,34,0
8635,247,26,18,1
8636,247,27,52,1
8637,247,28,28,1
8638,247,29,62,4
8639,247,30,79,1
8640,247,31,45,2
8641,247,32,48,1
8642,247,33,95,3
8643,247,34,13,0
8644,247,35,95,3
8645,248,1,42,1
8646,248,2,91,2
8647,248,3,87,1
8648,248,4,83,3
8649,248,5,103,4
8650,248,6,60,1
8651,248,7,54,3
8652,248,8,28,1
8653,248,9,49,1
8654,248,10,82,5
8655,248,11,67,3
8656,248,12,108,3
8657,248,13,73,2
8658,248,14,102,5
8659,248,15,46,2
8660,248,16,50,3
8661,248,17,46,1
8662,248,18,105,6
8663,248,19,54,2
8664,248,20,27,1
8665,248,21,65,2
8666,248,22,79,2
8667,248,23,76,0
8668,248,24,24,1
8669,248,25,100,3
8670,248,26,59,1
8671,248,27,13,0
8672,248,28,63,1
8673,248,29,73,3
8674,248,30,166,3
8675,248,31,51,1
8676,248,32,104,3
8677,248,33,63,1
8678,248,34,48,2
8679,248,35,53,1
8680,249,1,36,1
8681,249,2,14,0
8682,249,3,23,1
8683,249,4,29,2
8684,249,5,49,1
8685,249,6,18,1
8686,249,7,26,0
8687,249,8,43,2
8688,249,9,25,1
8689,249,10,19,0
8690,249,11,44,1
8691,249,12,45,1
8692,249,13,25,1
8693,249,14,46,1
8694,249,15,22,1
8695,249,16,42,2
8696,249,17,68,3
8697,249,18,40,2
8698,249,19,18,0
8699,249,20,33,1
8700,249,21,30,0
8701,249,22,25,0
8702,249,23,48,1
8703,249,24,57,3
8704,249,25,60,1
8705,249,26,37,1
8706,249,27,24,1
8707,249,28,25,1
8708,249,29,27,1
8709,249,30,52,1
8710,249,31,65,4
8711,249,32,42,2
8712,249,33,44,0
8713,249,34,54,0
8714,249,35,40,1
8715,250,1,19,0
8716,250,2,17,1
8717,250,3,46,1
8718,250,4,45,2
8719,250,5,35,2
8720,250,6,16,1
8721,250,7,11,0
8722,250,8,24,1
8723,250,9,22,1
8724,250,10,32,1
8725,250,11,26,0
8726,250,12,24,1
8727,250,13,29,2
8728,250,14,20,1
8729,250,15,33,2
8730,250,16,19,1
8731,250,17,24,0
8732,250,18,13,0
8733,250,19,40,2
8734,250,20,13,0
8735,250,21,26,1
8736,250,22,18,1
8737,250,23,32,1
8738,250,24,24,1
8739,250,25,19,1
8740,250,26,43,1
8741,250,27,22,1
8742,250,28,40,2
8743,250,29,57,2
8744,250,30,30,2
8745,250,31,19,0
8746,250,32,33,1
8747,250,33,25,1
8748,250,34,34,2
8749,250,35,49,3
8750,251,1,38,2
8751,251,2,45,2
8752,251,3,20,1
8753,251,4,43,1
8754,251,5,13,0
8755,251,6,14,0
8756,251,7,34,2
8757,251,8,14,1
8758,251,9,24,0
8759,251,10,26,2
8760,251,11,22,1
8761,251,12,18,0
8762,251,13,24,1
8763,251,14,24,1
8764,251,15,26,2
8765,251,16,22,1
8766,251,17,28,1
8767,251,18,28,1
8768,251,19,21,1
8769,251,20,8,0
8770,251,21,14,0
8771,251,22,18,0
8772,251,23,18,1
8773,251,24,10,1
8774,251,25,20,0
8775,251,26,33,1
8776,251,27,12,0
8777,251,28,17,1
8778,251,29,9,0
8779,251,30,18,0
8780,251,31,22,1
8781,251,32,32,1
8782,251,33,19,1
8783,251,34,11,0
8784,251,35,41,2
8785,252,1,68,2
8786,252,2,23,0
8787,252,3,15,1
8788,252,4,65,3
8789,252,5,13,1
8790,252,6,37,2
8791,252,7,26,1
8792,252,8,23,1
8793,252,9,44,2
8794,252,10,10,0
8795,252,11,54,2
8796,252,12,34,1
8797,252,13,18,1
8798,252,14,18,1
8799,252,15,35,0
8800,252,16,56,1
8801,252,17,52,1
8802,252,18,21,0
8803,252,19,28,2
8804,252,20,33,1
8805,252,21,41,2
8806,252,22,21,0
8807,252,23,30,0
8808,252,24,9,0
8809,252,25,19,1
8810,252,26,21,0
8811,252,27,15,0
8812,252,28,77,4
8813,252,29,28,2
8814,252,30,27,1
8815,252,31,13,0
8816,252,32,37,0
8817,252,33,41,1
8818,252,34,61,1
8819,252,35,37,2
8820,253,1,71,4
8821,253,2,22,0
8822,253,3,43,1
8823,253,4,57,3
8824,253,5,42,1
8825,253,6,27,1
8826,253,7,18,1
8827,253,8,25,1
8828,253,9,34,2
8829,253,10,38,2
8830,253,11,28,1
8831,253,12,49,1
8832,253,13,46,1
8833,253,14,51,3
8834,253,15,28,1
8835,253,16,21,0
8836,253,17,31,1
8837,253,18,40,1
8838,253,19,29,1
8839,253,20,27,1
8840,253,21,49,1
8841,253,22,28,1
8842,253,23,31,1
8843,253,24,24,1
8844,253,25,28,1
8845,253,26,82,3
8846,253,27,42,1
8847,253,28,36,2
8848,253,29,66,3
8849,253,30,23,1
8850,253,31,12,0
8851,253,32,38,1
8852,253,33,31,0
8853,253,34,20,1
8854,253,35,50,3
8855,254,1,32,1
8856,254,2,11,0
8857,254,3,16,1
8858,254,4,23,1
8859,254,5,22,0
8860,254,6,23,1
8861,254,7,13,1
8862,254,8,14,1
8863,254,9,22,1
8864,254,10,20,0
8865,254,11,21,1
8866,254,12,35,1
8867,254,13,29,1
8868,254,14,56,3
8869,254,15,17,1
8870,254,16,36,1
8871,254,17,16,0
8872,254,18,34,1
8873,254,19,8,0
8874,254,20,45,1
8875,254,21,35,2
8876,254,22,26,1
8877,254,23,17,1
8878,254,24,21,1
8879,254,25,27,1
8880,254,26,16,0
8881,254,27,25,1
8882,254,28,30,1
8883,254,29,30,1
8884,254,30,39,2
8885,254,31,19,1
8886,254,32,21,1
8887,254,33,56,2
8888,254,34,41,1
8889,254,35,35,1
8890,255,1,21,0
8891,255,2,21,1
8892,255,3,16,0
8893,255,4,72,3
8894,255,5,18,1
8895,255,6,26,1
8896,255,7,23,1
8897,255,8,5,0
8898,255,9,13,0
8899,255,10,22,0
8900,255,11,17,1
8901,255,12,16,1
8902,255,13,7,0
8903,255,14,28,1
8904,255,15,30,1
8905,255,16,34,1
8906,255,17,46,1
8907,255,18,42,1
8908,255,19,16,0
8909,255,20,7,0
8910,255,21,50,1
8911,255,22,12,0
8912,255,23,13,0
8913,255,24,18,1
8914,255,25,29,2
8915,255,26,24,0
8916,255,27,31,1
8917,255,28,30,2
8918,255,29,11,0
8919,255,30,20,1
8920,255,31,21,1
8921,255,32,29,1
8922,255,33,16,0
8923,255,34,18,1
8924,255,35,18,1
8925,256,1,18,0
8926,256,2,33,1
8927,256,3,18,0
8928,256,4,29,1
8929,256,5,49,2
8930,256,6,34,2
8931,256,7,36,2
8932,256,8,22,1
8933,256,9,40,1
8934,256,10,58,1
8935,256,11,9,0
8936,256,12,22,1
8937,256,13,8,0
8938,256,14,32,1
8939,256,15,14,0
8940,256,16,28,1
8941,256,17,30,1
8942,256,18,50,2
8943,256,19,14,1
8944,256,20,54,1
8945,256,21,47,1
8946,256,22,40,1
8947,256,23,25,1
8948,256,24,7,0
8949,256,25,49,1
8950,256,26,47,2
8951,256,27,39,2
8952,256,28,39,1
8953,256,29,28,1
8954,256,30,28,0
8955,256,31,21,1
8956,256,32,11,0
8957,256,33,39,1
8958,256,34,37,2
8959,256,35,46,1
8960,257,1,29,1
8961,257,2,48,1
8962,257,3,46,2
8963,257,4,68,4
8964,257,5,76,2
8965,257,6,52,3
8966,257,7,46,1
8967,257,8,39,1
8968,257,9,55,2
8969,257,10,28,0
8970,257,11,31,1
8971,257,12,49,3
8972,257,13,32,1
8973,257,14,49,2
8974,257,15,39,1
8975,257,16,52,2
8976,257,17,29,2
8977,257,18,50,2
8978,257,19,37,1
8979,257,20,25,1
8980,257,21,33,1
8981,257,22,78,3
8982,257,23,106,4
8983,257,24,89,3
8984,257,25,60,3
8985,257,26,34,1
8986,257,27,55,2
8987,257,28,24,1
8988,257,29,113,2
8989,257,30,60,1
8990,257,31,58,2
8991,257,32,38,1
8992,257,33,42,3
8993,257,34,24,1
8994,257,35,38,1
8995,258,1,51,2
8996,258,2,53,3
8997,258,3,36,1
8998,258,4,29,0
8999,258,5,34,2
9000,258,6,41,2
9001,258,7,34,2
9002,258,8,58,1
9003,258,9,64,3
9004,258,10,27,1
9005,258,11,30,1
9006,258,12,26,0
9007,258,13,36,1
9008,258,14,42,1
9009,258,15,39,2
9010,258,16,11,0
9011,258,17,45,1
9012,258,18,40,1
9013,258,19,69,3
9014,258,20,37,1
9015,258,21,40,1
9016,258,22,28,1
9017,258,23,40,1
9018,258,24,38,1
9019,258,25,22,1
9020,258,26,30,1
9021,258,27,56,2
9022,258,28,18,0
9023,258,29,19,1
9024,258,30,15,0
9025,258,31,19,0
9026,258,32,13,0
9027,258,33,24,1
9028,258,34,34,2
9029,258,35,18,0
9030,259,1,16,1
9031,259,2,13,1
9032,259,3,16,1
9033,259,4,25,0
9034,259,5,37,1
9035,259,6,11,1
9036,259,7,31,2
9037,259,8,16,1
9038,259,9,36,1
9039,259,10,26,0
9040,259,11,18,1
9041,259,12,41,2
9042,259,13,27,0
9043,259,14,27,1
9044,259,15,18,0
9045,259,16,10,0
9046,259,17,23,1
9047,259,18,55,3
9048,259,19,31,1
9049,259,20,32,2
9050,259,21,37,2
9051,259,22,9,0
9052,259,23,44,2
9053,259,24,23,1
9054,259,25,32,1
9055,259,26,36,1
9056,259,27,14,0
9057,259,28,9,0
9058,259,29,42,2
9059,259,30,28,1
9060,259,31,16,1
9061,259,32,30,0
9062,259,33,22,1
9063,259,34,23,1
9064,259,35,52,1
9065,260,1,19,0
9066,260,2,58,3
9067,260,3,56,2
9068,260,4,35,1
9069,260,5,72,1
9070,260,6,88,3
9071,260,7,25,1
9072,260,8,27,1
9073,260,9,46,1
9074,260,10,12,0
9075,260,11,38,1
9076,260,12,60,2
9077,260,13,53,3
9078,260,14,47,1
9079,260,15,18,0
9080,260,16,39,2
9081,260,17,14,1
9082,260,18,10,0
9083,260,19,29,2
9084,260,20,70,2
9085,260,21,21,1
9086,260,22,52,1
9087,260,23,61,1
9088,260,24,33,1
9089,260,25,34,1
9090,260,26,50,1
9091,260,27,39,1
9092,260,28,55,1
9093,260,29,52,1
9094,260,30,43,2
9095,260,31,22,1
9096,260,32,21,1
9097,260,33,30,1
9098,260,34,40,2
9099,260,35,45,2
9100,261,1,21,1
9101,261,2,47,1
9102,261,3,30,1
9103,261,4,72,2
9104,261,5,89,3
9105,261,6,52,1
9106,261,7,57,1
9107,261,8,23,1
9108,261,9,41,1
9109,261,10,71,1
9110,261,11,68,2
9111,261,12,37,1
9112,261,13,55,3
9113,261,14,39,1
9114,261,15,49,1
9115,261,16,49,1
9116,261,17,67,3
9117,261,18,85,5
9118,261,19,67,1
9119,261,20,40,1
9120,261,21,56,3
9121,261,22,55,2
9122,261,23,58,3
9123,261,24,31,1
9124,261,25,44,1
9125,261,26,67,3
9126,261,27,72,1
9127,261,28,42,1
9128,261,29,71,1
9129,261,30,53,3
9130,261,31,61,3
9131,261,32,79,3
9132,261,33,65,3
9133,261,34,59,3
9134,261,35,34,1
9135,262,1,38,2
9136,262,2,45,2
9137,262,3,50,1
9138,262,4,21,1
9139,262,5,22,0
9140,262,6,67,3
9141,262,7,19,1
9142,262,8,45,2
9143,262,9,21,1
9144,262,10,15,0
9145,262,11,54,0
9146,262,12,62,1
9147,262,13,14,0
9148,262,14,71,0
9149,262,15,37,1
9150,262,16,24,1
9151,262,17,59,2
9152,262,18,23,1
9153,262,19,19,1
9154,262,20,30,1
9155,262,21,27,0
9156,262,22,27,1
9157,262,23,47,3
9158,262,24,22,1
9159,262,25,44,2
9160,262,26,22,1
9161,262,27,22,1
9162,262,28,24,1
9163,262,29,31,0
9164,262,30,50,3
9165,262,31,20,1
9166,262,32,29,1
9167,262,33,81,1
9168,262,34,78,0
9169,262,35,23,1
9170,263,1,16,1
9171,263,2,57,3
9172,263,3,82,3
9173,263,4,25,1
9174,263,5,24,0
9175,263,6,64,3
9176,263,7,44,0
9177,263,8,55,2
9178,263,9,20,0
9179,263,10,42,1
9180,263,11,18,1
9181,263,12,41,1
9182,263,13,28,1
9183,263,14,16,1
9184,263,15,43,1
9185,263,16,39,2
9186,263,17,17,1
9187,263,18,39,2
9188,263,19,33,0
9189,263,20,25,0
9190,263,21,39,1
9191,263,22,17,0
9192,263,23,32,2
9193,263,24,40,1
9194,263,25,56,0
9195,263,26,41,1
9196,263,27,30,0
9197,263,28,21,1
9198,263,29,39,2
9199,263,30,28,1
9200,263,31,34,2
9201,263,32,20,0
9202,263,33,22,1
9203,263,34,42,1
9204,263,35,39,2
9205,264,1,90,2
9206,264,2,36,1
9207,264,3,37,2
9208,264,4,21,1
9209,264,5,31,0
9210,264,6,24,1
9211,264,7,28,0
9212,264,8,45,1
9213,264,9,50,1
9214,264,10,54,1
9215,264,11,21,1
9216,264,12,6,0
9217,264,13,36,1
9218,264,14,73,4
9219,264,15,17,0
9220,264,16,21,1
9221,264,17,32,2
9222,264,18,48,2
9223,264,19,35,0
9224,264,20,53,1
9225,264,21,25,1
9226,264,22,62,2
9227,264,23,47,2
9228,264,24,91,3
9229,264,25,62,4
9230,264,26,26,0
9231,264,27,52,1
9232,264,28,74,3
9233,264,29,26,1
9234,264,30,40,1
9235,264,31,79,2
9236,264,32,58,0
9237,264,33,35,2
9238,264,34,54,1
9239,264,35,47,2
9240,265,1,41,2
9241,265,2,63,1
9242,265,3,113,3
9243,265,4,120,7
9244,265,5,66,3
9245,265,6,89,2
9246,265,7,65,2
9247,265,8,47,2
9248,265,9,62,3
9249,265,10,32,2
9250,265,11,41,1
9251,265,12,94,4
9252,265,13,22,1
9253,265,14,75,1
9254,265,15,60,2
9255,265,16,104,3
9256,265,17,26,1
9257,265,18,41,0
9258,265,19,57,1
9259,265,20,67,2
9260,265,21,46,1
9261,265,22,91,3
9262,265,23,42,1
9263,265,24,65,3
9264,265,25,108,1
9265,265,26,28,2
9266,265,27,48,2
9267,265,28,70,4
9268,265,29,50,2
9269,265,30,60,1
9270,265,31,66,3
9271,265,32,65,1
9272,265,33,82,3
9273,265,34,36,0
9274,265,35,68,4
9275,266,1,66,4
9276,266,2,52,1
9277,266,3,33,1
9278,266,4,40,2
9279,266,5,10,0
9280,266,6,22,1
9281,266,7,74,3
9282,266,8,68,1
9283,266,9,41,2
9284,266,10,62,3
9285,266,11,43,0
9286,266,12,45,2
9287,266,13,43,1
9288,266,14,21,1
9289,266,15,8,0
9290,266,16,53,1
9291,266,17,24,0
9292,266,18,116,2
9293,266,19,63,2
9294,266,20,47,1
9295,266,21,45,2
9296,266,22,42,2
9297,266,23,27,1
9298,266,24,45,1
9299,266,25,33,2
9300,266,26,48,1
9301,266,27,86,4
9302,266,28,24,1
9303,266,29,87,3
9304,266,30,39,1
9305,266,31,46,3
9306,266,32,33,1
9307,266,33,51,1
9308,266,34,43,0
9309,266,35,21,1
9310,267,1,57,1
9311,267,2,24,0
9312,267,3,18,0
9313,267,4,25,0
9314,267,5,25,0
9315,267,6,35,2
9316,267,7,26,1
9317,267,8,18,1
9318,267,9,15,0
9319,267,10,28,1
9320,267,11,87,3
9321,267,12,27,1
9322,267,13,55,3
9323,267,14,64,2
9324,267,15,94,3
9325,267,16,16,0
9326,267,17,28,0
9327,267,18,53,1
9328,267,19,37,0
9329,267,20,39,2
9330,267,21,18,1
9331,267,22,22,0
9332,267,23,29,2
9333,267,24,31,2
9334,267,25,20,1
9335,267,26,62,2
9336,267,27,17,1
9337,267,28,20,0
9338,267,29,30,2
9339,267,30,67,2
9340,267,31,17,0
9341,267,32,34,2
9342,267,33,30,0
9343,267,34,35,1
9344,267,35,27,1
9345,268,1,31,1
9346,268,2,75,3
9347,268,3,37,2
9348,268,4,57,2
9349,268,5,36,1
9350,268,6,77,4
9351,268,7,61,2
9352,268,8,89,4
9353,268,9,55,2
9354,268,10,53,1
9355,268,11,40,1
9356,268,12,77,3
9357,268,13,62,1
9358,268,14,68,2
9359,268,15,35,2
9360,268,16,61,3
9361,268,17,69,1
9362,268,18,63,1
9363,268,19,55,1
9364,268,20,86,2
9365,268,21,34,1
9366,268,22,36,2
9367,268,23,44,1
9368,268,24,26,1
9369,268,25,28,1
9370,268,26,34,2
9371,268,27,92,4
9372,268,28,92,5
9373,268,29,72,2
9374,268,30,65,4
9375,268,31,33,2
9376,268,32,35,2
9377,268,33,78,2
9378,268,34,44,2
9379,268,35,58,1
9380,269,1,71,3
9381,269,2,87,3
9382,269,3,166,3
9383,269,4,114,3
9384,269,5,146,8
9385,269,6,66,1
9386,269,7,101,5
9387,269,8,104,2
9388,269,9,67,2
9389,269,10,143,5
9390,269,11,60,3
9391,269,12,211,3
9392,269,13,78,4
9393,269,14,146,4
9394,269,15,132,4
9395,269,16,111,3
9396,269,17,72,4
9397,269,18,60,1
9398,269,19,124,0
9399,269,20,46,3
9400,269,21,75,3
9401,269,22,117,2
9402,269,23,186,3
9403,269,24,103,1
9404,269,25,76,4
9405,269,26,183,9
9406,269,27,116,3
9407,269,28,101,5
9408,269,29,79,3
9409,269,30,151,8
9410,269,31,121,2
9411,269,32,103,2
9412,269,33,87,0
9413,269,34,63,0
9414,269,35,49,1
9415,270,1,41,1
9416,270,2,102,4
9417,270,3,55,3
9418,270,4,94,4
9419,270,5,79,2
9420,270,6,119,4
9421,270,7,39,1
9422,270,8,81,1
9423,270,9,104,5
9424,270,10,73,4
9425,270,11,142,4
9426,270,12,69,2
9427,270,13,144,3
9428,270,14,100,5
9429,270,15,43,1
9430,270,16,147,6
9431,270,17,57,3
9432,270,18,73,3
9433,270,19,52,1
9434,270,20,97,2
9435,270,21,45,2
9436,270,22,79,3
9437,270,23,58,2
9438,270,24,84,4
9439,270,25,100,3
9440,270,26,25,1
9441,270,27,148,0
9442,270,28,114,3
9443,270,29,91,2
9444,270,30,65,0
9445,270,31,130,2
9446,270,32,56,3
9447,270,33,70,3
9448,270,34,75,0
9449,270,35,182,0
9450,271,1,30,1
9451,271,2,87,2
9452,271,3,50,2
9453,271,4,82,2
9454,271,5,59,3
9455,271,6,105,1
9456,271,7,116,3
9457,271,8,30,1
9458,271,9,28,1
9459,271,10,92,1
9460,271,11,81,2
9461,271,12,66,1
9462,271,13,18,1
9463,271,14,70,3
9464,271,15,166,5
9465,271,16,29,0
9466,271,17,40,0
9467,271,18,162,3
9468,271,19,62,1
9469,271,20,49,3
9470,271,21,45,2
9471,271,22,54,1
9472,271,23,47,2
9473,271,24,45,2
9474,271,25,45,1
9475,271,26,110,6
9476,271,27,66,3
9477,271,28,34,2
9478,271,29,124,3
9479,271,30,53,1
9480,271,31,74,2
9481,271,32,40,2
9482,271,33,46,3
9483,271,34,180,11
9484,271,35,35,1
9485,272,1,91,4
9486,272,2,93,0
9487,272,3,104,5
9488,272,4,173,7
9489,272,5,60,1
9490,272,6,68,2
9491,272,7,162,6
9492,272,8,78,4
9493,272,9,113,5
9494,272,10,125,4
9495,272,11,52,3
9496,272,12,111,6
9497,272,13,149,5
9498,272,14,38,0
9499,272,15,158,9
9500,272,16,77,2
9501,272,17,122,4
9502,272,18,194,9
9503,272,19,78,3
9504,272,20,147,7
9505,272,21,150,2
9506,272,22,87,1
9507,272,23,110,4
9508,272,24,74,3
9509,272,25,71,2
9510,272,26,79,3
9511,272,27,109,3
9512,272,28,88,4
9513,272,29,122,2
9514,272,30,76,2
9515,272,31,49,2
9516,272,32,62,2
9517,272,33,109,4
9518,272,34,46,0
9519,272,35,111,5
9520,273,1,128,3
9521,273,2,156,7
9522,273,3,43,1
9523,273,4,98,4
9524,273,5,114,4
9525,273,6,281,15
9526,273,7,129,5
9527,273,8,89,5
9528,273,9,112,1
9529,273,10,92,2
9530,273,11,83,2
9531,273,12,54,3
9532,273,13,106,2
9533,273,14,119,0
9534,273,15,116,2
9535,273,16,155,9
9536,273,17,106,6
9537,273,18,152,8
9538,273,19,48,2
9539,273,20,98,3
9540,273,21,56,2
9541,273,22,96,3
9542,273,23,116,0
9543,273,24,122,3
9544,273,25,109,1
9545,273,26,115,2
9546,273,27,139,2
9547,273,28,66,3
9548,273,29,75,3
9549,273,30,163,0
9550,273,31,118,5
9551,273,32,126,3
9552,273,33,60,2
9553,273,34,36,0
9554,273,35,79,2
9555,274,1,38,1
9556,274,2,46,1
9557,274,3,44,1
9558,274,4,205,11
9559,274,5,150,5
9560,274,6,41,1
9561,274,7,101,5
9562,274,8,111,2
9563,274,9,45,2
9564,274,10,76,0
9565,274,11,95,5
9566,274,12,143,6
9567,274,13,89,3
9568,274,14,73,3
9569,274,15,79,3
9570,274,16,134,8
9571,274,17,34,1
9572,274,18,54,3
9573,274,19,64,4
9574,274,20,33,2
9575,274,21,132,2
9576,274,22,108,6
9577,274,23,63,2
9578,274,24,111,0
9579,274,25,89,3
9580,274,26,50,2
9581,274,27,69,0
9582,274,28,221,7
9583,274,29,79,4
9584,274,30,80,0
9585,274,31,50,1
9586,274,32,117,6
9587,274,33,116,4
9588,274,34,43,1
9589,274,35,48,2
9590,275,1,45,1
9591,275,2,29,1
9592,275,3,95,3
9593,275,4,74,0
9594,275,5,82,1
9595,275,6,111,5
9596,275,7,153,6
9597,275,8,40,2
9598,275,9,88,4
9599,275,10,76,5
9600,275,11,111,5
9601,275,12,105,2
9602,275,13,74,1
9603,275,14,130,7
9604,275,15,66,1
9605,275,16,122,5
9606,275,17,36,2
9607,275,18,106,6
9608,275,19,97,5
9609,275,20,99,3
9610,275,21,30,1
9611,275,22,51,3
9612,275,23,105,5
9613,275,24,69,3
9614,275,25,48,1
9615,275,26,12,1
9616,275,27,58,3
9617,275,28,39,2
9618,275,29,81,5
9619,275,30,66,4
9620,275,31,30,2
9621,275,32,69,2
9622,275,33,106,2
9623,275,34,51,1
9624,275,35,107,6
9625,276,1,109,4
9626,276,2,82,0
9627,276,3,78,2
9628,276,4,72,4
9629,276,5,140,6
9630,276,6,56,1
9631,276,7,167,2
9632,276,8,63,3
9633,276,9,72,3
9634,276,10,50,1
9635,276,11,100,1
9636,276,12,142,4
9637,276,13,167,3
9638,276,14,192,6
9639,276,15,50,3
9640,276,16,50,2
9641,276,17,73,3
9642,276,18,122,0
9643,276,19,182,5
9644,276,20,58,1
9645,276,21,137,7
9646,276,22,54,1
9647,276,23,82,2
9648,276,24,92,3
9649,276,25,88,5
9650,276,26,73,2
9651,276,27,44,1
9652,276,28,114,5
9653,276,29,72,2
9654,276,30,92,5
9655,276,31,55,3
9656,276,32,69,1
9657,276,33,37,2
9658,276,34,66,2
9659,276,35,45,1
9660,277,1,80,1
9661,277,2,40,1
9662,277,3,40,2
9663,277,4,44,1
9664,277,5,60,1
9665,277,6,42,2
9666,277,7,105,4
9667,277,8,77,3
9668,277,9,82,2
9669,277,10,73,4
9670,277,11,57,3
9671,277,12,43,1
9672,277,13,69,2
9673,277,14,85,0
9674,277,15,72,4
9675,277,16,72,2
9676,277,17,51,2
9677,277,18,26,1
9678,277,19,53,2
9679,277,20,47,3
9680,277,21,59,3
9681,277,22,46,3
9682,277,23,69,1
9683,277,24,65,2
9684,277,25,69,3
9685,277,26,39,2
9686,277,27,71,3
9687,277,28,70,2
9688,277,29,92,2
9689,277,30,45,1
9690,277,31,28,0
9691,277,32,34,2
9692,277,33,55,1
9693,277,34,53,3
9694,277,35,43,1
9695,278,1,47,1
9696,278,2,81,4
9697,278,3,31,1
9698,278,4,33,1
9699,278,5,42,2
9700,278,6,39,1
9701,278,7,28,2
9702,278,8,69,3
9703,278,9,27,1
9704,278,10,45,2
9705,278,11,79,0
9706,278,12,28,1
9707,278,13,56,1
9708,278,14,31,1
9709,278,15,38,1
9710,278,16,45,2
9711,278,17,29,2
9712,278,18,15,1
9713,278,19,43,1
9714,278,20,32,2
9715,278,21,39,2
9716,278,22,6,0
9717,278,23,19,0
9718,278,24,24,1
9719,278,25,54,3
9720,278,26,27,1
9721,278,27,65,0
9722,278,28,33,0
9723,278,29,15,1
9724,278,30,51,1
9725,278,31,40,2
9726,278,32,82,0
9727,278,33,19,1
9728,278,34,58,1
9729,278,35,30,1
9730,279,1,31,0
9731,279,2,50,2
9732,279,3,16,0
9733,279,4,33,0
9734,279,5,23,1
9735,279,6,40,1
9736,279,7,49,0
9737,279,8,37,1
9738,279,9,15,1
9739,279,10,16,1
9740,279,11,26,1
9741,279,12,15,0
9742,279,13,34,1
9743,279,14,26,0
9744,279,15,11,0
9745,279,16,33,1
9746,279,17,30,1
9747,279,18,37,2
9748,279,19,26,1
9749,279,20,43,1
9750,279,21,44,1
9751,279,22,35,2
9752,279,23,24,0
9753,279,24,52,2
9754,279,25,33,1
9755,279,26,24,0
9756,279,27,53,2
9757,279,28,77,2
9758,279,29,26,1
9759,279,30,53,2
9760,279,31,19,1
9761,279,32,66,4
9762,279,33,55,2
9763,279,34,15,0
9764,279,35,26,1
9765,280,1,77,3
9766,280,2,28,0
9767,280,3,48,3
9768,280,4,37,1
9769,280,5,56,3
9770,280,6,48,1
9771,280,7,45,1
9772,280,8,43,1
9773,280,9,27,1
9774,280,10,85,3
9775,280,11,46,2
9776,280,12,69,2
9777,280,13,90,5
9778,280,14,56,3
9779,280,15,89,4
9780,280,16,59,2
9781,280,17,36,2
9782,280,18,29,0
9783,280,19,49,1
9784,280,20,40,0
9785,280,21,50,0
9786,280,22,30,2
9787,280,23,48,0
9788,280,24,38,1
9789,280,25,37,2
9790,280,26,48,1
9791,280,27,53,2
9792,280,28,28,1
9793,280,29,39,1
9794,280,30,46,3
9795,280,31,35,1
9796,280,32,20,1
9797,280,33,81,3
9798,280,34,63,3
9799,280,35,39,2
9800,281,1,52,3
9801,281,2,21,1
9802,281,3,54,2
9803,281,4,75,2
9804,281,5,47,1
9805,281,6,37,2
9806,281,7,76,1
9807,281,8,53,2
9808,281,9,56,2
9809,281,10,69,2
9810,281,11,35,1
9811,281,12,80,5
9812,281,13,69,4
9813,281,14,73,0
9814,281,15,44,2
9815,281,16,89,4
9816,281,17,67,3
9817,281,18,106,5
9818,281,19,98,5
9819,281,20,99,2
9820,281,21,78,2
9821,281,22,45,1
9822,281,23,84,5
9823,281,24,62,4
9824,281,25,72,2
9825,281,26,49,1
9826,281,27,96,2
9827,281,28,43,2
9828,281,29,32,1
9829,281,30,44,1
9830,281,31,73,4
9831,281,32,48,3
9832,281,33,72,2
9833,281,34,29,1
9834,281,35,45,2
9835,282,1,36,2
9836,282,2,43,0
9837,282,3,18,1
9838,282,4,23,0
9839,282,5,31,1
9840,282,6,44,2
