id,distributionOrderId,flowerId,quantity
4217,4217,5,64
4218,4218,5,20
4219,4219,5,20
4220,4220,5,10
4221,4221,6,36
4222,4222,6,16
4223,4223,6,25
4224,4224,6,37
4225,4225,7,25
4226,4226,7,30
4227,4227,7,18
4228,4228,7,45
4229,4229,8,49
4230,4230,8,14
4231,4231,8,23
4232,4232,8,13
4233,4233,9,21
4234,4234,9,23
4235,4235,9,19
4236,4236,9,19
4237,4237,10,26
4238,4238,10,21
4239,4239,10,25
4240,4240,10,30
4241,4241,11,43
4242,4242,11,16
4243,4243,11,24
4244,4244,11,21
4245,4245,12,51
4246,4246,12,32
4247,4247,12,20
4248,4248,12,23
4249,4249,13,26
4250,4250,13,29
4251,4251,13,22
4252,4252,13,42
4253,4253,14,37
4254,4254,14,20
4255,4255,14,20
4256,4256,14,34
4257,4257,15,36
4258,4258,15,25
4259,4259,15,10
4260,4260,15,44
4261,4261,16,41
4262,4262,16,27
4263,4263,16,6
4264,4264,16,28
4265,4265,17,38
4266,4266,17,23
4267,4267,17,23
4268,4268,17,34
4269,4269,18,29
4270,4270,18,26
4271,4271,18,25
4272,4272,18,36
4273,4273,19,43
4274,4274,19,23
4275,4275,19,24
4276,4276,19,23
4277,4277,20,31
4278,4278,20,31
4279,4279,20,14
4280,4280,20,32
4281,4281,21,47
4282,4282,21,31
4283,4283,21,23
4284,4284,21,35
4285,4285,22,25
4286,4286,22,19
4287,4287,22,14
4288,4288,22,46
4289,4289,23,29
4290,4290,23,24
4291,4291,23,9
4292,4292,23,22
4293,4293,24,35
4294,4294,24,28
4295,4295,24,15
4296,4296,24,19
4297,4297,25,34
4298,4298,25,21
4299,4299,25,13
4300,4300,25,59
4301,4301,26,46
4302,4302,26,21
4303,4303,26,25
4304,4304,26,31
4305,4305,27,22
4306,4306,27,31
4307,4307,27,22
4308,4308,27,25
4309,4309,28,28
4310,4310,28,24
4311,4311,28,31
4312,4312,28,32
4313,4313,29,35
4314,4314,29,18
4315,4315,29,14
4316,4316,29,33
4317,4317,30,31
4318,4318,30,29
4319,4319,30,14
4320,4320,30,34
4321,4321,31,38
4322,4322,31,18
4323,4323,31,24
4324,4324,31,19
4325,4325,32,32
4326,4326,32,19
4327,4327,32,14
4328,4328,32,12
4329,4329,33,28
4330,4330,33,15
4331,4331,33,16
4332,4332,33,37
4333,4333,34,40
4334,4334,34,39
4335,4335,34,18
4336,4336,34,42
4337,4337,35,30
4338,4338,35,16
4339,4339,35,26
4340,4340,35,15
4341,4341,1,21
4342,4342,1,21
4343,4343,1,19
4344,4344,1,27
4345,4345,2,25
4346,4346,2,20
4347,4347,2,23
4348,4348,2,26
4349,4349,3,30
4350,4350,3,31
4351,4351,3,13
4352,4352,3,15
4353,4353,4,30
4354,4354,4,12
4355,4355,4,17
4356,4356,4,22
4357,4357,5,24
4358,4358,5,28
4359,4359,5,29
4360,4360,5,29
4361,4361,6,26
4362,4362,6,23
4363,4363,6,24
4364,4364,6,23
4365,4365,7,23
4366,4366,7,25
4367,4367,7,19
4368,4368,7,16
4369,4369,8,27
4370,4370,8,16
4371,4371,8,24
4372,4372,8,16
4373,4373,9,24
4374,4374,9,21
4375,4375,9,17
4376,4376,9,24
4377,4377,10,10
4378,4378,10,28
4379,4379,10,19
4380,4380,10,33
4381,4381,11,30
4382,4382,11,28
4383,4383,11,16
4384,4384,11,14
4385,4385,12,23
4386,4386,12,36
4387,4387,12,11
4388,4388,12,19
4389,4389,13,26
4390,4390,13,22
4391,4391,13,23
4392,4392,13,29
4393,4393,14,36
4394,4394,14,21
4395,4395,14,23
4396,4396,14,24
4397,4397,15,23
4398,4398,15,24
4399,4399,15,17
4400,4400,15,17
4401,4401,16,20
4402,4402,16,22
4403,4403,16,13
4404,4404,16,25
4405,4405,17,16
4406,4406,17,33
4407,4407,17,15
4408,4408,17,27
4409,4409,18,17
4410,4410,18,14
4411,4411,18,15
4412,4412,18,22
4413,4413,19,41
4414,4414,19,28
4415,4415,19,14
4416,4416,19,31
4417,4417,20,26
4418,4418,20,29
4419,4419,20,8
4420,4420,20,15
4421,4421,21,32
4422,4422,21,7
4423,4423,21,20
4424,4424,21,14
4425,4425,22,35
4426,4426,22,21
4427,4427,22,15
4428,4428,22,23
4429,4429,23,32
4430,4430,23,28
4431,4431,23,20
4432,4432,23,27
4433,4433,24,20
4434,4434,24,10
4435,4435,24,24
4436,4436,24,34
4437,4437,25,37
4438,4438,25,20
4439,4439,25,18
4440,4440,25,36
4441,4441,26,25
4442,4442,26,22
4443,4443,26,5
4444,4444,26,41
4445,4445,27,49
4446,4446,27,19
4447,4447,27,12
4448,4448,27,24
4449,4449,28,12
4450,4450,28,18
4451,4451,28,13
4452,4452,28,34
4453,4453,29,38
4454,4454,29,14
4455,4455,29,19
4456,4456,29,16
4457,4457,30,28
4458,4458,30,23
4459,4459,30,21
4460,4460,30,38
4461,4461,31,32
4462,4462,31,34
4463,4463,31,21
4464,4464,31,18
4465,4465,32,31
4466,4466,32,32
4467,4467,32,16
4468,4468,32,27
4469,4469,33,40
4470,4470,33,14
4471,4471,33,12
4472,4472,33,25
4473,4473,34,32
4474,4474,34,15
4475,4475,34,9
4476,4476,34,17
4477,4477,35,34
4478,4478,35,8
4479,4479,35,26
4480,4480,35,31
4481,4481,1,22
4482,4482,1,17
4483,4483,1,16
4484,4484,1,30
4485,4485,2,33
4486,4486,2,30
4487,4487,2,13
4488,4488,2,23
4489,4489,3,20
4490,4490,3,21
4491,4491,3,15
4492,4492,3,23
4493,4493,4,28
4494,4494,4,22
4495,4495,4,12
4496,4496,4,21
4497,4497,5,21
4498,4498,5,11
4499,4499,5,22
4500,4500,5,16
4501,4501,6,17
4502,4502,6,19
4503,4503,6,11
4504,4504,6,12
4505,4505,7,15
4506,4506,7,18
4507,4507,7,23
4508,4508,7,24
4509,4509,8,19
4510,4510,8,15
4511,4511,8,6
4512,4512,8,26
4513,4513,9,22
4514,4514,9,14
4515,4515,9,13
4516,4516,9,41
4517,4517,10,20
4518,4518,10,21
4519,4519,10,24
4520,4520,10,33
4521,4521,11,23
4522,4522,11,9
4523,4523,11,9
4524,4524,11,29
4525,4525,12,30
4526,4526,12,20
4527,4527,12,14
4528,4528,12,23
4529,4529,13,19
4530,4530,13,15
4531,4531,13,4
4532,4532,13,23
4533,4533,14,19
4534,4534,14,19
4535,4535,14,8
4536,4536,14,36
4537,4537,15,23
4538,4538,15,13
4539,4539,15,11
4540,4540,15,26
4541,4541,16,22
4542,4542,16,13
4543,4543,16,15
4544,4544,16,26
4545,4545,17,16
4546,4546,17,14
4547,4547,17,6
4548,4548,17,24
4549,4549,18,36
4550,4550,18,21
4551,4551,18,15
4552,4552,18,22
4553,4553,19,29
4554,4554,19,22
4555,4555,19,18
4556,4556,19,9
4557,4557,20,11
4558,4558,20,24
4559,4559,20,19
4560,4560,20,12
4561,4561,21,20
4562,4562,21,7
4563,4563,21,17
4564,4564,21,20
4565,4565,22,27
4566,4566,22,7
4567,4567,22,23
4568,4568,22,27
4569,4569,23,27
4570,4570,23,11
4571,4571,23,6
4572,4572,23,23
4573,4573,24,26
4574,4574,24,10
4575,4575,24,17
4576,4576,24,17
4577,4577,25,7
4578,4578,25,15
4579,4579,25,8
4580,4580,25,31
4581,4581,26,22
4582,4582,26,12
4583,4583,26,13
4584,4584,26,17
4585,4585,27,16
4586,4586,27,10
4587,4587,27,11
4588,4588,27,23
4589,4589,28,22
4590,4590,28,28
4591,4591,28,13
4592,4592,28,15
4593,4593,29,19
4594,4594,29,8
4595,4595,29,28
4596,4596,29,15
4597,4597,30,22
4598,4598,30,16
4599,4599,30,9
4600,4600,30,26
4601,4601,31,37
4602,4602,31,14
4603,4603,31,12
4604,4604,31,19
4605,4605,32,17
4606,4606,32,10
4607,4607,32,9
4608,4608,32,22
4609,4609,33,23
4610,4610,33,12
4611,4611,33,12
4612,4612,33,23
4613,4613,34,23
4614,4614,34,19
4615,4615,34,15
4616,4616,34,17
4617,4617,35,19
4618,4618,35,14
4619,4619,35,5
4620,4620,35,26
4621,4621,1,18
4622,4622,1,26
4623,4623,1,10
4624,4624,1,22
4625,4625,2,15
4626,4626,2,11
4627,4627,2,15
4628,4628,2,26
4629,4629,3,17
4630,4630,3,7
4631,4631,3,32
4632,4632,3,13
4633,4633,4,33
4634,4634,4,18
4635,4635,4,16
4636,4636,4,14
4637,4637,5,30
4638,4638,5,32
4639,4639,5,23
4640,4640,5,14
4641,4641,6,31
4642,4642,6,10
4643,4643,6,7
4644,4644,6,15
4645,4645,7,18
4646,4646,7,33
4647,4647,7,27
4648,4648,7,16
4649,4649,8,29
4650,4650,8,15
4651,4651,8,14
4652,4652,8,32
4653,4653,9,25
4654,4654,9,28
4655,4655,9,5
4656,4656,9,23
4657,4657,10,19
4658,4658,10,16
4659,4659,10,18
4660,4660,10,13
4661,4661,11,32
4662,4662,11,9
4663,4663,11,28
4664,4664,11,13
4665,4665,12,22
4666,4666,12,34
4667,4667,12,18
4668,4668,12,23
4669,4669,13,12
4670,4670,13,19
4671,4671,13,9
4672,4672,13,25
4673,4673,14,34
4674,4674,14,11
4675,4675,14,13
4676,4676,14,9
4677,4677,15,19
4678,4678,15,13
4679,4679,15,13
4680,4680,15,27
4681,4681,16,33
4682,4682,16,19
4683,4683,16,14
4684,4684,16,14
4685,4685,17,19
4686,4686,17,17
4687,4687,17,17
4688,4688,17,10
4689,4689,18,37
4690,4690,18,15
4691,4691,18,14
4692,4692,18,20
4693,4693,19,30
4694,4694,19,31
4695,4695,19,12
4696,4696,19,21
4697,4697,20,27
4698,4698,20,15
4699,4699,20,7
4700,4700,20,19
4701,4701,21,18
4702,4702,21,13
4703,4703,21,16
4704,4704,21,16
4705,4705,22,36
4706,4706,22,26
4707,4707,22,11
4708,4708,22,19
4709,4709,23,12
4710,4710,23,23
4711,4711,23,14
4712,4712,23,25
4713,4713,24,19
4714,4714,24,17
4715,4715,24,22
4716,4716,24,24
4717,4717,25,16
4718,4718,25,19
4719,4719,25,9
4720,4720,25,20
4721,4721,26,26
4722,4722,26,11
4723,4723,26,11
4724,4724,26,19
4725,4725,27,33
4726,4726,27,7
4727,4727,27,16
4728,4728,27,17
4729,4729,28,36
4730,4730,28,24
4731,4731,28,10
4732,4732,28,16
4733,4733,29,25
4734,4734,29,16
4735,4735,29,22
4736,4736,29,19
4737,4737,30,18
4738,4738,30,18
4739,4739,30,8
4740,4740,30,19
4741,4741,31,25
4742,4742,31,10
4743,4743,31,17
4744,4744,31,24
4745,4745,32,31
4746,4746,32,13
4747,4747,32,16
4748,4748,32,24
4749,4749,33,56
4750,4750,33,20
4751,4751,33,14
4752,4752,33,12
4753,4753,34,29
4754,4754,34,5
4755,4755,34,11
4756,4756,34,15
4757,4757,35,12
4758,4758,35,12
4759,4759,35,12
4760,4760,35,28
4761,4761,1,39
4762,4762,1,12
4763,4763,1,7
4764,4764,1,23
4765,4765,2,30
4766,4766,2,18
4767,4767,2,16
4768,4768,2,5
4769,4769,3,40
4770,4770,3,13
4771,4771,3,28
4772,4772,3,18
4773,4773,4,22
4774,4774,4,17
4775,4775,4,22
4776,4776,4,28
4777,4777,5,27
4778,4778,5,45
4779,4779,5,7
4780,4780,5,15
4781,4781,6,41
4782,4782,6,22
4783,4783,6,15
4784,4784,6,13
4785,4785,7,20
4786,4786,7,18
4787,4787,7,10
4788,4788,7,30
4789,4789,8,18
4790,4790,8,24
4791,4791,8,19
4792,4792,8,42
4793,4793,9,20
4794,4794,9,11
4795,4795,9,30
4796,4796,9,23
4797,4797,10,34
4798,4798,10,15
4799,4799,10,11
4800,4800,10,26
4801,4801,11,19
4802,4802,11,16
4803,4803,11,14
4804,4804,11,16
4805,4805,12,34
4806,4806,12,20
4807,4807,12,22
4808,4808,12,8
4809,4809,13,26
4810,4810,13,16
4811,4811,13,16
4812,4812,13,18
4813,4813,14,23
4814,4814,14,13
4815,4815,14,15
4816,4816,14,42
4817,4817,15,44
4818,4818,15,24
4819,4819,15,14
4820,4820,15,15
4821,4821,16,23
4822,4822,16,7
4823,4823,16,15
4824,4824,16,41
4825,4825,17,38
4826,4826,17,11
4827,4827,17,11
4828,4828,17,33
4829,4829,18,32
4830,4830,18,22
4831,4831,18,18
4832,4832,18,29
4833,4833,19,19
4834,4834,19,25
4835,4835,19,11
4836,4836,19,33
4837,4837,20,17
4838,4838,20,18
4839,4839,20,32
4840,4840,20,28
4841,4841,21,15
4842,4842,21,14
4843,4843,21,15
4844,4844,21,31
4845,4845,22,24
4846,4846,22,20
4847,4847,22,7
4848,4848,22,30
4849,4849,23,22
4850,4850,23,19
4851,4851,23,6
4852,4852,23,28
4853,4853,24,23
4854,4854,24,19
4855,4855,24,23
4856,4856,24,19
4857,4857,25,27
4858,4858,25,13
4859,4859,25,23
4860,4860,25,23
4861,4861,26,32
4862,4862,26,20
4863,4863,26,23
4864,4864,26,9
4865,4865,27,29
4866,4866,27,11
4867,4867,27,20
4868,4868,27,18
4869,4869,28,23
4870,4870,28,25
4871,4871,28,18
4872,4872,28,20
4873,4873,29,20
4874,4874,29,15
4875,4875,29,21
4876,4876,29,26
4877,4877,30,13
4878,4878,30,19
4879,4879,30,21
4880,4880,30,16
4881,4881,31,21
4882,4882,31,17
4883,4883,31,21
4884,4884,31,18
4885,4885,32,24
4886,4886,32,24
4887,4887,32,11
4888,4888,32,19
4889,4889,33,39
4890,4890,33,18
4891,4891,33,13
4892,4892,33,25
4893,4893,34,23
4894,4894,34,12
4895,4895,34,16
4896,4896,34,23
4897,4897,35,38
4898,4898,35,11
4899,4899,35,20
4900,4900,35,14
4901,4901,1,32
4902,4902,1,28
4903,4903,1,19
4904,4904,1,33
4905,4905,2,34
4906,4906,2,23
4907,4907,2,18
4908,4908,2,26
4909,4909,3,15
4910,4910,3,16
4911,4911,3,16
4912,4912,3,29
4913,4913,4,20
4914,4914,4,25
4915,4915,4,21
4916,4916,4,34
4917,4917,5,26
4918,4918,5,9
4919,4919,5,12
4920,4920,5,23
4921,4921,6,30
4922,4922,6,16
4923,4923,6,14
4924,4924,6,36
4925,4925,7,35
4926,4926,7,28
4927,4927,7,9
4928,4928,7,32
4929,4929,8,23
4930,4930,8,12
4931,4931,8,15
4932,4932,8,35
4933,4933,9,36
4934,4934,9,18
4935,4935,9,10
4936,4936,9,22
4937,4937,10,26
4938,4938,10,25
4939,4939,10,14
4940,4940,10,27
4941,4941,11,34
4942,4942,11,18
4943,4943,11,28
4944,4944,11,18
4945,4945,12,23
4946,4946,12,21
4947,4947,12,8
4948,4948,12,27
4949,4949,13,13
4950,4950,13,27
4951,4951,13,30
4952,4952,13,14
4953,4953,14,18
4954,4954,14,28
4955,4955,14,26
4956,4956,14,23
4957,4957,15,38
4958,4958,15,25
4959,4959,15,5
4960,4960,15,25
4961,4961,16,32
4962,4962,16,24
4963,4963,16,22
4964,4964,16,18
4965,4965,17,18
4966,4966,17,26
4967,4967,17,24
4968,4968,17,38
4969,4969,18,20
4970,4970,18,28
4971,4971,18,25
4972,4972,18,31
4973,4973,19,15
4974,4974,19,15
4975,4975,19,17
4976,4976,19,61
4977,4977,20,30
4978,4978,20,30
4979,4979,20,10
4980,4980,20,28
4981,4981,21,22
4982,4982,21,16
4983,4983,21,13
4984,4984,21,38
4985,4985,22,21
4986,4986,22,24
4987,4987,22,21
4988,4988,22,46
4989,4989,23,32
4990,4990,23,25
4991,4991,23,25
4992,4992,23,22
4993,4993,24,22
4994,4994,24,19
4995,4995,24,13
4996,4996,24,26
4997,4997,25,39
4998,4998,25,15
4999,4999,25,8
5000,5000,25,28
5001,5001,26,26
5002,5002,26,48
5003,5003,26,10
5004,5004,26,23
5005,5005,27,25
5006,5006,27,47
5007,5007,27,8
5008,5008,27,10
5009,5009,28,41
5010,5010,28,8
5011,5011,28,15
5012,5012,28,23
5013,5013,29,28
5014,5014,29,32
5015,5015,29,10
5016,5016,29,18
5017,5017,30,31
5018,5018,30,13
5019,5019,30,18
5020,5020,30,17
5021,5021,31,31
5022,5022,31,17
5023,5023,31,11
5024,5024,31,15
5025,5025,32,35
5026,5026,32,20
5027,5027,32,9
5028,5028,32,23
5029,5029,33,21
5030,5030,33,21
5031,5031,33,16
5032,5032,33,24
5033,5033,34,40
5034,5034,34,35
5035,5035,34,6
5036,5036,34,27
5037,5037,35,28
5038,5038,35,18
5039,5039,35,28
5040,5040,35,17
5041,5041,1,38
5042,5042,1,36
5043,5043,1,16
5044,5044,1,31
5045,5045,2,32
5046,5046,2,26
5047,5047,2,10
5048,5048,2,29
5049,5049,3,36
5050,5050,3,24
5051,5051,3,14
5052,5052,3,30
5053,5053,4,21
5054,5054,4,36
5055,5055,4,14
5056,5056,4,26
5057,5057,5,55
5058,5058,5,27
5059,5059,5,25
5060,5060,5,39
5061,5061,6,53
5062,5062,6,27
5063,5063,6,24
5064,5064,6,16
5065,5065,7,23
5066,5066,7,19
5067,5067,7,22
5068,5068,7,24
5069,5069,8,15
5070,5070,8,21
5071,5071,8,30
5072,5072,8,27
5073,5073,9,29
5074,5074,9,12
5075,5075,9,29
5076,5076,9,36
5077,5077,10,31
5078,5078,10,24
5079,5079,10,19
5080,5080,10,25
5081,5081,11,45
5082,5082,11,20
5083,5083,11,23
5084,5084,11,29
5085,5085,12,35
5086,5086,12,42
5087,5087,12,15
5088,5088,12,29
5089,5089,13,20
5090,5090,13,15
5091,5091,13,11
5092,5092,13,42
5093,5093,14,25
5094,5094,14,17
5095,5095,14,28
5096,5096,14,44
5097,5097,15,29
5098,5098,15,29
5099,5099,15,23
5100,5100,15,35
5101,5101,16,29
5102,5102,16,21
5103,5103,16,22
5104,5104,16,19
5105,5105,17,32
5106,5106,17,28
5107,5107,17,5
5108,5108,17,30
5109,5109,18,32
5110,5110,18,27
5111,5111,18,14
5112,5112,18,22
5113,5113,19,29
5114,5114,19,14
5115,5115,19,28
5116,5116,19,38
5117,5117,20,40
5118,5118,20,24
5119,5119,20,25
5120,5120,20,17
5121,5121,21,20
5122,5122,21,37
5123,5123,21,12
5124,5124,21,17
5125,5125,22,25
5126,5126,22,23
5127,5127,22,35
5128,5128,22,31
5129,5129,23,20
5130,5130,23,14
5131,5131,23,27
5132,5132,23,31
5133,5133,24,22
5134,5134,24,34
5135,5135,24,19
5136,5136,24,23
5137,5137,25,32
5138,5138,25,22
5139,5139,25,19
5140,5140,25,22
5141,5141,26,41
5142,5142,26,36
5143,5143,26,15
5144,5144,26,23
5145,5145,27,21
5146,5146,27,44
5147,5147,27,14
5148,5148,27,27
5149,5149,28,25
5150,5150,28,34
5151,5151,28,31
5152,5152,28,28
5153,5153,29,29
5154,5154,29,7
5155,5155,29,26
5156,5156,29,19
5157,5157,30,31
5158,5158,30,23
5159,5159,30,22
5160,5160,30,29
5161,5161,31,31
5162,5162,31,26
5163,5163,31,17
5164,5164,31,25
5165,5165,32,45
5166,5166,32,25
5167,5167,32,17
5168,5168,32,24
5169,5169,33,20
5170,5170,33,39
5171,5171,33,28
5172,5172,33,43
5173,5173,34,29
5174,5174,34,21
5175,5175,34,45
5176,5176,34,24
5177,5177,35,43
5178,5178,35,12
5179,5179,35,18
5180,5180,35,26
5181,5181,1,54
5182,5182,1,27
5183,5183,1,25
5184,5184,1,38
5185,5185,2,45
5186,5186,2,19
5187,5187,2,15
5188,5188,2,22
5189,5189,3,14
5190,5190,3,31
5191,5191,3,11
5192,5192,3,42
5193,5193,4,31
5194,5194,4,33
5195,5195,4,23
5196,5196,4,29
5197,5197,5,34
5198,5198,5,39
5199,5199,5,25
5200,5200,5,21
5201,5201,6,32
5202,5202,6,6
5203,5203,6,16
5204,5204,6,29
5205,5205,7,18
5206,5206,7,13
5207,5207,7,15
5208,5208,7,39
5209,5209,8,25
5210,5210,8,22
5211,5211,8,16
5212,5212,8,28
5213,5213,9,31
5214,5214,9,21
5215,5215,9,34
5216,5216,9,25
5217,5217,10,54
5218,5218,10,23
5219,5219,10,16
5220,5220,10,24
5221,5221,11,34
5222,5222,11,51
5223,5223,11,19
5224,5224,11,25
5225,5225,12,26
5226,5226,12,11
5227,5227,12,14
5228,5228,12,27
5229,5229,13,35
5230,5230,13,40
5231,5231,13,28
5232,5232,13,28
5233,5233,14,36
5234,5234,14,13
5235,5235,14,10
5236,5236,14,26
5237,5237,15,45
5238,5238,15,33
5239,5239,15,17
5240,5240,15,23
5241,5241,16,20
5242,5242,16,18
5243,5243,16,26
5244,5244,16,27
5245,5245,17,55
5246,5246,17,36
5247,5247,17,8
5248,5248,17,21
5249,5249,18,27
5250,5250,18,31
5251,5251,18,8
5252,5252,18,37
5253,5253,19,57
5254,5254,19,14
5255,5255,19,20
5256,5256,19,25
5257,5257,20,26
5258,5258,20,28
5259,5259,20,15
5260,5260,20,35
5261,5261,21,33
5262,5262,21,25
5263,5263,21,9
5264,5264,21,30
5265,5265,22,39
5266,5266,22,45
5267,5267,22,17
5268,5268,22,23
5269,5269,23,26
5270,5270,23,24
5271,5271,23,21
5272,5272,23,35
5273,5273,24,25
5274,5274,24,50
5275,5275,24,15
5276,5276,24,22
5277,5277,25,22
5278,5278,25,30
5279,5279,25,22
5280,5280,25,44
5281,5281,26,24
5282,5282,26,35
5283,5283,26,14
5284,5284,26,38
5285,5285,27,33
5286,5286,27,29
5287,5287,27,25
5288,5288,27,27
5289,5289,28,17
5290,5290,28,24
5291,5291,28,19
5292,5292,28,36
5293,5293,29,26
5294,5294,29,18
5295,5295,29,15
5296,5296,29,19
5297,5297,30,27
5298,5298,30,23
5299,5299,30,25
5300,5300,30,37
5301,5301,31,38
5302,5302,31,15
5303,5303,31,12
5304,5304,31,41
5305,5305,32,47
5306,5306,32,14
5307,5307,32,33
5308,5308,32,20
5309,5309,33,34
5310,5310,33,44
5311,5311,33,28
5312,5312,33,22
5313,5313,34,30
5314,5314,34,24
5315,5315,34,19
5316,5316,34,40
5317,5317,35,55
5318,5318,35,20
5319,5319,35,24
5320,5320,35,25
5321,5321,1,19
5322,5322,1,18
5323,5323,1,10
5324,5324,1,35
5325,5325,2,19
5326,5326,2,25
5327,5327,2,7
5328,5328,2,45
5329,5329,3,23
5330,5330,3,21
5331,5331,3,20
5332,5332,3,9
5333,5333,4,25
5334,5334,4,16
5335,5335,4,11
5336,5336,4,22
5337,5337,5,44
5338,5338,5,24
5339,5339,5,2
5340,5340,5,24
5341,5341,6,43
5342,5342,6,20
5343,5343,6,12
5344,5344,6,24
5345,5345,7,33
5346,5346,7,15
5347,5347,7,18
5348,5348,7,24
5349,5349,8,25
5350,5350,8,26
5351,5351,8,25
5352,5352,8,32
5353,5353,9,40
5354,5354,9,29
5355,5355,9,14
5356,5356,9,28
5357,5357,10,27
5358,5358,10,34
5359,5359,10,33
5360,5360,10,21
5361,5361,11,44
5362,5362,11,16
5363,5363,11,25
5364,5364,11,14
5365,5365,12,30
5366,5366,12,31
5367,5367,12,21
5368,5368,12,21
5369,5369,13,22
5370,5370,13,21
5371,5371,13,23
5372,5372,13,20
5373,5373,14,19
5374,5374,14,25
5375,5375,14,8
5376,5376,14,20
5377,5377,15,30
5378,5378,15,14
5379,5379,15,11
5380,5380,15,19
5381,5381,16,34
5382,5382,16,18
5383,5383,16,6
5384,5384,16,18
5385,5385,17,18
5386,5386,17,15
5387,5387,17,22
5388,5388,17,33
5389,5389,18,37
5390,5390,18,16
5391,5391,18,7
5392,5392,18,31
5393,5393,19,19
5394,5394,19,32
5395,5395,19,20
5396,5396,19,20
5397,5397,20,29
5398,5398,20,15
5399,5399,20,14
5400,5400,20,14
5401,5401,21,24
5402,5402,21,20
5403,5403,21,17
5404,5404,21,17
5405,5405,22,29
5406,5406,22,18
5407,5407,22,27
5408,5408,22,19
5409,5409,23,22
5410,5410,23,17
5411,5411,23,26
5412,5412,23,39
5413,5413,24,40
5414,5414,24,24
5415,5415,24,10
5416,5416,24,34
5417,5417,25,26
5418,5418,25,23
5419,5419,25,6
5420,5420,25,25
5421,5421,26,18
5422,5422,26,21
5423,5423,26,23
5424,5424,26,11
5425,5425,27,40
5426,5426,27,9
5427,5427,27,10
5428,5428,27,20
5429,5429,28,28
5430,5430,28,35
5431,5431,28,17
5432,5432,28,30
5433,5433,29,15
5434,5434,29,29
5435,5435,29,26
5436,5436,29,29
5437,5437,30,35
5438,5438,30,28
5439,5439,30,12
5440,5440,30,30
5441,5441,31,27
5442,5442,31,26
5443,5443,31,25
5444,5444,31,34
5445,5445,32,25
5446,5446,32,23
5447,5447,32,18
5448,5448,32,24
5449,5449,33,37
5450,5450,33,22
5451,5451,33,11
5452,5452,33,28
5453,5453,34,26
5454,5454,34,20
5455,5455,34,15
5456,5456,34,45
5457,5457,35,15
5458,5458,35,19
5459,5459,35,27
5460,5460,35,26
5461,5461,1,28
5462,5462,1,12
5463,5463,1,6
5464,5464,1,23
5465,5465,2,21
5466,5466,2,34
5467,5467,2,26
5468,5468,2,21
5469,5469,3,14
5470,5470,3,18
5471,5471,3,13
5472,5472,3,32
5473,5473,4,26
5474,5474,4,11
5475,5475,4,7
5476,5476,4,16
5477,5477,5,23
5478,5478,5,29
5479,5479,5,18
5480,5480,5,15
5481,5481,6,38
5482,5482,6,12
5483,5483,6,12
5484,5484,6,13
5485,5485,7,16
5486,5486,7,11
5487,5487,7,20
5488,5488,7,26
5489,5489,8,19
5490,5490,8,24
5491,5491,8,11
5492,5492,8,12
5493,5493,9,22
5494,5494,9,14
5495,5495,9,9
5496,5496,9,28
5497,5497,10,13
5498,5498,10,19
5499,5499,10,13
5500,5500,10,20
5501,5501,11,33
5502,5502,11,10
5503,5503,11,6
5504,5504,11,17
5505,5505,12,24
5506,5506,12,30
5507,5507,12,9
5508,5508,12,21
5509,5509,13,36
5510,5510,13,19
5511,5511,13,10
5512,5512,13,19
5513,5513,14,37
5514,5514,14,19
5515,5515,14,14
5516,5516,14,26
5517,5517,15,20
5518,5518,15,10
5519,5519,15,22
5520,5520,15,21
5521,5521,16,44
5522,5522,16,23
5523,5523,16,13
5524,5524,16,9
5525,5525,17,24
5526,5526,17,10
5527,5527,17,3
5528,5528,17,25
5529,5529,18,13
5530,5530,18,33
5531,5531,18,18
5532,5532,18,17
5533,5533,19,12
5534,5534,19,26
5535,5535,19,9
5536,5536,19,40
5537,5537,20,27
5538,5538,20,9
5539,5539,20,9
5540,5540,20,31
5541,5541,21,22
5542,5542,21,24
5543,5543,21,16
5544,5544,21,22
5545,5545,22,13
5546,5546,22,12
5547,5547,22,25
5548,5548,22,10
5549,5549,23,29
5550,5550,23,16
5551,5551,23,19
5552,5552,23,19
5553,5553,24,31
5554,5554,24,12
5555,5555,24,18
5556,5556,24,17
5557,5557,25,23
5558,5558,25,13
5559,5559,25,11
5560,5560,25,20
5561,5561,26,40
5562,5562,26,15
5563,5563,26,10
5564,5564,26,21
5565,5565,27,26
5566,5566,27,18
5567,5567,27,16
5568,5568,27,11
5569,5569,28,28
5570,5570,28,14
5571,5571,28,16
5572,5572,28,26
5573,5573,29,13
5574,5574,29,12
5575,5575,29,14
5576,5576,29,15
5577,5577,30,22
5578,5578,30,14
5579,5579,30,9
5580,5580,30,12
5581,5581,31,30
5582,5582,31,24
5583,5583,31,24
5584,5584,31,16
5585,5585,32,27
5586,5586,32,7
5587,5587,32,12
5588,5588,32,19
5589,5589,33,18
5590,5590,33,11
5591,5591,33,14
5592,5592,33,36
5593,5593,34,17
5594,5594,34,11
5595,5595,34,13
5596,5596,34,20
5597,5597,35,18
5598,5598,35,17
5599,5599,35,17
5600,5600,35,28
5601,5601,1,13
5602,5602,1,12
5603,5603,1,15
5604,5604,1,26
5605,5605,2,22
5606,5606,2,20
5607,5607,2,10
5608,5608,2,19
5609,5609,3,20
5610,5610,3,14
5611,5611,3,11
5612,5612,3,20
5613,5613,4,19
5614,5614,4,10
