id,dailySaleId,flowerId,soldQuantity,damagedQuantity
14778,423,12,19,1
14779,423,13,15,1
14780,423,14,14,1
14781,423,15,8,0
14782,423,16,18,1
14783,423,17,19,1
14784,423,18,23,0
14785,423,19,5,0
14786,423,20,24,1
14787,423,21,9,0
14788,423,22,27,1
14789,423,23,11,1
14790,423,24,7,0
14791,423,25,14,1
14792,423,26,7,0
14793,423,27,14,0
14794,423,28,8,0
14795,423,29,7,0
14796,423,30,11,0
14797,423,31,28,2
14798,423,32,3,0
14799,423,33,23,1
14800,423,34,22,0
14801,423,35,6,0
14802,424,1,29,1
14803,424,2,17,0
14804,424,3,12,0
14805,424,4,18,1
14806,424,5,20,1
14807,424,6,12,0
14808,424,7,17,0
14809,424,8,6,0
14810,424,9,17,1
14811,424,10,18,0
14812,424,11,25,1
14813,424,12,8,0
14814,424,13,25,0
14815,424,14,25,1
14816,424,15,25,1
14817,424,16,15,0
14818,424,17,21,0
14819,424,18,25,1
14820,424,19,20,0
14821,424,20,16,0
14822,424,21,23,1
14823,424,22,9,0
14824,424,23,9,0
14825,424,24,19,0
14826,424,25,17,0
14827,424,26,16,1
14828,424,27,34,1
14829,424,28,19,0
14830,424,29,14,0
14831,424,30,10,0
14832,424,31,8,0
14833,424,32,14,0
14834,424,33,24,1
14835,424,34,20,1
14836,424,35,13,0
14837,425,1,39,2
14838,425,2,17,1
14839,425,3,20,0
14840,425,4,23,1
14841,425,5,16,0
14842,425,6,24,0
14843,425,7,46,1
14844,425,8,28,0
14845,425,9,16,1
14846,425,10,40,2
14847,425,11,19,1
14848,425,12,49,1
14849,425,13,46,3
14850,425,14,47,2
14851,425,15,21,0
14852,425,16,9,0
14853,425,17,10,1
14854,425,18,33,1
14855,425,19,15,1
14856,425,20,33,1
14857,425,21,32,1
14858,425,22,26,0
14859,425,23,37,1
14860,425,24,26,0
14861,425,25,18,0
14862,425,26,27,0
14863,425,27,41,1
14864,425,28,30,2
14865,425,29,16,1
14866,425,30,17,0
14867,425,31,7,0
14868,425,32,23,1
14869,425,33,16,0
14870,425,34,27,0
14871,425,35,33,1
14872,426,1,21,1
14873,426,2,26,1
14874,426,3,10,0
14875,426,4,9,0
14876,426,5,11,0
14877,426,6,7,0
14878,426,7,14,0
14879,426,8,20,1
14880,426,9,15,1
14881,426,10,29,1
14882,426,11,5,0
14883,426,12,13,1
14884,426,13,32,0
14885,426,14,19,1
14886,426,15,21,0
14887,426,16,22,0
14888,426,17,15,1
14889,426,18,21,1
14890,426,19,15,1
14891,426,20,24,1
14892,426,21,24,1
14893,426,22,12,0
14894,426,23,12,0
14895,426,24,24,0
14896,426,25,9,0
14897,426,26,15,0
14898,426,27,11,0
14899,426,28,19,0
14900,426,29,17,1
14901,426,30,28,1
14902,426,31,12,1
14903,426,32,11,0
14904,426,33,22,1
14905,426,34,13,1
14906,426,35,11,0
14907,427,1,12,0
14908,427,2,17,1
14909,427,3,17,1
14910,427,4,18,0
14911,427,5,5,0
14912,427,6,5,0
14913,427,7,29,1
14914,427,8,21,1
14915,427,9,12,0
14916,427,10,10,0
14917,427,11,11,1
14918,427,12,12,0
14919,427,13,18,1
14920,427,14,23,1
14921,427,15,13,1
14922,427,16,23,1
14923,427,17,14,1
14924,427,18,4,0
14925,427,19,12,0
14926,427,20,9,0
14927,427,21,6,0
14928,427,22,5,0
14929,427,23,7,0
14930,427,24,16,0
14931,427,25,7,0
14932,427,26,15,0
14933,427,27,14,0
14934,427,28,17,1
14935,427,29,11,1
14936,427,30,6,0
14937,427,31,13,0
14938,427,32,21,1
14939,427,33,19,1
14940,427,34,5,0
14941,427,35,16,1
14942,428,1,27,1
14943,428,2,24,1
14944,428,3,18,1
14945,428,4,34,1
14946,428,5,10,0
14947,428,6,11,0
14948,428,7,22,1
14949,428,8,25,1
14950,428,9,32,2
14951,428,10,13,0
14952,428,11,29,1
14953,428,12,23,1
14954,428,13,22,1
14955,428,14,38,2
14956,428,15,16,0
14957,428,16,36,1
14958,428,17,20,1
14959,428,18,8,0
14960,428,19,40,2
14961,428,20,8,0
14962,428,21,19,1
14963,428,22,9,0
14964,428,23,9,0
14965,428,24,33,2
14966,428,25,25,1
14967,428,26,23,1
14968,428,27,27,1
14969,428,28,36,1
14970,428,29,30,1
14971,428,30,13,0
14972,428,31,18,1
14973,428,32,20,1
14974,428,33,14,1
14975,428,34,14,0
14976,428,35,25,1
14977,429,1,26,1
14978,429,2,73,2
14979,429,3,12,0
14980,429,4,28,1
14981,429,5,34,0
14982,429,6,20,0
14983,429,7,39,1
14984,429,8,42,2
14985,429,9,12,0
14986,429,10,16,0
14987,429,11,12,1
14988,429,12,22,0
14989,429,13,17,0
14990,429,14,20,1
14991,429,15,24,0
14992,429,16,22,1
14993,429,17,11,0
14994,429,18,49,3
14995,429,19,26,2
14996,429,20,24,0
14997,429,21,37,1
14998,429,22,23,0
14999,429,23,11,1
15000,429,24,6,0
15001,429,25,30,2
15002,429,26,13,0
15003,429,27,7,0
15004,429,28,21,0
15005,429,29,19,1
15006,429,30,33,2
15007,429,31,29,1
15008,429,32,49,1
15009,429,33,70,2
15010,429,34,23,1
15011,429,35,7,0
15012,430,1,18,0
15013,430,2,14,1
15014,430,3,19,1
15015,430,4,33,1
15016,430,5,11,0
15017,430,6,40,2
15018,430,7,6,0
15019,430,8,14,0
15020,430,9,20,1
15021,430,10,19,1
15022,430,11,12,0
15023,430,12,18,0
15024,430,13,44,1
15025,430,14,18,0
15026,430,15,12,0
15027,430,16,20,1
15028,430,17,10,0
15029,430,18,24,1
15030,430,19,32,1
15031,430,20,11,0
15032,430,21,10,0
15033,430,22,32,1
15034,430,23,19,1
15035,430,24,24,1
15036,430,25,13,1
15037,430,26,16,1
15038,430,27,14,0
15039,430,28,25,1
15040,430,29,29,1
15041,430,30,17,1
15042,430,31,12,0
15043,430,32,22,1
15044,430,33,26,1
15045,430,34,11,0
15046,430,35,11,0
15047,431,1,14,0
15048,431,2,15,0
15049,431,3,12,0
15050,431,4,18,1
15051,431,5,12,1
15052,431,6,34,0
15053,431,7,14,0
15054,431,8,22,1
15055,431,9,8,0
15056,431,10,12,0
15057,431,11,24,1
15058,431,12,10,0
15059,431,13,12,0
15060,431,14,19,1
15061,431,15,12,1
15062,431,16,12,1
15063,431,17,17,1
15064,431,18,11,0
15065,431,19,22,0
15066,431,20,18,0
15067,431,21,18,1
15068,431,22,31,1
15069,431,23,25,0
15070,431,24,9,0
15071,431,25,7,0
15072,431,26,10,1
15073,431,27,36,2
15074,431,28,8,0
15075,431,29,8,0
15076,431,30,23,1
15077,431,31,1,0
15078,431,32,10,0
15079,431,33,17,1
15080,431,34,16,0
15081,431,35,9,0
15082,432,1,13,0
15083,432,2,19,1
15084,432,3,12,0
15085,432,4,11,0
15086,432,5,20,1
15087,432,6,34,2
15088,432,7,9,0
15089,432,8,48,1
15090,432,9,44,1
15091,432,10,11,1
15092,432,11,21,1
15093,432,12,19,0
15094,432,13,16,1
15095,432,14,16,1
15096,432,15,16,1
15097,432,16,16,0
15098,432,17,10,0
15099,432,18,18,0
15100,432,19,10,0
15101,432,20,11,1
15102,432,21,21,0
15103,432,22,21,1
15104,432,23,39,0
15105,432,24,56,2
15106,432,25,31,1
15107,432,26,41,0
15108,432,27,54,3
15109,432,28,34,2
15110,432,29,23,1
15111,432,30,18,1
15112,432,31,26,0
15113,432,32,25,1
15114,432,33,14,1
15115,432,34,29,1
15116,432,35,22,1
15117,433,1,35,2
15118,433,2,21,1
15119,433,3,20,1
15120,433,4,32,1
15121,433,5,24,1
15122,433,6,31,1
15123,433,7,61,2
15124,433,8,26,1
15125,433,9,59,3
15126,433,10,15,0
15127,433,11,26,2
15128,433,12,31,2
15129,433,13,45,2
15130,433,14,10,1
15131,433,15,22,1
15132,433,16,29,1
15133,433,17,29,1
15134,433,18,35,0
15135,433,19,23,1
15136,433,20,26,1
15137,433,21,26,1
15138,433,22,36,1
15139,433,23,32,1
15140,433,24,69,1
15141,433,25,33,1
15142,433,26,14,0
15143,433,27,24,1
15144,433,28,25,0
15145,433,29,30,1
15146,433,30,25,1
15147,433,31,34,0
15148,433,32,20,1
15149,433,33,34,2
15150,433,34,52,1
15151,433,35,56,1
15152,434,1,8,0
15153,434,2,6,0
15154,434,3,30,1
15155,434,4,11,0
15156,434,5,22,1
15157,434,6,20,1
15158,434,7,33,1
15159,434,8,29,1
15160,434,9,21,0
15161,434,10,23,1
15162,434,11,25,1
15163,434,12,13,0
15164,434,13,22,0
15165,434,14,28,0
15166,434,15,11,1
15167,434,16,16,0
15168,434,17,19,0
15169,434,18,24,1
15170,434,19,25,1
15171,434,20,9,0
15172,434,21,22,1
15173,434,22,8,0
15174,434,23,31,1
15175,434,24,15,1
15176,434,25,21,1
15177,434,26,20,0
15178,434,27,17,1
15179,434,28,26,1
15180,434,29,22,1
15181,434,30,18,1
15182,434,31,42,1
15183,434,32,22,1
15184,434,33,14,0
15185,434,34,20,1
15186,434,35,12,1
15187,435,1,9,0
15188,435,2,16,1
15189,435,3,17,1
15190,435,4,27,1
15191,435,5,10,1
15192,435,6,28,1
15193,435,7,33,1
15194,435,8,10,0
15195,435,9,18,1
15196,435,10,10,1
15197,435,11,14,1
15198,435,12,31,0
15199,435,13,33,2
15200,435,14,13,1
15201,435,15,20,1
15202,435,16,17,0
15203,435,17,34,1
15204,435,18,38,1
15205,435,19,11,0
15206,435,20,19,1
15207,435,21,39,2
15208,435,22,5,0
15209,435,23,28,1
15210,435,24,15,0
15211,435,25,16,1
15212,435,26,5,0
15213,435,27,17,1
15214,435,28,7,0
15215,435,29,18,1
15216,435,30,21,1
15217,435,31,27,1
15218,435,32,12,0
15219,435,33,7,0
15220,435,34,20,1
15221,435,35,6,0
15222,436,1,16,0
15223,436,2,40,2
15224,436,3,41,2
15225,436,4,14,0
15226,436,5,10,1
15227,436,6,26,1
15228,436,7,37,1
15229,436,8,8,0
15230,436,9,32,1
15231,436,10,17,0
15232,436,11,45,2
15233,436,12,18,1
15234,436,13,24,1
15235,436,14,10,1
15236,436,15,12,1
15237,436,16,37,1
15238,436,17,26,0
15239,436,18,13,0
15240,436,19,32,1
15241,436,20,21,1
15242,436,21,28,1
15243,436,22,36,2
15244,436,23,40,2
15245,436,24,17,1
15246,436,25,19,0
15247,436,26,31,1
15248,436,27,17,1
15249,436,28,14,1
15250,436,29,25,1
15251,436,30,44,2
15252,436,31,39,2
15253,436,32,23,1
15254,436,33,17,0
15255,436,34,26,0
15256,436,35,22,1
15257,437,1,49,3
15258,437,2,17,1
15259,437,3,34,1
15260,437,4,14,0
15261,437,5,55,3
15262,437,6,60,3
15263,437,7,16,1
15264,437,8,22,1
15265,437,9,11,0
15266,437,10,28,1
15267,437,11,39,2
15268,437,12,33,0
15269,437,13,42,1
15270,437,14,22,1
15271,437,15,22,1
15272,437,16,7,0
15273,437,17,28,0
15274,437,18,36,1
15275,437,19,17,1
15276,437,20,22,1
15277,437,21,42,2
15278,437,22,25,0
15279,437,23,41,2
15280,437,24,30,1
15281,437,25,51,2
15282,437,26,46,1
15283,437,27,25,0
15284,437,28,24,1
15285,437,29,31,1
15286,437,30,20,1
15287,437,31,21,1
15288,437,32,22,0
15289,437,33,34,1
15290,437,34,77,4
15291,437,35,26,1
15292,438,1,40,1
15293,438,2,17,1
15294,438,3,44,1
15295,438,4,23,1
15296,438,5,26,1
15297,438,6,14,1
15298,438,7,24,1
15299,438,8,19,1
15300,438,9,37,0
15301,438,10,14,1
15302,438,11,24,1
15303,438,12,25,1
15304,438,13,13,0
15305,438,14,18,1
15306,438,15,42,1
15307,438,16,22,1
15308,438,17,29,1
15309,438,18,13,1
15310,438,19,12,0
15311,438,20,33,1
15312,438,21,25,1
15313,438,22,32,1
15314,438,23,21,1
15315,438,24,27,1
15316,438,25,19,0
15317,438,26,22,1
15318,438,27,32,1
15319,438,28,11,0
15320,438,29,14,0
15321,438,30,24,0
15322,438,31,17,1
15323,438,32,32,2
15324,438,33,6,0
15325,438,34,34,2
15326,438,35,13,0
15327,439,1,4,0
15328,439,2,23,1
15329,439,3,7,0
15330,439,4,7,0
15331,439,5,37,2
15332,439,6,28,1
15333,439,7,34,2
15334,439,8,31,1
15335,439,9,22,1
15336,439,10,27,1
15337,439,11,42,2
15338,439,12,15,1
15339,439,13,13,0
15340,439,14,11,0
15341,439,15,31,0
15342,439,16,17,1
15343,439,17,26,1
15344,439,18,12,0
15345,439,19,27,1
15346,439,20,21,0
15347,439,21,12,0
15348,439,22,26,1
15349,439,23,26,1
15350,439,24,27,1
15351,439,25,18,0
15352,439,26,19,1
15353,439,27,15,0
15354,439,28,11,0
15355,439,29,16,1
15356,439,30,41,0
15357,439,31,26,1
15358,439,32,19,0
15359,439,33,14,1
15360,439,34,23,1
15361,439,35,19,1
15362,440,1,43,2
15363,440,2,30,1
15364,440,3,10,0
15365,440,4,22,1
15366,440,5,20,1
15367,440,6,46,2
15368,440,7,20,1
15369,440,8,20,0
15370,440,9,36,1
15371,440,10,23,1
15372,440,11,46,1
15373,440,12,20,1
15374,440,13,45,1
15375,440,14,42,3
15376,440,15,6,0
15377,440,16,19,1
15378,440,17,33,1
15379,440,18,28,1
15380,440,19,24,0
15381,440,20,15,0
15382,440,21,46,2
15383,440,22,42,1
15384,440,23,15,0
15385,440,24,17,1
15386,440,25,16,0
15387,440,26,22,0
15388,440,27,41,2
15389,440,28,25,1
15390,440,29,24,0
15391,440,30,17,1
15392,440,31,40,2
15393,440,32,18,1
15394,440,33,28,1
15395,440,34,15,0
15396,440,35,26,1
15397,441,1,40,2
15398,441,2,15,1
15399,441,3,50,2
15400,441,4,18,1
15401,441,5,41,2
15402,441,6,20,1
15403,441,7,27,0
15404,441,8,31,0
15405,441,9,29,2
15406,441,10,18,0
15407,441,11,16,0
15408,441,12,36,2
15409,441,13,27,0
15410,441,14,59,2
15411,441,15,34,2
15412,441,16,27,1
15413,441,17,21,1
15414,441,18,17,1
15415,441,19,25,1
15416,441,20,73,4
15417,441,21,41,2
15418,441,22,37,1
15419,441,23,34,1
15420,441,24,19,0
15421,441,25,44,1
15422,441,26,21,0
15423,441,27,26,1
15424,441,28,19,1
15425,441,29,18,1
15426,441,30,8,0
15427,441,31,16,0
15428,441,32,32,2
15429,441,33,16,1
15430,441,34,25,1
15431,441,35,43,2
15432,442,1,23,0
15433,442,2,23,0
15434,442,3,5,0
15435,442,4,11,0
15436,442,5,29,1
15437,442,6,29,1
15438,442,7,12,0
15439,442,8,14,1
15440,442,9,40,1
15441,442,10,17,0
15442,442,11,26,1
15443,442,12,35,0
15444,442,13,15,0
15445,442,14,6,0
15446,442,15,37,2
15447,442,16,19,0
15448,442,17,11,0
15449,442,18,33,1
15450,442,19,14,0
15451,442,20,12,1
15452,442,21,26,1
15453,442,22,28,0
15454,442,23,31,2
15455,442,24,9,0
15456,442,25,25,1
15457,442,26,11,0
15458,442,27,26,1
15459,442,28,16,1
15460,442,29,42,1
15461,442,30,24,1
15462,442,31,23,1
15463,442,32,18,1
15464,442,33,42,2
15465,442,34,22,1
15466,442,35,6,0
15467,443,1,39,2
15468,443,2,18,1
15469,443,3,6,0
15470,443,4,20,0
15471,443,5,14,0
15472,443,6,15,0
15473,443,7,29,1
15474,443,8,30,1
15475,443,9,20,1
15476,443,10,14,0
15477,443,11,14,0
15478,443,12,12,0
15479,443,13,28,1
15480,443,14,30,1
15481,443,15,20,1
15482,443,16,29,2
15483,443,17,8,0
15484,443,18,11,0
15485,443,19,11,1
15486,443,20,34,1
15487,443,21,22,0
15488,443,22,21,0
15489,443,23,12,0
15490,443,24,18,0
15491,443,25,35,2
15492,443,26,23,1
15493,443,27,15,0
15494,443,28,19,0
15495,443,29,22,1
15496,443,30,15,0
15497,443,31,13,0
15498,443,32,20,0
15499,443,33,32,1
15500,443,34,19,0
15501,443,35,10,0
15502,444,1,26,1
15503,444,2,15,0
15504,444,3,19,0
15505,444,4,15,0
15506,444,5,27,1
15507,444,6,20,1
15508,444,7,23,1
15509,444,8,16,0
15510,444,9,24,1
15511,444,10,42,2
15512,444,11,36,2
15513,444,12,12,1
15514,444,13,22,0
15515,444,14,33,1
15516,444,15,28,1
15517,444,16,21,0
15518,444,17,36,1
15519,444,18,12,0
15520,444,19,43,2
15521,444,20,43,1
15522,444,21,6,0
15523,444,22,17,0
15524,444,23,38,2
15525,444,24,40,1
15526,444,25,15,0
15527,444,26,22,1
15528,444,27,7,0
15529,444,28,14,1
15530,444,29,14,0
15531,444,30,17,0
15532,444,31,44,3
15533,444,32,5,0
15534,444,33,31,1
15535,444,34,18,1
15536,444,35,24,1
15537,445,1,9,0
15538,445,2,20,1
15539,445,3,15,1
15540,445,4,18,1
15541,445,5,42,2
15542,445,6,25,1
15543,445,7,19,1
15544,445,8,14,1
15545,445,9,39,2
15546,445,10,37,1
15547,445,11,20,1
15548,445,12,10,0
15549,445,13,24,0
15550,445,14,11,0
15551,445,15,31,2
15552,445,16,19,0
15553,445,17,26,1
15554,445,18,13,0
15555,445,19,21,1
15556,445,20,19,1
15557,445,21,29,1
15558,445,22,22,1
15559,445,23,22,1
15560,445,24,28,1
15561,445,25,31,1
15562,445,26,20,1
15563,445,27,13,1
15564,445,28,21,1
15565,445,29,19,0
15566,445,30,20,1
15567,445,31,16,0
15568,445,32,45,2
15569,445,33,13,1
15570,445,34,18,1
15571,445,35,22,1
15572,446,1,20,1
15573,446,2,13,0
15574,446,3,16,0
15575,446,4,14,0
15576,446,5,16,0
15577,446,6,13,0
15578,446,7,7,0
15579,446,8,17,0
15580,446,9,9,0
15581,446,10,26,1
15582,446,11,6,0
15583,446,12,19,0
15584,446,13,7,0
15585,446,14,19,1
15586,446,15,9,1
15587,446,16,20,1
15588,446,17,16,1
15589,446,18,11,0
15590,446,19,8,0
15591,446,20,11,1
15592,446,21,12,1
15593,446,22,20,1
15594,446,23,11,0
15595,446,24,33,2
15596,446,25,12,1
15597,446,26,5,0
15598,446,27,6,0
15599,446,28,19,1
15600,446,29,7,0
15601,446,30,17,0
15602,446,31,8,0
15603,446,32,14,0
15604,446,33,17,0
15605,446,34,17,1
15606,446,35,13,0
15607,447,1,18,1
15608,447,2,8,0
15609,447,3,9,0
15610,447,4,13,1
15611,447,5,20,1
15612,447,6,13,0
15613,447,7,17,0
15614,447,8,7,0
15615,447,9,13,0
15616,447,10,9,0
15617,447,11,16,0
15618,447,12,23,1
15619,447,13,32,0
15620,447,14,31,1
15621,447,15,8,0
15622,447,16,17,1
15623,447,17,5,0
15624,447,18,13,0
15625,447,19,13,1
15626,447,20,22,0
15627,447,21,12,0
15628,447,22,10,1
15629,447,23,11,1
15630,447,24,11,0
15631,447,25,10,0
15632,447,26,5,0
15633,447,27,21,1
15634,447,28,14,0
15635,447,29,9,0
15636,447,30,6,0
15637,447,31,6,0
15638,447,32,6,0
15639,447,33,14,0
15640,447,34,9,0
15641,447,35,7,0
15642,448,1,13,0
15643,448,2,15,1
15644,448,3,32,1
15645,448,4,12,1
15646,448,5,20,1
15647,448,6,58,1
15648,448,7,32,1
15649,448,8,22,1
15650,448,9,8,0
15651,448,10,21,1
15652,448,11,18,1
15653,448,12,9,0
15654,448,13,5,0
15655,448,14,34,1
15656,448,15,16,1
15657,448,16,21,1
15658,448,17,17,1
15659,448,18,12,0
15660,448,19,23,0
15661,448,20,7,0
15662,448,21,7,0
15663,448,22,16,0
15664,448,23,14,0
15665,448,24,20,1
15666,448,25,23,0
15667,448,26,31,1
15668,448,27,19,0
15669,448,28,34,1
15670,448,29,22,1
15671,448,30,40,1
15672,448,31,22,0
15673,448,32,33,1
15674,448,33,19,1
15675,448,34,15,0
15676,448,35,15,0
15677,449,1,11,0
15678,449,2,10,0
15679,449,3,15,1
15680,449,4,20,1
15681,449,5,20,1
15682,449,6,11,0
15683,449,7,13,1
15684,449,8,26,1
15685,449,9,17,1
15686,449,10,30,1
15687,449,11,11,0
15688,449,12,34,2
15689,449,13,37,1
15690,449,14,27,0
15691,449,15,19,0
15692,449,16,15,0
15693,449,17,21,1
15694,449,18,19,1
15695,449,19,13,1
15696,449,20,34,1
15697,449,21,19,1
15698,449,22,10,1
15699,449,23,15,0
15700,449,24,17,0
15701,449,25,42,2
15702,449,26,14,0
15703,449,27,40,2
15704,449,28,23,1
15705,449,29,22,1
15706,449,30,10,0
15707,449,31,10,0
15708,449,32,21,1
15709,449,33,46,1
15710,449,34,7,0
15711,449,35,14,0
15712,450,1,25,0
15713,450,2,21,1
15714,450,3,26,1
15715,450,4,16,1
15716,450,5,14,1
15717,450,6,11,0
15718,450,7,7,0
15719,450,8,16,1
15720,450,9,11,0
15721,450,10,8,0
15722,450,11,9,0
15723,450,12,23,0
15724,450,13,17,1
15725,450,14,24,1
15726,450,15,30,1
15727,450,16,16,1
15728,450,17,7,0
15729,450,18,20,0
15730,450,19,8,0
15731,450,20,9,0
15732,450,21,15,1
15733,450,22,13,0
15734,450,23,34,1
15735,450,24,14,0
15736,450,25,23,1
15737,450,26,11,0
15738,450,27,12,0
15739,450,28,13,1
15740,450,29,19,0
15741,450,30,4,0
15742,450,31,14,0
15743,450,32,28,1
15744,450,33,7,0
15745,450,34,6,0
15746,450,35,12,0
15747,451,1,14,0
15748,451,2,10,1
15749,451,3,12,1
15750,451,4,16,1
15751,451,5,17,0
15752,451,6,10,0
15753,451,7,11,0
15754,451,8,24,1
15755,451,9,9,0
15756,451,10,1,0
15757,451,11,16,1
15758,451,12,23,1
15759,451,13,3,0
15760,451,14,6,0
15761,451,15,11,0
15762,451,16,11,0
15763,451,17,14,1
15764,451,18,14,0
15765,451,19,9,0
15766,451,20,11,1
15767,451,21,14,1
15768,451,22,7,0
15769,451,23,22,1
15770,451,24,16,1
15771,451,25,3,0
15772,451,26,10,1
15773,451,27,17,1
15774,451,28,12,1
15775,451,29,10,0
15776,451,30,14,0
15777,451,31,15,1
15778,451,32,29,1
15779,451,33,10,0
15780,451,34,8,0
15781,451,35,16,1
15782,452,1,19,1
15783,452,2,9,0
15784,452,3,15,1
15785,452,4,13,1
15786,452,5,29,1
15787,452,6,6,0
15788,452,7,22,1
15789,452,8,37,1
15790,452,9,29,1
15791,452,10,24,1
15792,452,11,13,1
15793,452,12,20,1
15794,452,13,30,0
15795,452,14,12,0
15796,452,15,8,0
15797,452,16,11,1
15798,452,17,18,1
15799,452,18,29,0
15800,452,19,22,0
15801,452,20,20,1
15802,452,21,26,1
15803,452,22,20,0
15804,452,23,9,1
15805,452,24,24,1
15806,452,25,8,0
15807,452,26,26,0
15808,452,27,20,1
15809,452,28,20,1
15810,452,29,13,0
15811,452,30,12,1
15812,452,31,10,1
15813,452,32,22,1
15814,452,33,14,0
15815,452,34,20,1
15816,452,35,16,1
15817,453,1,15,1
15818,453,2,54,2
15819,453,3,29,1
15820,453,4,33,1
15821,453,5,34,1
15822,453,6,28,1
15823,453,7,28,0
15824,453,8,28,1
15825,453,9,17,1
15826,453,10,15,1
15827,453,11,38,0
15828,453,12,22,0
15829,453,13,18,1
15830,453,14,18,0
15831,453,15,39,2
15832,453,16,28,2
15833,453,17,21,1
15834,453,18,18,0
15835,453,19,33,1
15836,453,20,19,1
15837,453,21,6,0
15838,453,22,26,0
15839,453,23,21,0
15840,453,24,33,2
15841,453,25,25,0
15842,453,26,19,1
15843,453,27,16,0
15844,453,28,26,1
15845,453,29,35,1
15846,453,30,16,1
15847,453,31,19,0
15848,453,32,13,0
15849,453,33,29,0
15850,453,34,18,1
15851,453,35,16,0
15852,454,1,16,1
15853,454,2,7,0
15854,454,3,28,0
15855,454,4,20,0
15856,454,5,25,0
15857,454,6,12,0
15858,454,7,14,0
15859,454,8,7,0
15860,454,9,12,1
15861,454,10,10,0
15862,454,11,17,1
15863,454,12,24,1
15864,454,13,15,1
15865,454,14,22,1
15866,454,15,19,1
15867,454,16,13,0
15868,454,17,13,0
15869,454,18,17,1
15870,454,19,7,0
15871,454,20,18,1
15872,454,21,16,0
15873,454,22,5,0
15874,454,23,19,0
15875,454,24,10,0
15876,454,25,13,0
15877,454,26,17,1
15878,454,27,14,0
15879,454,28,11,1
15880,454,29,14,1
15881,454,30,22,1
15882,454,31,17,1
15883,454,32,10,1
15884,454,33,15,1
15885,454,34,12,0
15886,454,35,6,0
15887,455,1,6,0
15888,455,2,23,0
15889,455,3,15,0
15890,455,4,8,0
15891,455,5,30,1
15892,455,6,15,0
15893,455,7,19,0
15894,455,8,14,1
15895,455,9,18,1
15896,455,10,8,0
15897,455,11,8,0
15898,455,12,11,0
15899,455,13,12,0
15900,455,14,10,0
15901,455,15,13,1
15902,455,16,10,0
15903,455,17,22,1
15904,455,18,14,0
15905,455,19,11,1
15906,455,20,17,0
15907,455,21,22,1
15908,455,22,18,1
15909,455,23,16,0
15910,455,24,11,1
15911,455,25,11,1
15912,455,26,9,0
15913,455,27,22,1
15914,455,28,16,0
15915,455,29,11,0
15916,455,30,9,0
15917,455,31,15,0
15918,455,32,22,0
15919,455,33,15,0
15920,455,34,8,0
15921,455,35,8,0
15922,456,1,18,1
15923,456,2,27,1
15924,456,3,18,0
15925,456,4,11,0
15926,456,5,11,0
15927,456,6,28,1
15928,456,7,15,0
15929,456,8,24,1
15930,456,9,19,1
15931,456,10,15,1
15932,456,11,10,1
15933,456,12,25,0
15934,456,13,16,0
15935,456,14,21,0
15936,456,15,21,1
15937,456,16,19,1
15938,456,17,25,0
15939,456,18,36,1
15940,456,19,11,0
15941,456,20,8,0
15942,456,21,28,1
15943,456,22,13,1
15944,456,23,13,0
15945,456,24,16,1
15946,456,25,8,0
15947,456,26,26,1
15948,456,27,8,0
15949,456,28,11,1
15950,456,29,16,0
15951,456,30,12,1
15952,456,31,20,1
15953,456,32,24,1
15954,456,33,10,0
15955,456,34,13,0
15956,456,35,11,0
15957,457,1,50,2
15958,457,2,13,1
15959,457,3,29,0
15960,457,4,40,2
15961,457,5,19,1
15962,457,6,20,0
15963,457,7,59,3
15964,457,8,25,0
15965,457,9,52,3
15966,457,10,44,3
15967,457,11,30,2
15968,457,12,24,1
15969,457,13,35,1
15970,457,14,9,0
15971,457,15,10,0
15972,457,16,29,1
15973,457,17,17,0
15974,457,18,35,1
15975,457,19,15,0
15976,457,20,12,0
15977,457,21,36,2
15978,457,22,18,0
15979,457,23,13,1
15980,457,24,20,0
15981,457,25,28,1
15982,457,26,26,1
15983,457,27,20,1
15984,457,28,4,0
15985,457,29,33,1
15986,457,30,18,1
15987,457,31,38,1
15988,457,32,28,1
15989,457,33,21,1
15990,457,34,31,1
15991,457,35,24,1
15992,458,1,9,1
15993,458,2,28,1
15994,458,3,14,0
15995,458,4,17,0
15996,458,5,22,1
15997,458,6,34,2
15998,458,7,7,0
15999,458,8,4,0
16000,458,9,27,2
16001,458,10,24,0
16002,458,11,26,1
16003,458,12,13,0
16004,458,13,9,0
16005,458,14,19,1
16006,458,15,19,1
16007,458,16,17,1
16008,458,17,20,1
16009,458,18,24,0
16010,458,19,21,1
16011,458,20,12,0
16012,458,21,21,1
16013,458,22,28,1
16014,458,23,14,1
16015,458,24,22,0
16016,458,25,21,1
16017,458,26,17,0
16018,458,27,6,0
16019,458,28,15,0
16020,458,29,13,1
16021,458,30,13,1
16022,458,31,21,1
16023,458,32,26,0
16024,458,33,34,2
16025,458,34,21,1
16026,458,35,3,0
16027,459,1,21,0
16028,459,2,4,0
16029,459,3,16,1
16030,459,4,10,0
16031,459,5,17,1
16032,459,6,10,1
16033,459,7,20,0
16034,459,8,18,1
16035,459,9,7,0
16036,459,10,11,0
16037,459,11,8,0
16038,459,12,11,0
16039,459,13,13,1
16040,459,14,5,0
16041,459,15,16,1
16042,459,16,9,0
16043,459,17,21,1
16044,459,18,11,0
16045,459,19,8,0
16046,459,20,6,0
16047,459,21,19,1
