id,distributionReceiptId,flowerId,receivedQuantity,damagedQuantity,missingQuantity
10633,10633,34,19,0,0
10634,10634,34,15,0,0
10635,10635,34,17,0,0
10636,10636,34,18,0,0
10637,10637,35,27,0,0
10638,10638,35,13,0,0
10639,10639,35,16,0,0
10640,10640,35,8,0,0
10641,10641,1,43,0,1
10642,10642,1,17,0,0
10643,10643,1,5,0,0
10644,10644,1,24,0,0
10645,10645,2,21,0,0
10646,10646,2,13,0,0
10647,10647,2,15,0,0
10648,10648,2,15,0,0
10649,10649,3,40,1,1
10650,10650,3,19,0,0
10651,10651,3,19,0,0
10652,10652,3,23,0,0
10653,10653,4,19,0,0
10654,10654,4,18,0,0
10655,10655,4,21,0,0
10656,10656,4,12,0,0
10657,10657,5,25,0,0
10658,10658,5,30,0,0
10659,10659,5,15,0,0
10660,10660,5,14,0,0
10661,10661,6,27,1,0
10662,10662,6,21,0,0
10663,10663,6,6,0,0
10664,10664,6,27,0,0
10665,10665,7,24,1,0
10666,10666,7,20,0,0
10667,10667,7,17,0,0
10668,10668,7,29,0,0
10669,10669,8,16,0,0
10670,10670,8,23,0,0
10671,10671,8,12,0,0
10672,10672,8,29,0,0
10673,10673,9,22,0,0
10674,10674,9,23,1,0
10675,10675,9,6,0,0
10676,10676,9,33,0,0
10677,10677,10,21,1,0
10678,10678,10,8,0,0
10679,10679,10,14,0,0
10680,10680,10,33,0,0
10681,10681,11,35,1,1
10682,10682,11,15,0,0
10683,10683,11,15,0,0
10684,10684,11,14,0,0
10685,10685,12,28,1,0
10686,10686,12,28,0,0
10687,10687,12,11,0,0
10688,10688,12,8,0,0
10689,10689,13,36,1,0
10690,10690,13,17,0,0
10691,10691,13,5,0,0
10692,10692,13,30,0,0
10693,10693,14,21,1,0
10694,10694,14,34,1,0
10695,10695,14,10,0,0
10696,10696,14,24,1,0
10697,10697,15,53,0,1
10698,10698,15,20,0,0
10699,10699,15,20,0,0
10700,10700,15,15,0,0
10701,10701,16,20,0,0
10702,10702,16,13,0,0
10703,10703,16,16,0,0
10704,10704,16,19,0,0
10705,10705,17,39,0,0
10706,10706,17,26,0,1
10707,10707,17,7,0,0
10708,10708,17,17,0,0
10709,10709,18,21,1,0
10710,10710,18,29,0,0
10711,10711,18,16,0,0
10712,10712,18,43,1,0
10713,10713,19,18,0,0
10714,10714,19,9,0,0
10715,10715,19,13,0,0
10716,10716,19,31,1,0
10717,10717,20,26,0,0
10718,10718,20,16,0,0
10719,10719,20,13,0,0
10720,10720,20,19,0,0
10721,10721,21,24,1,0
10722,10722,21,13,0,0
10723,10723,21,13,0,0
10724,10724,21,40,1,0
10725,10725,22,25,0,0
10726,10726,22,29,1,0
10727,10727,22,12,0,0
10728,10728,22,39,0,1
10729,10729,23,10,0,0
10730,10730,23,15,0,0
10731,10731,23,13,0,0
10732,10732,23,37,0,0
10733,10733,24,26,0,0
10734,10734,24,15,0,0
10735,10735,24,17,0,0
10736,10736,24,22,1,0
10737,10737,25,11,0,0
10738,10738,25,26,0,0
10739,10739,25,19,0,0
10740,10740,25,25,0,0
10741,10741,26,21,1,0
10742,10742,26,40,1,1
10743,10743,26,14,0,0
10744,10744,26,21,0,0
10745,10745,27,13,0,0
10746,10746,27,16,0,0
10747,10747,27,17,0,0
10748,10748,27,17,0,0
10749,10749,28,13,0,0
10750,10750,28,23,0,0
10751,10751,28,26,1,0
10752,10752,28,21,1,0
10753,10753,29,22,0,0
10754,10754,29,22,0,0
10755,10755,29,20,0,0
10756,10756,29,12,0,0
10757,10757,30,33,0,0
10758,10758,30,22,1,0
10759,10759,30,15,0,0
10760,10760,30,22,0,0
10761,10761,31,22,1,0
10762,10762,31,9,0,0
10763,10763,31,16,0,0
10764,10764,31,34,0,0
10765,10765,32,15,0,0
10766,10766,32,9,0,0
10767,10767,32,19,0,0
10768,10768,32,31,0,0
10769,10769,33,19,0,0
10770,10770,33,12,0,0
10771,10771,33,19,0,0
10772,10772,33,29,0,0
10773,10773,34,42,1,0
10774,10774,34,11,0,0
10775,10775,34,17,0,0
10776,10776,34,24,0,0
10777,10777,35,31,1,0
10778,10778,35,15,0,0
10779,10779,35,17,0,0
10780,10780,35,27,0,0
10781,10781,1,36,0,0
10782,10782,1,14,0,0
10783,10783,1,12,0,0
10784,10784,1,11,0,0
10785,10785,2,33,0,1
10786,10786,2,31,1,0
10787,10787,2,5,0,0
10788,10788,2,18,1,0
10789,10789,3,33,1,0
10790,10790,3,20,0,0
10791,10791,3,17,0,0
10792,10792,3,18,0,0
10793,10793,4,36,1,1
10794,10794,4,24,1,0
10795,10795,4,31,0,0
10796,10796,4,16,0,0
10797,10797,5,11,0,0
10798,10798,5,15,0,0
10799,10799,5,21,0,0
10800,10800,5,44,1,1
10801,10801,6,27,1,0
10802,10802,6,19,0,0
10803,10803,6,10,0,0
10804,10804,6,30,0,1
10805,10805,7,36,1,0
10806,10806,7,16,0,0
10807,10807,7,23,0,0
10808,10808,7,24,0,0
10809,10809,8,14,0,0
10810,10810,8,18,0,0
10811,10811,8,18,0,0
10812,10812,8,23,0,0
10813,10813,9,28,1,0
10814,10814,9,28,0,0
10815,10815,9,38,0,1
10816,10816,9,18,0,0
10817,10817,10,23,0,0
10818,10818,10,24,0,0
10819,10819,10,17,0,0
10820,10820,10,37,1,1
10821,10821,11,22,0,0
10822,10822,11,20,1,0
10823,10823,11,21,0,0
10824,10824,11,21,0,0
10825,10825,12,32,1,1
10826,10826,12,19,0,0
10827,10827,12,23,1,0
10828,10828,12,16,0,0
10829,10829,13,26,1,0
10830,10830,13,18,0,0
10831,10831,13,12,0,0
10832,10832,13,35,0,1
10833,10833,14,34,1,0
10834,10834,14,14,0,0
10835,10835,14,17,0,0
10836,10836,14,25,0,0
10837,10837,15,25,0,0
10838,10838,15,28,0,0
10839,10839,15,22,0,0
10840,10840,15,20,0,0
10841,10841,16,19,0,0
10842,10842,16,27,1,0
10843,10843,16,14,0,0
10844,10844,16,24,0,0
10845,10845,17,20,1,0
10846,10846,17,30,0,1
10847,10847,17,15,0,0
10848,10848,17,35,1,0
10849,10849,18,28,0,1
10850,10850,18,30,1,1
10851,10851,18,20,1,0
10852,10852,18,28,0,0
10853,10853,19,26,1,0
10854,10854,19,8,0,0
10855,10855,19,37,1,0
10856,10856,19,29,1,0
10857,10857,20,26,0,0
10858,10858,20,14,0,0
10859,10859,20,5,0,0
10860,10860,20,23,0,0
10861,10861,21,37,1,0
10862,10862,21,13,0,0
10863,10863,21,13,0,0
10864,10864,21,31,0,1
10865,10865,22,44,0,0
10866,10866,22,17,0,0
10867,10867,22,5,0,0
10868,10868,22,21,0,0
10869,10869,23,46,0,0
10870,10870,23,29,1,1
10871,10871,23,13,0,0
10872,10872,23,18,0,0
10873,10873,24,30,0,0
10874,10874,24,16,0,0
10875,10875,24,17,0,0
10876,10876,24,31,0,1
10877,10877,25,14,0,0
10878,10878,25,23,0,0
10879,10879,25,25,0,0
10880,10880,25,30,0,0
10881,10881,26,22,0,0
10882,10882,26,8,0,0
10883,10883,26,22,0,0
10884,10884,26,38,0,0
10885,10885,27,35,0,0
10886,10886,27,33,1,1
10887,10887,27,19,0,0
10888,10888,27,21,0,0
10889,10889,28,46,1,1
10890,10890,28,18,0,0
10891,10891,28,23,0,0
10892,10892,28,18,0,0
10893,10893,29,37,0,0
10894,10894,29,20,0,0
10895,10895,29,18,0,0
10896,10896,29,15,0,0
10897,10897,30,30,1,0
10898,10898,30,12,0,0
10899,10899,30,14,0,0
10900,10900,30,39,1,1
10901,10901,31,38,0,0
10902,10902,31,13,0,0
10903,10903,31,18,0,0
10904,10904,31,20,0,0
10905,10905,32,21,1,0
10906,10906,32,23,0,0
10907,10907,32,17,0,0
10908,10908,32,20,0,0
10909,10909,33,26,1,0
10910,10910,33,32,0,0
10911,10911,33,9,0,0
10912,10912,33,18,1,0
10913,10913,34,29,1,1
10914,10914,34,11,0,0
10915,10915,34,13,0,0
10916,10916,34,39,1,1
10917,10917,35,22,0,0
10918,10918,35,30,0,0
10919,10919,35,13,0,0
10920,10920,35,35,1,1
10921,10921,1,70,0,0
10922,10922,1,26,0,0
10923,10923,1,12,0,0
10924,10924,1,17,0,0
10925,10925,2,34,0,0
10926,10926,2,20,1,0
10927,10927,2,21,0,0
10928,10928,2,39,0,0
10929,10929,3,29,1,0
10930,10930,3,22,1,0
10931,10931,3,17,0,0
10932,10932,3,45,1,1
10933,10933,4,37,0,0
10934,10934,4,34,1,0
10935,10935,4,20,1,0
10936,10936,4,25,0,0
10937,10937,5,37,0,0
10938,10938,5,44,1,0
10939,10939,5,13,0,0
10940,10940,5,28,0,0
10941,10941,6,35,1,1
10942,10942,6,20,0,0
10943,10943,6,36,0,0
10944,10944,6,15,0,0
10945,10945,7,37,1,1
10946,10946,7,18,0,0
10947,10947,7,24,0,0
10948,10948,7,17,0,0
10949,10949,8,39,0,1
10950,10950,8,15,0,0
10951,10951,8,26,0,0
10952,10952,8,48,1,0
10953,10953,9,28,1,1
10954,10954,9,10,0,0
10955,10955,9,20,0,0
10956,10956,9,61,1,1
10957,10957,10,36,1,0
10958,10958,10,24,0,0
10959,10959,10,36,1,0
10960,10960,10,26,0,0
10961,10961,11,19,1,0
10962,10962,11,32,0,0
10963,10963,11,24,0,0
10964,10964,11,36,0,0
10965,10965,12,31,1,0
10966,10966,12,29,1,0
10967,10967,12,25,1,0
10968,10968,12,41,0,0
10969,10969,13,50,2,1
10970,10970,13,19,0,0
10971,10971,13,13,0,0
10972,10972,13,35,1,0
10973,10973,14,40,1,0
10974,10974,14,26,0,0
10975,10975,14,25,1,0
10976,10976,14,32,0,1
10977,10977,15,41,1,1
10978,10978,15,20,0,0
10979,10979,15,26,0,0
10980,10980,15,39,1,1
10981,10981,16,29,0,0
10982,10982,16,12,0,0
10983,10983,16,25,0,0
10984,10984,16,20,0,0
10985,10985,17,45,0,1
10986,10986,17,22,0,0
10987,10987,17,23,0,0
10988,10988,17,16,0,0
10989,10989,18,29,0,0
10990,10990,18,31,0,0
10991,10991,18,30,1,0
10992,10992,18,13,0,0
10993,10993,19,30,0,0
10994,10994,19,17,0,0
10995,10995,19,36,1,0
10996,10996,19,32,0,0
10997,10997,20,15,0,0
10998,10998,20,15,0,0
10999,10999,20,28,0,0
11000,11000,20,39,1,0
11001,11001,21,69,0,1
11002,11002,21,10,0,0
11003,11003,21,9,0,0
11004,11004,21,22,0,0
11005,11005,22,58,2,1
11006,11006,22,28,1,0
11007,11007,22,22,0,0
11008,11008,22,51,1,1
11009,11009,23,23,0,0
11010,11010,23,34,1,0
11011,11011,23,11,0,0
11012,11012,23,39,0,1
11013,11013,24,56,1,1
11014,11014,24,19,0,0
11015,11015,24,15,0,0
11016,11016,24,25,1,0
11017,11017,25,39,0,0
11018,11018,25,42,0,1
11019,11019,25,11,0,0
11020,11020,25,38,1,1
11021,11021,26,59,1,0
11022,11022,26,23,1,0
11023,11023,26,46,1,1
11024,11024,26,16,0,0
11025,11025,27,28,0,0
11026,11026,27,33,0,0
11027,11027,27,9,0,0
11028,11028,27,44,0,0
11029,11029,28,33,0,0
11030,11030,28,24,0,0
11031,11031,28,13,0,0
11032,11032,28,17,0,0
11033,11033,29,38,1,0
11034,11034,29,36,0,0
11035,11035,29,9,0,0
11036,11036,29,20,0,0
11037,11037,30,30,1,1
11038,11038,30,37,0,0
11039,11039,30,21,0,0
11040,11040,30,40,1,0
11041,11041,31,28,1,0
11042,11042,31,34,1,0
11043,11043,31,23,0,0
11044,11044,31,15,0,0
11045,11045,32,32,1,1
11046,11046,32,14,0,0
11047,11047,32,10,0,0
11048,11048,32,48,1,1
11049,11049,33,49,0,0
11050,11050,33,23,0,0
11051,11051,33,30,1,0
11052,11052,33,24,0,0
11053,11053,34,22,1,0
11054,11054,34,28,0,0
11055,11055,34,28,0,0
11056,11056,34,33,0,0
11057,11057,35,39,1,1
11058,11058,35,19,0,0
11059,11059,35,34,1,0
11060,11060,35,23,0,0
11061,11061,1,44,0,1
11062,11062,1,28,0,0
11063,11063,1,43,1,0
11064,11064,1,24,0,0
11065,11065,2,23,1,0
11066,11066,2,25,0,1
11067,11067,2,18,0,0
11068,11068,2,32,1,1
11069,11069,3,56,2,1
11070,11070,3,33,0,1
11071,11071,3,19,0,0
11072,11072,3,28,1,0
11073,11073,4,34,0,0
11074,11074,4,28,0,0
11075,11075,4,18,0,0
11076,11076,4,57,1,1
11077,11077,5,44,1,1
11078,11078,5,31,0,0
11079,11079,5,41,1,1
11080,11080,5,16,0,0
11081,11081,6,28,0,0
11082,11082,6,38,1,1
11083,11083,6,37,1,0
11084,11084,6,36,1,1
11085,11085,7,34,1,0
11086,11086,7,28,0,0
11087,11087,7,16,0,0
11088,11088,7,47,0,0
11089,11089,8,47,1,0
11090,11090,8,32,0,0
11091,11091,8,17,0,0
11092,11092,8,38,1,0
11093,11093,9,60,1,0
11094,11094,9,13,0,0
11095,11095,9,18,0,0
11096,11096,9,21,0,0
11097,11097,10,22,0,0
11098,11098,10,19,0,0
11099,11099,10,49,0,0
11100,11100,10,49,1,0
11101,11101,11,39,0,0
11102,11102,11,53,1,1
11103,11103,11,20,1,0
11104,11104,11,30,1,0
11105,11105,12,48,0,1
11106,11106,12,17,0,0
11107,11107,12,21,0,0
11108,11108,12,35,1,1
11109,11109,13,44,0,0
11110,11110,13,24,0,0
11111,11111,13,33,1,0
11112,11112,13,37,1,1
11113,11113,14,30,1,0
11114,11114,14,30,1,0
11115,11115,14,20,0,0
11116,11116,14,38,0,1
11117,11117,15,24,1,0
11118,11118,15,35,1,1
11119,11119,15,22,1,0
11120,11120,15,45,1,1
11121,11121,16,22,0,0
11122,11122,16,31,1,0
11123,11123,16,41,1,0
11124,11124,16,26,1,0
11125,11125,17,35,0,0
11126,11126,17,35,0,1
11127,11127,17,29,1,0
11128,11128,17,31,0,0
11129,11129,18,37,1,0
11130,11130,18,28,0,0
11131,11131,18,42,1,0
11132,11132,18,19,0,0
11133,11133,19,50,1,0
11134,11134,19,35,1,1
11135,11135,19,30,1,1
11136,11136,19,19,0,0
11137,11137,20,28,1,0
11138,11138,20,24,1,0
11139,11139,20,34,0,0
11140,11140,20,32,0,0
11141,11141,21,40,1,0
11142,11142,21,27,0,1
11143,11143,21,34,1,0
11144,11144,21,41,1,1
11145,11145,22,50,1,0
11146,11146,22,24,0,0
11147,11147,22,11,0,0
11148,11148,22,34,1,0
11149,11149,23,26,1,0
11150,11150,23,35,1,0
11151,11151,23,49,0,0
11152,11152,23,44,1,0
11153,11153,24,30,0,0
11154,11154,24,28,1,1
11155,11155,24,29,0,0
11156,11156,24,48,0,1
11157,11157,25,40,1,0
11158,11158,25,32,1,1
11159,11159,25,42,1,0
11160,11160,25,19,0,0
11161,11161,26,40,0,0
11162,11162,26,36,1,0
11163,11163,26,18,0,0
11164,11164,26,41,1,1
11165,11165,27,38,1,0
11166,11166,27,19,0,0
11167,11167,27,19,0,0
11168,11168,27,46,1,1
11169,11169,28,23,0,0
11170,11170,28,38,1,0
11171,11171,28,15,0,0
11172,11172,28,32,0,0
11173,11173,29,37,1,0
11174,11174,29,40,0,1
11175,11175,29,37,1,0
11176,11176,29,39,1,1
11177,11177,30,59,0,1
11178,11178,30,42,1,1
11179,11179,30,19,0,0
11180,11180,30,19,0,0
11181,11181,31,28,1,1
11182,11182,31,35,0,1
11183,11183,31,35,1,0
11184,11184,31,39,0,0
11185,11185,32,45,1,0
11186,11186,32,37,0,0
11187,11187,32,23,0,0
11188,11188,32,27,1,0
11189,11189,33,51,1,0
11190,11190,33,39,1,0
11191,11191,33,14,0,0
11192,11192,33,44,0,0
11193,11193,34,34,1,0
11194,11194,34,38,0,0
11195,11195,34,22,0,0
11196,11196,34,27,0,0
11197,11197,35,41,0,0
11198,11198,35,19,0,0
11199,11199,35,27,1,0
11200,11200,35,49,1,1
11201,11201,1,25,0,0
11202,11202,1,40,1,1
11203,11203,1,12,0,0
11204,11204,1,42,0,1
11205,11205,2,46,1,1
11206,11206,2,35,0,0
11207,11207,2,19,0,0
11208,11208,2,20,0,0
11209,11209,3,32,1,1
11210,11210,3,29,0,1
11211,11211,3,10,0,0
11212,11212,3,35,0,0
11213,11213,4,20,0,0
11214,11214,4,25,0,0
11215,11215,4,19,0,0
11216,11216,4,48,1,1
11217,11217,5,50,1,0
11218,11218,5,15,0,0
11219,11219,5,12,0,0
11220,11220,5,37,0,1
11221,11221,6,31,1,0
11222,11222,6,26,0,0
11223,11223,6,45,0,0
11224,11224,6,22,1,0
11225,11225,7,19,0,0
11226,11226,7,17,0,0
11227,11227,7,23,0,0
11228,11228,7,35,1,0
11229,11229,8,35,0,0
11230,11230,8,21,0,0
11231,11231,8,33,1,0
11232,11232,8,13,0,0
11233,11233,9,45,0,0
11234,11234,9,26,1,0
11235,11235,9,18,0,0
11236,11236,9,19,0,0
11237,11237,10,33,1,0
11238,11238,10,16,0,0
11239,11239,10,32,0,0
11240,11240,10,40,0,0
11241,11241,11,35,0,1
11242,11242,11,23,0,0
11243,11243,11,13,0,0
11244,11244,11,19,0,0
11245,11245,12,39,0,0
11246,11246,12,25,1,0
11247,11247,12,12,0,0
11248,11248,12,47,0,0
11249,11249,13,35,0,0
11250,11250,13,10,0,0
11251,11251,13,18,0,0
11252,11252,13,36,1,0
11253,11253,14,20,0,0
11254,11254,14,26,0,0
11255,11255,14,23,1,0
11256,11256,14,29,0,0
11257,11257,15,23,0,0
11258,11258,15,24,0,0
11259,11259,15,21,0,0
11260,11260,15,29,0,0
11261,11261,16,13,0,0
11262,11262,16,28,0,0
11263,11263,16,15,0,0
11264,11264,16,51,1,0
11265,11265,17,34,1,1
11266,11266,17,24,0,0
11267,11267,17,25,0,0
11268,11268,17,26,0,1
11269,11269,18,44,1,0
11270,11270,18,26,0,0
11271,11271,18,23,0,0
11272,11272,18,19,0,0
11273,11273,19,28,0,0
11274,11274,19,12,0,0
11275,11275,19,26,0,0
11276,11276,19,26,0,1
11277,11277,20,45,1,1
11278,11278,20,22,0,0
11279,11279,20,17,0,0
11280,11280,20,35,1,1
11281,11281,21,33,1,1
11282,11282,21,28,1,0
11283,11283,21,18,0,0
11284,11284,21,26,0,0
11285,11285,22,25,0,0
11286,11286,22,19,0,0
11287,11287,22,26,0,0
11288,11288,22,36,1,0
11289,11289,23,44,1,0
11290,11290,23,13,0,0
11291,11291,23,18,0,0
11292,11292,23,22,0,0
11293,11293,24,39,1,0
11294,11294,24,18,0,0
11295,11295,24,20,0,0
11296,11296,24,31,0,1
11297,11297,25,60,0,1
11298,11298,25,17,0,0
11299,11299,25,17,0,0
11300,11300,25,15,0,0
11301,11301,26,54,1,1
11302,11302,26,20,0,0
11303,11303,26,12,0,0
11304,11304,26,45,0,0
11305,11305,27,25,0,0
11306,11306,27,16,0,0
11307,11307,27,28,1,0
11308,11308,27,40,1,0
11309,11309,28,26,1,1
11310,11310,28,26,1,0
11311,11311,28,13,0,0
11312,11312,28,29,0,0
11313,11313,29,25,1,0
11314,11314,29,25,0,0
11315,11315,29,10,0,0
11316,11316,29,69,0,1
11317,11317,30,49,1,1
11318,11318,30,21,0,0
11319,11319,30,20,0,0
11320,11320,30,16,0,0
11321,11321,31,35,0,0
11322,11322,31,20,0,0
11323,11323,31,15,0,0
11324,11324,31,39,1,0
11325,11325,32,30,1,1
11326,11326,32,23,1,0
11327,11327,32,31,1,0
11328,11328,32,30,1,0
11329,11329,33,26,0,0
11330,11330,33,34,0,1
11331,11331,33,26,0,1
11332,11332,33,19,0,0
11333,11333,34,59,0,0
11334,11334,34,21,0,0
11335,11335,34,15,0,0
11336,11336,34,37,0,0
11337,11337,35,26,0,0
11338,11338,35,24,0,0
11339,11339,35,31,0,1
11340,11340,35,22,0,0
11341,11341,1,21,0,0
11342,11342,1,30,1,0
11343,11343,1,9,0,0
11344,11344,1,32,1,0
11345,11345,2,32,0,0
11346,11346,2,10,0,0
11347,11347,2,25,0,0
11348,11348,2,26,0,0
11349,11349,3,47,0,1
11350,11350,3,19,0,0
11351,11351,3,16,0,0
11352,11352,3,18,1,0
11353,11353,4,25,1,0
11354,11354,4,22,0,0
11355,11355,4,18,0,0
11356,11356,4,38,1,0
11357,11357,5,31,0,1
11358,11358,5,35,1,0
11359,11359,5,7,0,0
11360,11360,5,18,0,0
11361,11361,6,34,1,1
11362,11362,6,10,0,0
11363,11363,6,19,0,0
11364,11364,6,35,1,0
11365,11365,7,18,0,0
11366,11366,7,17,0,0
11367,11367,7,19,0,0
11368,11368,7,25,1,1
11369,11369,8,32,1,1
11370,11370,8,16,0,0
11371,11371,8,24,1,1
11372,11372,8,33,0,0
11373,11373,9,15,0,0
11374,11374,9,22,0,0
11375,11375,9,8,0,0
11376,11376,9,29,1,0
11377,11377,10,18,0,0
11378,11378,10,33,0,0
11379,11379,10,24,1,0
11380,11380,10,21,0,0
11381,11381,11,28,1,1
11382,11382,11,12,0,0
11383,11383,11,15,0,0
11384,11384,11,26,1,0
11385,11385,12,40,1,0
11386,11386,12,29,1,0
11387,11387,12,22,1,0
11388,11388,12,28,1,0
11389,11389,13,27,1,0
11390,11390,13,22,0,0
11391,11391,13,10,0,0
11392,11392,13,30,0,0
11393,11393,14,30,0,0
11394,11394,14,17,0,0
11395,11395,14,17,0,0
11396,11396,14,27,0,0
11397,11397,15,18,0,0
11398,11398,15,13,0,0
11399,11399,15,8,0,0
11400,11400,15,32,1,0
11401,11401,16,30,1,0
11402,11402,16,16,0,0
11403,11403,16,8,0,0
11404,11404,16,27,0,0
11405,11405,17,17,0,0
11406,11406,17,20,0,0
11407,11407,17,16,0,0
11408,11408,17,32,0,0
11409,11409,18,39,0,0
11410,11410,18,18,0,0
11411,11411,18,8,0,0
11412,11412,18,31,0,0
11413,11413,19,22,0,0
11414,11414,19,16,0,0
11415,11415,19,18,0,0
11416,11416,19,39,1,1
11417,11417,20,24,0,0
11418,11418,20,21,0,0
11419,11419,20,29,0,0
11420,11420,20,20,0,0
11421,11421,21,40,1,1
11422,11422,21,18,0,0
11423,11423,21,13,0,0
11424,11424,21,24,0,0
11425,11425,22,34,0,0
11426,11426,22,13,0,0
11427,11427,22,24,0,0
11428,11428,22,18,0,0
11429,11429,23,36,0,0
11430,11430,23,19,0,0
11431,11431,23,10,0,0
11432,11432,23,25,0,0
11433,11433,24,19,0,0
11434,11434,24,26,1,0
11435,11435,24,16,0,0
11436,11436,24,22,0,0
11437,11437,25,23,1,0
11438,11438,25,20,0,0
11439,11439,25,18,0,0
11440,11440,25,31,1,0
11441,11441,26,17,0,0
11442,11442,26,25,0,0
11443,11443,26,9,0,0
11444,11444,26,22,0,0
11445,11445,27,22,1,0
11446,11446,27,28,0,0
11447,11447,27,15,0,0
11448,11448,27,28,1,0
11449,11449,28,39,0,0
11450,11450,28,6,0,0
11451,11451,28,23,0,0
11452,11452,28,19,0,0
11453,11453,29,24,0,0
11454,11454,29,27,1,0
11455,11455,29,14,0,0
11456,11456,29,32,0,0
11457,11457,30,34,0,0
11458,11458,30,34,1,0
11459,11459,30,34,0,0
11460,11460,30,25,0,0
11461,11461,31,24,0,0
11462,11462,31,11,0,0
11463,11463,31,23,0,0
11464,11464,31,26,1,0
11465,11465,32,31,0,1
11466,11466,32,14,0,0
11467,11467,32,12,0,0
11468,11468,32,28,0,0
11469,11469,33,34,1,0
11470,11470,33,29,0,0
11471,11471,33,30,0,0
11472,11472,33,18,0,0
11473,11473,34,38,0,0
11474,11474,34,13,0,0
11475,11475,34,27,0,0
11476,11476,34,37,1,1
11477,11477,35,26,0,0
11478,11478,35,20,0,0
11479,11479,35,11,0,0
11480,11480,35,29,0,0
11481,11481,1,29,0,0
11482,11482,1,23,1,0
11483,11483,1,20,1,0
11484,11484,1,34,0,0
11485,11485,2,16,0,0
11486,11486,2,24,0,0
11487,11487,2,26,0,0
11488,11488,2,31,1,0
11489,11489,3,31,1,0
11490,11490,3,14,0,0
11491,11491,3,27,1,0
11492,11492,3,32,1,0
11493,11493,4,37,0,0
11494,11494,4,16,0,0
11495,11495,4,16,0,0
11496,11496,4,30,1,0
11497,11497,5,25,0,0
11498,11498,5,23,1,0
11499,11499,5,17,0,0
11500,11500,5,32,0,0
11501,11501,6,21,0,0
11502,11502,6,30,0,0
11503,11503,6,19,1,0
11504,11504,6,20,1,0
11505,11505,7,29,1,1
11506,11506,7,30,0,0
11507,11507,7,12,0,0
11508,11508,7,26,0,0
11509,11509,8,28,0,0
11510,11510,8,35,1,0
11511,11511,8,12,0,0
11512,11512,8,22,0,0
11513,11513,9,27,0,0
11514,11514,9,16,0,0
11515,11515,9,24,0,0
11516,11516,9,51,1,1
11517,11517,10,32,0,1
11518,11518,10,54,0,1
11519,11519,10,17,0,0
11520,11520,10,35,0,1
11521,11521,11,21,0,0
11522,11522,11,36,1,0
11523,11523,11,13,0,0
11524,11524,11,19,0,0
11525,11525,12,23,0,0
11526,11526,12,29,0,0
11527,11527,12,25,0,0
11528,11528,12,35,1,0
11529,11529,13,37,1,1
11530,11530,13,14,0,0
11531,11531,13,20,0,0
11532,11532,13,21,1,0
11533,11533,14,45,1,0
11534,11534,14,17,0,0
11535,11535,14,11,0,0
11536,11536,14,17,0,0
11537,11537,15,18,0,0
11538,11538,15,30,0,0
11539,11539,15,12,0,0
11540,11540,15,53,0,0
11541,11541,16,28,1,0
11542,11542,16,20,0,0
11543,11543,16,23,0,0
11544,11544,16,20,0,0
11545,11545,17,17,0,0
11546,11546,17,19,0,0
11547,11547,17,23,0,0
11548,11548,17,30,0,0
11549,11549,18,27,1,0
11550,11550,18,22,1,0
11551,11551,18,11,0,0
11552,11552,18,22,1,0
11553,11553,19,34,1,0
11554,11554,19,24,0,0
11555,11555,19,13,0,0
11556,11556,19,20,1,0
11557,11557,20,51,0,0
11558,11558,20,11,0,0
11559,11559,20,5,0,0
11560,11560,20,19,0,0
11561,11561,21,40,0,0
11562,11562,21,15,0,0
11563,11563,21,11,0,0
11564,11564,21,20,0,0
11565,11565,22,33,0,0
11566,11566,22,20,0,0
11567,11567,22,11,0,0
11568,11568,22,33,0,0
11569,11569,23,50,0,0
11570,11570,23,11,0,0
11571,11571,23,9,0,0
11572,11572,23,43,1,1
11573,11573,24,21,0,0
11574,11574,24,25,0,0
11575,11575,24,5,0,0
11576,11576,24,37,1,0
11577,11577,25,25,1,0
11578,11578,25,23,0,0
11579,11579,25,18,0,0
11580,11580,25,32,0,0
11581,11581,26,33,0,0
11582,11582,26,13,0,0
11583,11583,26,12,0,0
11584,11584,26,52,1,1
11585,11585,27,34,0,1
11586,11586,27,21,0,0
11587,11587,27,13,0,0
11588,11588,27,31,1,0
11589,11589,28,32,0,1
11590,11590,28,24,0,0
11591,11591,28,16,0,0
11592,11592,28,25,1,0
11593,11593,29,22,0,0
11594,11594,29,16,0,0
11595,11595,29,26,1,0
11596,11596,29,33,1,0
11597,11597,30,32,0,0
11598,11598,30,14,0,0
11599,11599,30,13,0,0
11600,11600,30,15,0,0
11601,11601,31,21,1,0
11602,11602,31,21,0,0
11603,11603,31,19,0,0
11604,11604,31,34,1,0
11605,11605,32,29,0,0
11606,11606,32,16,0,0
11607,11607,32,16,0,0
11608,11608,32,41,1,0
11609,11609,33,32,0,1
11610,11610,33,31,0,0
11611,11611,33,25,0,0
11612,11612,33,10,0,0
11613,11613,34,35,1,0
11614,11614,34,11,0,0
11615,11615,34,17,0,0
11616,11616,34,29,1,0
11617,11617,35,34,0,0
11618,11618,35,22,0,0
11619,11619,35,16,0,0
11620,11620,35,25,0,0
11621,11621,1,19,0,0
11622,11622,1,33,1,1
11623,11623,1,14,0,0
11624,11624,1,21,1,0
11625,11625,2,24,0,0
11626,11626,2,27,0,1
11627,11627,2,16,0,0
11628,11628,2,43,1,1
11629,11629,3,67,2,1
