id,branchId,flowerId,sourceOrderId,quantity,shippedAt
2799,3,35,2799,5,2025-08-17
2801,1,1,2801,20,2025-08-18
2802,2,1,2802,2,2025-08-18
2806,2,2,2806,6,2025-08-18
2807,3,2,2807,17,2025-08-18
2809,1,3,2809,2,2025-08-18
2811,3,3,2811,24,2025-08-18
2816,4,4,2816,22,2025-08-18
2817,1,5,2817,9,2025-08-18
2820,4,5,2820,8,2025-08-18
2836,4,9,2836,23,2025-08-18
2840,4,10,2840,13,2025-08-18
2842,2,11,2842,17,2025-08-18
2860,4,15,2860,7,2025-08-18
2862,2,16,2862,2,2025-08-18
2863,3,16,2863,2,2025-08-18
2873,1,19,2873,3,2025-08-18
2888,4,22,2888,1,2025-08-18
2907,3,27,2907,4,2025-08-18
2908,4,27,2908,18,2025-08-18
2909,1,28,2909,12,2025-08-18
2911,3,28,2911,3,2025-08-18
2912,4,28,2912,31,2025-08-18
2917,1,30,2917,11,2025-08-18
2927,3,32,2927,4,2025-08-18
2930,2,33,2930,16,2025-08-18
2933,1,34,2933,15,2025-08-18
2935,3,34,2935,6,2025-08-18
2939,3,35,2939,6,2025-08-18
2940,4,35,2940,1,2025-08-18
2944,4,1,2944,11,2025-08-19
2946,2,2,2946,31,2025-08-19
2960,4,5,2960,20,2025-08-19
2965,1,7,2965,3,2025-08-19
2972,4,8,2972,4,2025-08-19
2973,1,9,2973,26,2025-08-19
2982,2,11,2982,21,2025-08-19
2987,3,12,2987,5,2025-08-19
2998,2,15,2998,10,2025-08-19
3002,2,16,3002,5,2025-08-19
3003,3,16,3003,2,2025-08-19
3013,1,19,3013,1,2025-08-19
3036,4,24,3036,11,2025-08-19
3047,3,27,3047,7,2025-08-19
3057,1,30,3057,29,2025-08-19
3061,1,31,3061,26,2025-08-19
3067,3,32,3067,7,2025-08-19
3070,2,33,3070,13,2025-08-19
3074,2,34,3074,10,2025-08-19
3079,3,35,3079,19,2025-08-19
3080,4,35,3080,12,2025-08-19
3084,4,1,3084,23,2025-08-20
3086,2,2,3086,1,2025-08-20
3092,4,3,3092,3,2025-08-20
3095,3,4,3095,16,2025-08-20
3105,1,7,3105,10,2025-08-20
3112,4,8,3112,8,2025-08-20
3116,4,9,3116,12,2025-08-20
3122,2,11,3122,3,2025-08-20
3129,1,13,3129,2,2025-08-20
3132,4,13,3132,4,2025-08-20
3142,2,16,3142,16,2025-08-20
3143,3,16,3143,8,2025-08-20
3154,2,19,3154,18,2025-08-20
3155,3,19,3155,11,2025-08-20
3157,1,20,3157,18,2025-08-20
3168,4,22,3168,3,2025-08-20
3170,2,23,3170,11,2025-08-20
3176,4,24,3176,16,2025-08-20
3184,4,26,3184,8,2025-08-20
3189,1,28,3189,7,2025-08-20
3191,3,28,3191,4,2025-08-20
3197,1,30,3197,20,2025-08-20
3204,4,31,3204,4,2025-08-20
3209,1,33,3209,9,2025-08-20
3210,2,33,3210,6,2025-08-20
3213,1,34,3213,18,2025-08-20
3214,2,34,3214,2,2025-08-20
3218,2,35,3218,20,2025-08-20
3219,3,35,3219,19,2025-08-20
3220,4,35,3220,1,2025-08-20
3224,4,1,3224,18,2025-08-21
3232,4,3,3232,33,2025-08-21
3235,3,4,3235,34,2025-08-21
3236,4,4,3236,1,2025-08-21
3245,1,7,3245,22,2025-08-21
3256,4,9,3256,25,2025-08-21
3257,1,10,3257,27,2025-08-21
3262,2,11,3262,8,2025-08-21
3267,3,12,3267,14,2025-08-21
3269,1,13,3269,13,2025-08-21
3272,4,13,3272,28,2025-08-21
3282,2,16,3282,6,2025-08-21
3283,3,16,3283,18,2025-08-21
3284,4,16,3284,17,2025-08-21
3291,3,18,3291,4,2025-08-21
3295,3,19,3295,6,2025-08-21
3306,2,22,3306,8,2025-08-21
3307,3,22,3307,8,2025-08-21
3308,4,22,3308,13,2025-08-21
3310,2,23,3310,21,2025-08-21
3316,4,24,3316,22,2025-08-21
3320,4,25,3320,2,2025-08-21
3324,4,26,3324,31,2025-08-21
3329,1,28,3329,12,2025-08-21
3331,3,28,3331,23,2025-08-21
3341,1,31,3341,4,2025-08-21
3349,1,33,3349,19,2025-08-21
3350,2,33,3350,19,2025-08-21
3354,2,34,3354,18,2025-08-21
3359,3,35,3359,7,2025-08-21
3361,1,1,3361,12,2025-08-22
3364,4,1,3364,6,2025-08-22
3372,4,3,3372,22,2025-08-22
3374,2,4,3374,2,2025-08-22
3376,4,4,3376,16,2025-08-22
3380,4,5,3380,12,2025-08-22
3396,4,9,3396,1,2025-08-22
3402,2,11,3402,6,2025-08-22
3409,1,13,3409,5,2025-08-22
3422,2,16,3422,14,2025-08-22
3423,3,16,3423,3,2025-08-22
3431,3,18,3431,8,2025-08-22
3438,2,20,3438,1,2025-08-22
3440,4,20,3440,3,2025-08-22
3447,3,22,3447,12,2025-08-22
3450,2,23,3450,5,2025-08-22
3456,4,24,3456,24,2025-08-22
3463,3,26,3463,3,2025-08-22
3464,4,26,3464,16,2025-08-22
3469,1,28,3469,10,2025-08-22
3471,3,28,3471,20,2025-08-22
3484,4,31,3484,2,2025-08-22
3489,1,33,3489,20,2025-08-22
3490,2,33,3490,15,2025-08-22
3493,1,34,3493,9,2025-08-22
3498,2,35,3498,5,2025-08-22
3501,1,1,3501,15,2025-08-23
3509,1,3,3509,12,2025-08-23
3515,3,4,3515,9,2025-08-23
3520,4,5,3520,7,2025-08-23
3549,1,13,3549,6,2025-08-23
3554,2,14,3554,3,2025-08-23
3555,3,14,3555,1,2025-08-23
3562,2,16,3562,13,2025-08-23
3571,3,18,3571,2,2025-08-23
3573,1,19,3573,12,2025-08-23
3577,1,20,3577,17,2025-08-23
3587,3,22,3587,3,2025-08-23
3588,4,22,3588,10,2025-08-23
3590,2,23,3590,1,2025-08-23
3600,4,25,3600,15,2025-08-23
3604,4,26,3604,34,2025-08-23
3609,1,28,3609,20,2025-08-23
3627,3,32,3627,3,2025-08-23
3629,1,33,3629,11,2025-08-23
3634,2,34,3634,5,2025-08-23
3638,2,35,3638,8,2025-08-23
3646,2,2,3646,2,2025-08-24
3648,4,2,3648,1,2025-08-24
3654,2,4,3654,7,2025-08-24
3660,4,5,3660,6,2025-08-24
3672,4,8,3672,6,2025-08-24
3689,1,13,3689,8,2025-08-24
3694,2,14,3694,3,2025-08-24
3702,2,16,3702,2,2025-08-24
3713,1,19,3713,3,2025-08-24
3714,2,19,3714,8,2025-08-24
3717,1,20,3717,19,2025-08-24
3726,2,22,3726,1,2025-08-24
3727,3,22,3727,9,2025-08-24
3730,2,23,3730,1,2025-08-24
3735,3,24,3735,1,2025-08-24
3740,4,25,3740,9,2025-08-24
3744,4,26,3744,7,2025-08-24
3749,1,28,3749,17,2025-08-24
3751,3,28,3751,4,2025-08-24
3754,2,29,3754,1,2025-08-24
3774,2,34,3774,1,2025-08-24
3780,4,35,3780,1,2025-08-24
3781,1,1,3781,10,2025-08-25
3784,4,1,3784,9,2025-08-25
3786,2,2,3786,6,2025-08-25
3788,4,2,3788,3,2025-08-25
3800,4,5,3800,3,2025-08-25
3812,4,8,3812,4,2025-08-25
3817,1,10,3817,22,2025-08-25
3829,1,13,3829,14,2025-08-25
3834,2,14,3834,20,2025-08-25
3843,3,16,3843,2,2025-08-25
3853,1,19,3853,1,2025-08-25
3857,1,20,3857,3,2025-08-25
3867,3,22,3867,17,2025-08-25
3880,4,25,3880,5,2025-08-25
3883,3,26,3883,1,2025-08-25
3884,4,26,3884,4,2025-08-25
3889,1,28,3889,11,2025-08-25
3894,2,29,3894,8,2025-08-25
3904,4,31,3904,1,2025-08-25
3912,4,33,3912,7,2025-08-25
3914,2,34,3914,10,2025-08-25
3924,4,1,3924,12,2025-08-26
3926,2,2,3926,4,2025-08-26
3980,4,15,3980,5,2025-08-26
3983,3,16,3983,11,2025-08-26
3985,1,17,3985,8,2025-08-26
3987,3,17,3987,12,2025-08-26
3993,1,19,3993,6,2025-08-26
3998,2,20,3998,1,2025-08-26
4005,1,22,4005,9,2025-08-26
4023,3,26,4023,3,2025-08-26
4034,2,29,4034,14,2025-08-26
4041,1,31,4041,6,2025-08-26
4044,4,31,4044,11,2025-08-26
4051,3,33,4051,3,2025-08-26
4053,1,34,4053,10,2025-08-26
4060,4,35,4060,2,2025-08-26
4064,4,1,4064,33,2025-08-27
4068,4,2,4068,3,2025-08-27
4077,1,5,4077,10,2025-08-27
4080,4,5,4080,5,2025-08-27
4092,4,8,4092,15,2025-08-27
4109,1,13,4109,24,2025-08-27
4117,1,15,4117,2,2025-08-27
4123,3,16,4123,2,2025-08-27
4133,1,19,4133,14,2025-08-27
4137,1,20,4137,2,2025-08-27
4145,1,22,4145,10,2025-08-27
4148,4,22,4148,4,2025-08-27
4163,3,26,4163,3,2025-08-27
4174,2,29,4174,17,2025-08-27
4204,4,1,4204,24,2025-08-28
4209,1,3,4209,2,2025-08-28
4211,3,3,4211,7,2025-08-28
4216,4,4,4216,18,2025-08-28
4217,1,5,4217,52,2025-08-28
4220,4,5,4220,6,2025-08-28
4225,1,7,4225,2,2025-08-28
4226,2,7,4226,11,2025-08-28
4229,1,8,4229,16,2025-08-28
4241,1,11,4241,19,2025-08-28
4249,1,13,4249,9,2025-08-28
4252,4,13,4252,19,2025-08-28
4257,1,15,4257,13,2025-08-28
4260,4,15,4260,20,2025-08-28
4264,4,16,4264,2,2025-08-28
4267,3,17,4267,7,2025-08-28
4270,2,18,4270,10,2025-08-28
4278,2,20,4278,5,2025-08-28
4282,2,21,4282,15,2025-08-28
4285,1,22,4285,15,2025-08-28
4287,3,22,4287,1,2025-08-28
4288,4,22,4288,34,2025-08-28
4290,2,23,4290,2,2025-08-28
4300,4,25,4300,23,2025-08-28
4303,3,26,4303,16,2025-08-28
4304,4,26,4304,2,2025-08-28
4314,2,29,4314,5,2025-08-28
4320,4,30,4320,1,2025-08-28
4332,4,33,4332,1,2025-08-28
4334,2,34,4334,19,2025-08-28
4336,4,34,4336,3,2025-08-28
4339,3,35,4339,2,2025-08-28
4343,3,1,4343,4,2025-08-29
4344,4,1,4344,4,2025-08-29
4346,2,2,4346,5,2025-08-29
4347,3,2,4347,1,2025-08-29
4349,1,3,4349,12,2025-08-29
4351,3,3,4351,1,2025-08-29
4356,4,4,4356,9,2025-08-29
4360,4,5,4360,20,2025-08-29
4366,2,7,4366,1,2025-08-29
4369,1,8,4369,17,2025-08-29
4381,1,11,4381,12,2025-08-29
4389,1,13,4389,18,2025-08-29
4391,3,13,4391,5,2025-08-29
4392,4,13,4392,21,2025-08-29
4395,3,14,4395,4,2025-08-29
4404,4,16,4404,11,2025-08-29
4418,2,20,4418,16,2025-08-29
4425,1,22,4425,30,2025-08-29
4427,3,22,4427,1,2025-08-29
4428,4,22,4428,15,2025-08-29
4430,2,23,4430,9,2025-08-29
4440,4,25,4440,22,2025-08-29
4441,1,26,4441,5,2025-08-29
4444,4,26,4444,19,2025-08-29
4454,2,29,4454,5,2025-08-29
4460,4,30,4460,8,2025-08-29
4461,1,31,4461,6,2025-08-29
4462,2,31,4462,19,2025-08-29
4472,4,33,4472,4,2025-08-29
4473,1,34,4473,11,2025-08-29
4474,2,34,4474,4,2025-08-29
4476,4,34,4476,3,2025-08-29
4479,3,35,4479,15,2025-08-29
4480,4,35,4480,16,2025-08-29
4486,2,2,4486,12,2025-08-30
4491,3,3,4491,5,2025-08-30
4500,4,5,4500,5,2025-08-30
4507,3,7,4507,2,2025-08-30
4509,1,8,4509,3,2025-08-30
4532,4,13,4532,7,2025-08-30
4543,3,16,4543,3,2025-08-30
4544,4,16,4544,13,2025-08-30
4550,2,18,4550,8,2025-08-30
4553,1,19,4553,18,2025-08-30
4567,3,22,4567,11,2025-08-30
4580,4,25,4580,20,2025-08-30
4588,4,27,4588,3,2025-08-30
4600,4,30,4600,3,2025-08-30
4601,1,31,4601,1,2025-08-30
4612,4,33,4612,2,2025-08-30
4614,2,34,4614,8,2025-08-30
4616,4,34,4616,4,2025-08-30
4620,4,35,4620,4,2025-08-30
4628,4,2,4628,12,2025-08-31
4646,2,7,4646,10,2025-08-31
4647,3,7,4647,20,2025-08-31
4649,1,8,4649,5,2025-08-31
4677,1,15,4677,3,2025-08-31
4683,3,16,4683,9,2025-08-31
4684,4,16,4684,3,2025-08-31
4691,3,18,4691,1,2025-08-31
4693,1,19,4693,6,2025-08-31
4694,2,19,4694,5,2025-08-31
4705,1,22,4705,3,2025-08-31
4710,2,23,4710,3,2025-08-31
4741,1,31,4741,5,2025-08-31
4752,4,33,4752,1,2025-08-31
4760,4,35,4760,5,2025-08-31
4762,2,1,4762,3,2025-09-01
4771,3,3,4771,22,2025-09-01
4776,4,4,4776,7,2025-09-01
4786,2,7,4786,1,2025-09-01
4811,3,13,4811,8,2025-09-01
4817,1,15,4817,8,2025-09-01
4823,3,16,4823,6,2025-09-01
4824,4,16,4824,27,2025-09-01
4831,3,18,4831,13,2025-09-01
4833,1,19,4833,6,2025-09-01
4848,4,22,4848,3,2025-09-01
4850,2,23,4850,11,2025-09-01
4855,3,24,4855,7,2025-09-01
4892,4,33,4892,4,2025-09-01
4902,2,1,4902,1,2025-09-02
4911,3,3,4911,8,2025-09-02
4926,2,7,4926,10,2025-09-02
4943,3,11,4943,13,2025-09-02
4963,3,16,4963,9,2025-09-02
4971,3,18,4971,14,2025-09-02
4972,4,18,4972,20,2025-09-02
4988,4,22,4988,8,2025-09-02
5033,1,34,5033,19,2025-09-02
5042,2,1,5042,13,2025-09-03
5049,1,3,5049,9,2025-09-03
5083,3,11,5083,14,2025-09-03
5091,3,13,5091,3,2025-09-03
5097,1,15,5097,19,2025-09-03
5103,3,16,5103,2,2025-09-03
5111,3,18,5111,7,2025-09-03
5114,2,19,5114,4,2025-09-03
5116,4,19,5116,8,2025-09-03
5122,2,21,5122,6,2025-09-03
5128,4,22,5128,23,2025-09-03
5135,3,24,5135,3,2025-09-03
5142,2,26,5142,10,2025-09-03
5155,3,29,5155,2,2025-09-03
5160,4,30,5160,1,2025-09-03
5161,1,31,5161,4,2025-09-03
5172,4,33,5172,19,2025-09-03
5173,1,34,5173,5,2025-09-03
5180,4,35,5180,1,2025-09-03
5182,2,1,5182,23,2025-09-04
5183,3,1,5183,4,2025-09-04
5196,4,4,5196,21,2025-09-04
5197,1,5,5197,12,2025-09-04
5216,4,9,5216,6,2025-09-04
5223,3,11,5223,3,2025-09-04
5231,3,13,5231,15,2025-09-04
5232,4,13,5232,9,2025-09-04
5237,1,15,5237,23,2025-09-04
5243,3,16,5243,23,2025-09-04
5250,2,18,5250,4,2025-09-04
5252,4,18,5252,2,2025-09-04
5254,2,19,5254,6,2025-09-04
5256,4,19,5256,6,2025-09-04
5262,2,21,5262,16,2025-09-04
5265,1,22,5265,1,2025-09-04
5275,3,24,5275,5,2025-09-04
5280,4,25,5280,2,2025-09-04
5282,2,26,5282,16,2025-09-04
5285,1,27,5285,13,2025-09-04
5295,3,29,5295,8,2025-09-04
5300,4,30,5300,15,2025-09-04
5301,1,31,5301,2,2025-09-04
5311,3,33,5311,12,2025-09-04
5313,1,34,5313,14,2025-09-04
5317,1,35,5317,19,2025-09-04
5320,4,35,5320,15,2025-09-04
5322,2,1,5322,1,2025-09-05
5328,4,2,5328,24,2025-09-05
5331,3,3,5331,1,2025-09-05
5336,4,4,5336,2,2025-09-05
5337,1,5,5337,6,2025-09-05
5341,1,6,5341,25,2025-09-05
5356,4,9,5356,4,2025-09-05
5358,2,10,5358,4,2025-09-05
5361,1,11,5361,13,2025-09-05
5363,3,11,5363,18,2025-09-05
5372,4,13,5372,7,2025-09-05
5377,1,15,5377,17,2025-09-05
5382,2,16,5382,3,2025-09-05
5390,2,18,5390,10,2025-09-05
5391,3,18,5391,3,2025-09-05
5392,4,18,5392,16,2025-09-05
5394,2,19,5394,16,2025-09-05
5402,2,21,5402,13,2025-09-05
5405,1,22,5405,14,2025-09-05
5407,3,22,5407,14,2025-09-05
5414,2,24,5414,10,2025-09-05
5420,4,25,5420,15,2025-09-05
5422,2,26,5422,18,2025-09-05
5425,1,27,5425,15,2025-09-05
5431,3,28,5431,2,2025-09-05
5434,2,29,5434,14,2025-09-05
5435,3,29,5435,17,2025-09-05
5438,2,30,5438,16,2025-09-05
5440,4,30,5440,2,2025-09-05
5441,1,31,5441,12,2025-09-05
5447,3,32,5447,2,2025-09-05
5453,1,34,5453,12,2025-09-05
5454,2,34,5454,4,2025-09-05
5456,4,34,5456,24,2025-09-05
5459,3,35,5459,5,2025-09-05
5460,4,35,5460,5,2025-09-05
5464,4,1,5464,8,2025-09-06
5468,4,2,5468,15,2025-09-06
5476,4,4,5476,5,2025-09-06
5481,1,6,5481,4,2025-09-06
5487,3,7,5487,2,2025-09-06
5496,4,9,5496,2,2025-09-06
5498,2,10,5498,8,2025-09-06
5499,3,10,5499,3,2025-09-06
5501,1,11,5501,13,2025-09-06
5517,1,15,5517,6,2025-09-06
5522,2,16,5522,1,2025-09-06
5530,2,18,5530,13,2025-09-06
5531,3,18,5531,14,2025-09-06
5536,4,19,5536,25,2025-09-06
5554,2,24,5554,6,2025-09-06
5555,3,24,5555,1,2025-09-06
5562,2,26,5562,1,2025-09-06
5571,3,28,5571,11,2025-09-06
5575,3,29,5575,8,2025-09-06
5580,4,30,5580,1,2025-09-06
5581,1,31,5581,3,2025-09-06
5592,4,33,5592,8,2025-09-06
5599,3,35,5599,11,2025-09-06
5600,4,35,5600,18,2025-09-06
5635,3,9,5635,14,2025-09-07
5639,3,10,5639,10,2025-09-07
5674,2,19,5674,2,2025-09-07
5687,3,22,5687,6,2025-09-07
5692,4,23,5692,7,2025-09-07
5700,4,25,5700,1,2025-09-07
5715,3,29,5715,7,2025-09-07
5720,4,30,5720,3,2025-09-07
5736,4,34,5736,11,2025-09-07
5739,3,35,5739,4,2025-09-07
5776,4,9,5776,14,2025-09-08
5797,1,15,5797,3,2025-09-08
5802,2,16,5802,8,2025-09-08
5816,4,19,5816,2,2025-09-08
5827,3,22,5827,5,2025-09-08
5834,2,24,5834,3,2025-09-08
5840,4,25,5840,9,2025-09-08
5850,2,28,5850,6,2025-09-08
5851,3,28,5851,14,2025-09-08
5855,3,29,5855,16,2025-09-08
5858,2,30,5858,6,2025-09-08
5860,4,30,5860,14,2025-09-08
5876,4,34,5876,6,2025-09-08
5879,3,35,5879,6,2025-09-08
5880,4,35,5880,1,2025-09-08
5889,1,3,5889,2,2025-09-09
5896,4,4,5896,9,2025-09-09
5901,1,6,5901,1,2025-09-09
5915,3,9,5915,2,2025-09-09
5916,4,9,5916,11,2025-09-09
5919,3,10,5919,7,2025-09-09
5923,3,11,5923,9,2025-09-09
5937,1,15,5937,22,2025-09-09
5952,4,18,5952,2,2025-09-09
5956,4,19,5956,4,2025-09-09
5958,2,20,5958,2,2025-09-09
5982,2,26,5982,2,2025-09-09
6013,1,34,6013,3,2025-09-09
6016,4,34,6016,6,2025-09-09
6020,4,35,6020,12,2025-09-09
6022,2,1,6022,5,2025-09-10
6036,4,4,6036,12,2025-09-10
6056,4,9,6056,4,2025-09-10
6058,2,10,6058,2,2025-09-10
6059,3,10,6059,9,2025-09-10
6063,3,11,6063,1,2025-09-10
6071,3,13,6071,8,2025-09-10
6077,1,15,6077,9,2025-09-10
6082,2,16,6082,23,2025-09-10
6092,4,18,6092,11,2025-09-10
6096,4,19,6096,4,2025-09-10
6098,2,20,6098,2,2025-09-10
6107,3,22,6107,2,2025-09-10
6122,2,26,6122,17,2025-09-10
6130,2,28,6130,5,2025-09-10
6152,4,33,6152,13,2025-09-10
6161,1,1,6161,15,2025-09-11
6162,2,1,6162,1,2025-09-11
6164,4,1,6164,9,2025-09-11
6166,2,2,6166,8,2025-09-11
6176,4,4,6176,12,2025-09-11
6181,1,6,6181,16,2025-09-11
6196,4,9,6196,14,2025-09-11
6203,3,11,6203,24,2025-09-11
6217,1,15,6217,7,2025-09-11
6218,2,15,6218,3,2025-09-11
6232,4,18,6232,14,2025-09-11
6235,3,19,6235,4,2025-09-11
6236,4,19,6236,16,2025-09-11
6238,2,20,6238,16,2025-09-11
6247,3,22,6247,22,2025-09-11
6262,2,26,6262,11,2025-09-11
6265,1,27,6265,3,2025-09-11
6270,2,28,6270,8,2025-09-11
6271,3,28,6271,18,2025-09-11
6275,3,29,6275,3,2025-09-11
6279,3,30,6279,19,2025-09-11
6283,3,31,6283,13,2025-09-11
6292,4,33,6292,24,2025-09-11
6299,3,35,6299,13,2025-09-11
6301,1,1,6301,5,2025-09-12
6302,2,1,6302,21,2025-09-12
6304,4,1,6304,7,2025-09-12
6306,2,2,6306,2,2025-09-12
6316,4,4,6316,13,2025-09-12
6320,4,5,6320,2,2025-09-12
6321,1,6,6321,13,2025-09-12
6331,3,8,6331,6,2025-09-12
6338,2,10,6338,14,2025-09-12
6343,3,11,6343,12,2025-09-12
6356,4,14,6356,8,2025-09-12
6357,1,15,6357,17,2025-09-12
6358,2,15,6358,2,2025-09-12
6362,2,16,6362,11,2025-09-12
6371,3,18,6371,12,2025-09-12
6372,4,18,6372,29,2025-09-12
6375,3,19,6375,6,2025-09-12
6378,2,20,6378,13,2025-09-12
6394,2,24,6394,13,2025-09-12
6402,2,26,6402,12,2025-09-12
6410,2,28,6410,4,2025-09-12
6411,3,28,6411,8,2025-09-12
6419,3,30,6419,7,2025-09-12
6423,3,31,6423,10,2025-09-12
6430,2,33,6430,14,2025-09-12
6433,1,34,6433,3,2025-09-12
6439,3,35,6439,6,2025-09-12
6444,4,1,6444,10,2025-09-13
6446,2,2,6446,17,2025-09-13
6449,1,3,6449,6,2025-09-13
6457,1,5,6457,6,2025-09-13
6460,4,5,6460,1,2025-09-13
6461,1,6,6461,26,2025-09-13
6471,3,8,6471,3,2025-09-13
6478,2,10,6478,6,2025-09-13
6482,2,11,6482,8,2025-09-13
6483,3,11,6483,7,2025-09-13
6497,1,15,6497,6,2025-09-13
6498,2,15,6498,18,2025-09-13
6502,2,16,6502,1,2025-09-13
6511,3,18,6511,8,2025-09-13
6512,4,18,6512,6,2025-09-13
6516,4,19,6516,17,2025-09-13
6517,1,20,6517,10,2025-09-13
6542,2,26,6542,2,2025-09-13
6550,2,28,6550,2,2025-09-13
6551,3,28,6551,6,2025-09-13
6555,3,29,6555,2,2025-09-13
6563,3,31,6563,8,2025-09-13
6570,2,33,6570,8,2025-09-13
6577,1,35,6577,3,2025-09-13
6587,3,2,6587,12,2025-09-14
6616,4,9,6616,3,2025-09-14
6618,2,10,6618,2,2025-09-14
6622,2,11,6622,8,2025-09-14
6657,1,20,6657,9,2025-09-14
6691,3,28,6691,4,2025-09-14
6695,3,29,6695,11,2025-09-14
6703,3,31,6703,11,2025-09-14
6710,2,33,6710,4,2025-09-14
6740,4,5,6740,4,2025-09-15
6751,3,8,6751,2,2025-09-15
6758,2,10,6758,2,2025-09-15
6759,3,10,6759,11,2025-09-15
6762,2,11,6762,21,2025-09-15
6768,4,12,6768,23,2025-09-15
6769,1,13,6769,1,2025-09-15
6775,3,14,6775,3,2025-09-15
6777,1,15,6777,5,2025-09-15
6789,1,18,6789,2,2025-09-15
6822,2,26,6822,16,2025-09-15
6835,3,29,6835,7,2025-09-15
6838,2,30,6838,2,2025-09-15
6839,3,30,6839,1,2025-09-15
6850,2,33,6850,8,2025-09-15
6876,4,4,6876,1,2025-09-16
6880,4,5,6880,3,2025-09-16
6891,3,8,6891,3,2025-09-16
6898,2,10,6898,5,2025-09-16
6908,4,12,6908,33,2025-09-16
6911,3,13,6911,6,2025-09-16
6915,3,14,6915,12,2025-09-16
6917,1,15,6917,24,2025-09-16
6952,4,23,6952,8,2025-09-16
6960,4,25,6960,7,2025-09-16
6980,4,30,6980,14,2025-09-16
6983,3,31,6983,6,2025-09-16
6990,2,33,6990,9,2025-09-16
7007,3,2,7007,4,2025-09-17
7008,4,2,7008,12,2025-09-17
7009,1,3,7009,18,2025-09-17
7020,4,5,7020,17,2025-09-17
7031,3,8,7031,14,2025-09-17
7036,4,9,7036,16,2025-09-17
7070,2,18,7070,6,2025-09-17
7100,4,25,7100,32,2025-09-17
7102,2,26,7102,3,2025-09-17
7111,3,28,7111,3,2025-09-17
7115,3,29,7115,14,2025-09-17
7120,4,30,7120,3,2025-09-17
7123,3,31,7123,4,2025-09-17
7131,3,33,7131,2,2025-09-17
7148,4,2,7148,18,2025-09-18
7149,1,3,7149,7,2025-09-18
7154,2,4,7154,11,2025-09-18
7160,4,5,7160,7,2025-09-18
7171,3,8,7171,19,2025-09-18
7176,4,9,7176,11,2025-09-18
7178,2,10,7178,2,2025-09-18
7189,1,13,7189,1,2025-09-18
7191,3,13,7191,15,2025-09-18
7192,4,13,7192,4,2025-09-18
7195,3,14,7195,1,2025-09-18
7210,2,18,7210,6,2025-09-18
7212,4,18,7212,18,2025-09-18
7242,2,26,7242,26,2025-09-18
7251,3,28,7251,4,2025-09-18
7260,4,30,7260,4,2025-09-18
7263,3,31,7263,34,2025-09-18
7270,2,33,7270,24,2025-09-18
7271,3,33,7271,7,2025-09-18
7288,4,2,7288,5,2025-09-19
7289,1,3,7289,13,2025-09-19
7293,1,4,7293,11,2025-09-19
7294,2,4,7294,9,2025-09-19
7300,4,5,7300,2,2025-09-19
7311,3,8,7311,25,2025-09-19
7318,2,10,7318,3,2025-09-19
7322,2,11,7322,1,2025-09-19
7329,1,13,7329,11,2025-09-19
7331,3,13,7331,19,2025-09-19
7335,3,14,7335,8,2025-09-19
7350,2,18,7350,12,2025-09-19
7352,4,18,7352,25,2025-09-19
7357,1,20,7357,2,2025-09-19
7366,2,22,7366,6,2025-09-19
7372,4,23,7372,12,2025-09-19
7380,4,25,7380,16,2025-09-19
7382,2,26,7382,14,2025-09-19
7395,3,29,7395,2,2025-09-19
7398,2,30,7398,2,2025-09-19
7399,3,30,7399,12,2025-09-19
7400,4,30,7400,19,2025-09-19
7411,3,33,7411,10,2025-09-19
7419,3,35,7419,1,2025-09-19
7442,2,6,7442,5,2025-09-20
7451,3,8,7451,1,2025-09-20
7471,3,13,7471,8,2025-09-20
7475,3,14,7475,1,2025-09-20
7480,4,15,7480,3,2025-09-20
7492,4,18,7492,8,2025-09-20
7520,4,25,7520,7,2025-09-20
7522,2,26,7522,5,2025-09-20
7535,3,29,7535,6,2025-09-20
7538,2,30,7538,1,2025-09-20
7540,4,30,7540,1,2025-09-20
7551,3,33,7551,14,2025-09-20
7562,2,1,7562,4,2025-09-21
7573,1,4,7573,7,2025-09-21
7581,1,6,7581,6,2025-09-21
7582,2,6,7582,10,2025-09-21
7596,4,9,7596,13,2025-09-21
7617,1,15,7617,9,2025-09-21
7620,4,15,7620,12,2025-09-21
7634,2,19,7634,25,2025-09-21
7637,1,20,7637,4,2025-09-21
7660,4,25,7660,24,2025-09-21
7671,3,28,7671,2,2025-09-21
7679,3,30,7679,13,2025-09-21
7680,4,30,7680,8,2025-09-21
7681,1,31,7681,7,2025-09-21
7702,2,1,7702,6,2025-09-22
7713,1,4,7713,6,2025-09-22
7718,2,5,7718,19,2025-09-22
7722,2,6,7722,12,2025-09-22
7751,3,13,7751,9,2025-09-22
7760,4,15,7760,2,2025-09-22
7774,2,19,7774,9,2025-09-22
7787,3,22,7787,9,2025-09-22
7800,4,25,7800,10,2025-09-22
7809,1,28,7809,7,2025-09-22
7818,2,30,7818,3,2025-09-22
7843,3,1,7843,8,2025-09-23
7849,1,3,7849,1,2025-09-23
7853,1,4,7853,12,2025-09-23
7861,1,6,7861,6,2025-09-23
7862,2,6,7862,17,2025-09-23
7876,4,9,7876,7,2025-09-23
7895,3,14,7895,6,2025-09-23
7897,1,15,7897,1,2025-09-23
7943,3,26,7943,2,2025-09-23
7949,1,28,7949,15,2025-09-23
7982,2,1,7982,17,2025-09-24
7988,4,2,7988,6,2025-09-24
7997,1,5,7997,7,2025-09-24
